code,sec_name,first_trade_date,listing_year,FInvention,BHAR,FSales_Growth
688090,瑞松科技,2020-02-17,2020,1.791759469228055,-0.3890921543887328,0.1654997044548003
688200,华峰测控,2020-02-18,2020,1.3862943611198906,0.5237538112788291,1.2095692348247735
688169,石头科技,2020-02-21,2020,2.4849066497880004,1.299790648058494,0.2884075221274552
688177,百奥泰,2020-02-21,2020,1.791759469228055,-0.357078187181272,3.5222934322663244
688233,神工股份,2020-02-21,2020,0.6931471805599453,-0.302858890556581,1.466925256503535
688086,紫晶存储,2020-02-26,2020,1.9459101490553132,-0.4290025273774773,-0.0669237542248882
688396,华润微,2020-02-27,2020,4.927253685157205,0.6750379116530801,0.3256212217152096
688051,佳华科技,2020-03-20,2020,1.6094379124341005,-0.2439079603239123,-0.2862800257599132
688189,南新制药,2020-03-26,2020,1.9459101490553132,-0.3305660695479533,-0.2825066333276049
688228,开普云,2020-03-27,2020,2.0794415416798357,-0.5263545378531872,0.5290361183960655
688085,三友医疗,2020-04-09,2020,2.4849066497880004,-0.1035054855385853,0.519748759916719
688096,京源环保,2020-04-09,2020,0.0,-0.3891442450500143,0.199896391225382
688222,成都先导,2020-04-16,2020,2.9444389791664403,-0.4504514081091507,0.2769209519847294
688126,沪硅产业,2020-04-20,2020,4.30406509320417,1.2467292526247382,0.3619292667619777
688318,财富趋势,2020-04-27,2020,0.6931471805599453,-0.1502220566341352,0.194226482976062
688365,光云科技,2020-04-29,2020,0.6931471805599453,-0.5806429892055831,0.0693544775233077
688466,金科环境,2020-05-08,2020,2.3978952727983707,-0.4934388122099208,0.0041266879260727
688566,吉贝尔,2020-05-18,2020,2.0794415416798357,-0.4162030837352567,-0.0994384321565536
688598,金博股份,2020-05-18,2020,1.0986122886681098,0.976580787745152,2.137150061488592
688516,奥特维,2020-05-21,2020,1.3862943611198906,0.5363998534843303,0.7892958986412126
