custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir
688663_1209649781_glm4_dewrap_join_chunk_0001,688663,新风光,1209649781,1,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6870,6466,3973,3973,13,3973,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0002,688663,新风光,1209649781,2,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7146,6791,3990,3990,13,3990,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0003,688663,新风光,1209649781,3,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7089,6783,3991,3991,13,3991,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0004,688663,新风光,1209649781,4,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7575,7280,3993,3993,13,3993,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0005,688663,新风光,1209649781,5,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6232,5730,3918,3918,13,3918,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0006,688663,新风光,1209649781,6,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6180,5544,3874,3874,13,3874,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0007,688663,新风光,1209649781,7,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6008,5141,3733,3733,13,3733,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0008,688663,新风光,1209649781,8,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6489,5356,3998,3998,13,3998,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0009,688663,新风光,1209649781,9,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6464,5479,3984,3984,13,3984,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0010,688663,新风光,1209649781,10,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6538,6039,3978,3978,13,3978,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0011,688663,新风光,1209649781,11,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6456,6042,3986,3986,13,3986,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0012,688663,新风光,1209649781,12,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6514,5942,3905,3905,13,3905,glm4_dewrap_join_full543_20260705
688663_1209649781_glm4_dewrap_join_chunk_0013,688663,新风光,1209649781,13,13,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688663_1209649781_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5216,4892,3007,3007,13,3007,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0001,688533,上声电子,1209678374,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7003,6687,3987,3987,12,3987,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0002,688533,上声电子,1209678374,2,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7248,7016,3996,3996,12,3996,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0003,688533,上声电子,1209678374,3,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7065,6800,3977,3977,12,3977,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0004,688533,上声电子,1209678374,4,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7007,6661,3970,3970,12,3970,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0005,688533,上声电子,1209678374,5,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6340,5843,3742,3742,12,3742,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0006,688533,上声电子,1209678374,6,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7102,6491,3994,3994,12,3994,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0007,688533,上声电子,1209678374,7,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5748,4980,3995,3995,12,3995,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0008,688533,上声电子,1209678374,8,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6161,5222,3965,3965,12,3965,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0009,688533,上声电子,1209678374,9,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5700,4793,3794,3794,12,3794,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0010,688533,上声电子,1209678374,10,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6417,5917,3955,3955,12,3955,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0011,688533,上声电子,1209678374,11,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6281,5727,3971,3971,12,3971,glm4_dewrap_join_full543_20260705
688533_1209678374_glm4_dewrap_join_chunk_0012,688533,上声电子,1209678374,12,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688533_1209678374_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3249,3135,1726,1726,12,1726,glm4_dewrap_join_full543_20260705
688682_1209690954_glm4_dewrap_join_chunk_0001,688682,霍莱沃,1209690954,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688682_1209690954_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6536,6241,3851,3851,12,3851,glm4_dewrap_join_full543_20260705
