custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir
688981_1208025389_glm4_dewrap_join_chunk_0001,688981,中芯国际,1208025389,1,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7123,6772,3972,3972,8,3972,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0002,688981,中芯国际,1208025389,2,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6885,6412,3996,3996,8,3996,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0003,688981,中芯国际,1208025389,3,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7117,6688,3985,3985,8,3985,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0004,688981,中芯国际,1208025389,4,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6962,6445,3983,3983,8,3983,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0005,688981,中芯国际,1208025389,5,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6698,6059,3954,3954,8,3954,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0006,688981,中芯国际,1208025389,6,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6232,5541,3961,3961,8,3961,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0007,688981,中芯国际,1208025389,7,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6482,5765,3976,3976,8,3976,glm4_dewrap_join_full543_20260705
688981_1208025389_glm4_dewrap_join_chunk_0008,688981,中芯国际,1208025389,8,8,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688981_1208025389_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5333,4883,3127,3127,8,3127,glm4_dewrap_join_full543_20260705
688567_1208019699_glm4_dewrap_join_chunk_0001,688567,孚能科技,1208019699,1,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6046,5480,3715,3715,21,3715,glm4_dewrap_join_full543_20260705
688567_1208019699_glm4_dewrap_join_chunk_0002,688567,孚能科技,1208019699,2,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6987,6506,3975,3975,21,3975,glm4_dewrap_join_full543_20260705
688567_1208019699_glm4_dewrap_join_chunk_0003,688567,孚能科技,1208019699,3,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688567_1208019699_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7089,6459,3987,3987,21,3987,glm4_dewrap_join_full543_20260705
