name,unit,process,threshold,floor,chunk_n,firm_n,floor_applied_n,loss_all,loss_chunk_num,loss_text,loss_summary,loss_red_chunk,loss_lnn,loss_red_firm,panel_b_n,panel_b_rho,panel_b_p,panel_b_cluster_coef,panel_b_cluster_p,low_score_red_median,high_score_red_median,panel_c_rho,panel_c_p,panel_d_rho,panel_d_p,Chunk_num_n,Chunk_num_mean,Chunk_num_std,Chunk_num_p25,Chunk_num_median,Chunk_num_p75,Chunk_num_min,Chunk_num_max,Text_len_n,Text_len_mean,Text_len_std,Text_len_p25,Text_len_median,Text_len_p75,Text_len_min,Text_len_max,Summary_len_n,Summary_len_mean,Summary_len_std,Summary_len_p25,Summary_len_median,Summary_len_p75,Summary_len_min,Summary_len_max,Redundancy_chunk_n,Redundancy_chunk_mean,Redundancy_chunk_std,Redundancy_chunk_p25,Redundancy_chunk_median,Redundancy_chunk_p75,Redundancy_chunk_min,Redundancy_chunk_max,lnN_tech_n,lnN_tech_mean,lnN_tech_std,lnN_tech_p25,lnN_tech_median,lnN_tech_p75,lnN_tech_min,lnN_tech_max,Redundancy_n,Redundancy_mean,Redundancy_std,Redundancy_p25,Redundancy_median,Redundancy_p75,Redundancy_min,Redundancy_max
proxy_tailmerge1500_floor50,Summary_len_proxy,merge_tail,1500,50,3395,200,58,0.05031363446085155,0.1122725440807405,0.0028587948435587693,0.05423406818259976,0.06376409957984433,0.022217854467976757,0.046534445610389163,3344,-0.09987771418906759,7.123819357507645e-09,-0.2918201922909247,0.32967187532527487,32.54945355191256,31.189726284214473,0.057254843911101236,0.0008451864835732225,-0.2555781160056023,9.053962811586413e-52,3395,18.70839469808542,5.526208801845826,15.0,18.0,23.0,2.0,35.0,3395,3879.1667157584684,345.1509024246829,3898.0,3969.0,3989.0,1511.0,5449.0,3395,126.79322533136965,41.84526468832961,104.0,122.0,142.0,50.0,636.0,3395,33.389459324028664,10.64261048708843,27.020690639269404,31.968,37.18691588785047,6.267295597484277,79.98,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.597291661858154,2.5987871762739028,28.94813258688807,30.800829907729643,32.22950938901839,20.102529235790048,38.35775526110678
proxy_tailmerge1600_floor50,Summary_len_proxy,merge_tail,1600,50,3392,200,58,0.0504923345301704,0.11190958511318172,0.00375554173117276,0.05462243913633258,0.06391414112196941,0.022217854467976757,0.046534445610389163,3341,-0.10152751963835743,4.067183048048919e-09,-0.30315096479584797,0.31104597802453615,32.57377049180328,31.178374474789916,0.057230702296965884,0.0008540033628185297,-0.25773961544880086,1.327544597169986e-52,3392,18.6998820754717,5.535613764007848,15.0,18.0,23.0,2.0,35.0,3392,3882.5975825471696,341.43682805088207,3899.0,3969.0,3989.0,1621.0,5519.0,3392,126.90536556603773,41.95586361871888,104.0,122.0,142.0,50.0,636.0,3392,33.39756187278341,10.63531627459235,27.02076198630137,31.964,37.187216618858145,6.267295597484277,79.98,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.597291661858154,2.5987871762739028,28.94813258688807,30.800829907729643,32.22950938901839,20.102529235790048,38.35775526110678
proxy_tailmerge2000_floor50,Summary_len_proxy,merge_tail,2000,50,3357,200,58,0.05089860188235093,0.09424638164563284,0.014234842075972878,0.06141995506763165,0.06673813242650226,0.022217854467976757,0.046534445610389163,3307,-0.10891096385183341,3.3986209979816354e-10,-0.33419971347109406,0.26768482166917174,32.611570247933884,31.188976377952756,0.05631131140111749,0.001098391043267093,-0.25317386165423594,2.975113151807078e-50,3357,18.55198093535895,5.558395686910974,14.0,18.0,23.0,2.0,35.0,3357,3923.0774501042597,327.6367659105626,3905.0,3970.0,3989.0,2025.0,5976.0,3357,128.2284778075663,43.95148397087897,104.0,122.0,143.0,50.0,636.0,3357,33.49772699085245,10.578852585826253,27.136986301369863,31.984,37.21495327102804,6.267295597484277,79.98,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.597291661858154,2.5987871762739028,28.94813258688807,30.800829907729643,32.22950938901839,20.102529235790048,38.35775526110678
proxy_tailmerge1700_floor50,Summary_len_proxy,merge_tail,1700,50,3383,200,58,0.051395266268544605,0.11138067502152826,0.00858981228882548,0.055130605714730066,0.06451820450781792,0.022217854467976757,0.046534445610389163,3332,-0.10325449340455228,2.315836410331264e-09,-0.3087933268328035,0.3027956586660282,32.57377049180328,31.178374474789916,0.05623705047058293,0.0010666570591260872,-0.25786386924219235,1.6120127996449353e-52,3383,18.656517883535322,5.5374343978442,15.0,18.0,23.0,2.0,35.0,3383,3892.9266922849542,334.21903011141103,3900.0,3970.0,3989.0,1710.0,5688.0,3383,127.24297960390186,42.40882755828787,104.0,122.0,143.0,50.0,636.0,3383,33.42261380960072,10.613738547322614,27.020690639269404,31.975806451612904,37.18751734986583,6.267295597484277,79.98,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.597291661858154,2.5987871762739028,28.94813258688807,30.800829907729643,32.22950938901839,20.102529235790048,38.35775526110678
proxy_tailmerge2000_floor60,Summary_len_proxy,merge_tail,2000,60,3357,200,94,0.053251473221850525,0.09424638164563284,0.014234842075972878,0.05913434000301539,0.08166066952057693,0.022217854467976757,0.04801475161792833,3307,-0.10909736950201983,3.170139687504955e-10,-0.2868588642061254,0.27227918634593007,32.611570247933884,31.188976377952756,0.056317328262847584,0.0010970375803911535,-0.25292870081721014,3.719615990417463e-50,3357,18.55198093535895,5.558395686910974,14.0,18.0,23.0,2.0,35.0,3357,3923.0774501042597,327.6367659105626,3905.0,3970.0,3989.0,2025.0,5976.0,3357,128.45904081024725,43.56694333189657,104.0,122.0,143.0,60.0,636.0,3357,33.21507617472791,9.600603328982642,27.136986301369863,31.984,37.21495327102804,6.267295597484277,66.65,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.547095658657486,2.563115854682989,28.937077594408905,30.745865760251007,32.16389861545136,20.03713743561941,37.76899462778204
proxy_tailmerge2000_floor80,Summary_len_proxy,merge_tail,2000,80,3357,200,262,0.05667289582310491,0.09424638164563284,0.014234842075972878,0.051285636977753124,0.10540380607583624,0.022217854467976757,0.052648853695457645,3307,-0.11220805196923817,9.755079589638375e-11,-0.3422472885555936,0.07336898353664495,32.611570247933884,31.188976377952756,0.053915239214718025,0.0017784240842959645,-0.24859431722330072,1.8530257583388828e-48,3357,18.55198093535895,5.558395686910974,14.0,18.0,23.0,2.0,35.0,3357,3923.0774501042597,327.6367659105626,3905.0,3970.0,3989.0,2025.0,5976.0,3357,129.41316651772416,42.29501480230865,104.0,122.0,143.0,80.0,636.0,3357,32.50939178630373,7.950805880079598,27.136986301369863,31.984,37.21495327102804,6.267295597484277,49.9875,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.33599906044896,2.4421550487466877,28.865938264389463,30.608013430608302,31.911470079287405,19.585850556438793,36.1063829787234
proxy_tailmerge2000_floor100,Summary_len_proxy,merge_tail,2000,100,3357,200,676,0.06015855909123392,0.09424638164563284,0.014234842075972878,0.03474399262450817,0.13974091136879718,0.022217854467976757,0.05576737236451569,3307,-0.12439875671272277,7.025602871132968e-13,-0.5222344941616831,9.911123863544053e-05,32.51667129758266,31.1484375,0.04013885488306693,0.020034493633336883,-0.2170022337684974,4.566434834783877e-37,3357,18.55198093535895,5.558395686910974,14.0,18.0,23.0,2.0,35.0,3357,3923.0774501042597,327.6367659105626,3905.0,3970.0,3989.0,2025.0,5976.0,3357,132.03544831694967,39.797209361448495,104.0,122.0,143.0,100.0,636.0,3357,31.31362937058452,6.252584181610315,27.132867132867133,31.92,36.38532110091743,6.267295597484277,45.44660194174757,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,29.750372811065578,2.202334650037592,28.416436668590173,30.125546476916803,31.222933734026824,18.982280431432972,34.27721518987342
glm4token_tailmerge1500_floor0,Summary_len_glm4,merge_tail,1500,0,3395,200,0,0.10398144160266193,0.1122725440807405,0.0028587948435587693,0.11725031307186354,0.28324642268157574,0.022217854467976757,0.08604272047025634,3344,-0.11029969558287854,1.6005009404626147e-10,-1.8972521774974864,0.025159381176335628,28.409622195985833,27.213307240704502,0.041444552976687865,0.015735958035866884,-0.20845270030300442,1.2118861513012288e-34,3395,18.70839469808542,5.526208801845826,15.0,18.0,23.0,2.0,35.0,3395,3879.1667157584684,345.1509024246829,3898.0,3969.0,3989.0,1511.0,5449.0,3395,145.40235640648012,49.668839630835386,118.0,140.0,164.0,3.0,742.0,3395,30.22322431206799,25.098726456960108,23.541958041958043,27.85185185185185,32.631147540983605,5.3719676549865225,1233.3333333333333,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,26.707077330663186,2.3347764292590765,25.361248601922238,26.684169803200227,28.17481480096842,18.36447204968944,33.316642120765835
glm4token_tailmerge2000_floor0,Summary_len_glm4,merge_tail,2000,0,3357,200,0,0.10576869378819283,0.09424638164563284,0.014234842075972878,0.1344924601516495,0.2833779039176687,0.022217854467976757,0.08604272047025634,3307,-0.11959054400195751,5.221925009240681e-12,-1.9559724082761876,0.022467558005229805,28.45,27.21232876712329,0.04029808845178512,0.019546818981572227,-0.20492330540241377,3.716253231961308e-33,3357,18.55198093535895,5.558395686910974,14.0,18.0,23.0,2.0,35.0,3357,3923.0774501042597,327.6367659105626,3905.0,3970.0,3989.0,2025.0,5976.0,3357,147.04825737265415,51.96857198220264,119.0,140.0,165.0,3.0,742.0,3357,30.32538688490073,25.19654711093228,23.63030303030303,27.87142857142857,32.63934426229508,5.3719676549865225,1233.3333333333333,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,26.707077330663186,2.3347764292590765,25.361248601922238,26.684169803200227,28.17481480096842,18.36447204968944,33.316642120765835
raw_proxy,Summary_len_proxy,keep,0,0,3462,200,0,0.10759288370419699,0.11355986399938103,0.11163940213005874,0.05575424610833746,0.2947453191984415,0.022217854467976757,0.047640616320986526,3411,-0.08685957065343478,3.7610385027368416e-07,-1.583257002378541,0.05966695287815532,32.43089430894309,31.283464566929133,0.05748270862650492,0.0007149316821944871,-0.2524150836862868,1.8436951428003874e-51,3462,19.033506643558635,5.606063121671795,15.0,18.0,23.0,2.0,36.0,3462,3804.0932986712883,528.669870063003,3886.0,3967.0,3988.0,40.0,3999.0,3462,124.05892547660312,40.39473669590168,103.0,121.0,141.0,3.0,636.0,3462,34.24225291200479,26.11835383496263,26.958396333396333,31.931319086219602,37.12269757735233,1.6,1233.3333333333333,200,11.035776319632113,0.3749283066088537,10.847446866740103,11.05457368468213,11.26808771402611,8.798152718107191,11.835595748469478,200,30.65868893082195,2.6489868060732578,29.0721515802078,30.89157040562999,32.24192399478724,20.13538545355489,38.53797963978074
