label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model
688696_chunks_0008_0008,4999,226,5225,stop,THUDM/GLM-4-32B-0414
688696_chunks_0009_0009,5032,212,5244,stop,THUDM/GLM-4-32B-0414
688696_chunks_0010_0010,4765,211,4976,stop,THUDM/GLM-4-32B-0414
688696_chunks_0011_0011,4941,255,5196,stop,THUDM/GLM-4-32B-0414
688696_chunks_0012_0012,4913,219,5132,stop,THUDM/GLM-4-32B-0414
688696_chunks_0013_0013,4906,213,5119,stop,THUDM/GLM-4-32B-0414
688696_chunks_0014_0014,4823,103,4926,stop,THUDM/GLM-4-32B-0414
688696_chunks_0015_0015,4688,156,4844,stop,THUDM/GLM-4-32B-0414
688696_chunks_0016_0016,4208,204,4412,stop,THUDM/GLM-4-32B-0414
688696_chunks_0017_0017,4961,155,5116,stop,THUDM/GLM-4-32B-0414
688696_chunks_0018_0018,4944,580,5524,stop,THUDM/GLM-4-32B-0414
688696_chunks_0019_0019,5030,199,5229,stop,THUDM/GLM-4-32B-0414
688696_chunks_0020_0020,5059,227,5286,stop,THUDM/GLM-4-32B-0414
688696_chunks_0021_0021,5020,245,5265,stop,THUDM/GLM-4-32B-0414
688819_chunks_0001_0001,5058,215,5273,stop,THUDM/GLM-4-32B-0414
688819_chunks_0002_0002,4977,220,5197,stop,THUDM/GLM-4-32B-0414
688819_chunks_0003_0003,5041,213,5254,stop,THUDM/GLM-4-32B-0414
688819_chunks_0004_0004,5062,253,5315,stop,THUDM/GLM-4-32B-0414
688819_chunks_0005_0005,5060,225,5285,stop,THUDM/GLM-4-32B-0414
688819_chunks_0006_0006,5053,250,5303,stop,THUDM/GLM-4-32B-0414
688819_chunks_0007_0007,5048,211,5259,stop,THUDM/GLM-4-32B-0414
688819_chunks_0008_0008,4894,209,5103,stop,THUDM/GLM-4-32B-0414
688819_chunks_0009_0009,4498,237,4735,stop,THUDM/GLM-4-32B-0414
688819_chunks_0010_0010,5049,319,5368,stop,THUDM/GLM-4-32B-0414
688819_chunks_0011_0011,4469,204,4673,stop,THUDM/GLM-4-32B-0414
