name,unit,process,threshold,floor,chunk_n,firm_n,floor_applied_n,loss_all,loss_chunk_num,loss_text,loss_summary,loss_red_chunk,loss_lnn,loss_red_firm,panel_b_n,panel_b_rho,panel_b_p,panel_b_cluster_coef,panel_b_cluster_p,low_score_red_median,high_score_red_median,panel_c_rho,panel_c_p,panel_d_rho,panel_d_p,Chunk_num_n,Chunk_num_mean,Chunk_num_std,Chunk_num_p25,Chunk_num_median,Chunk_num_p75,Chunk_num_min,Chunk_num_max,Text_len_n,Text_len_mean,Text_len_std,Text_len_p25,Text_len_median,Text_len_p75,Text_len_min,Text_len_max,Summary_len_n,Summary_len_mean,Summary_len_std,Summary_len_p25,Summary_len_median,Summary_len_p75,Summary_len_min,Summary_len_max,Redundancy_chunk_n,Redundancy_chunk_mean,Redundancy_chunk_std,Redundancy_chunk_p25,Redundancy_chunk_median,Redundancy_chunk_p75,Redundancy_chunk_min,Redundancy_chunk_max,lnN_tech_n,lnN_tech_mean,lnN_tech_std,lnN_tech_p25,lnN_tech_median,lnN_tech_p75,lnN_tech_min,lnN_tech_max,Redundancy_n,Redundancy_mean,Redundancy_std,Redundancy_p25,Redundancy_median,Redundancy_p75,Redundancy_min,Redundancy_max
proxy_tailmerge1700_floor50,Summary_len_proxy,merge_tail,1700,50,1668,100,27,0.05091567758502166,0.07763310318960581,0.009505571762931122,0.050448273462798635,0.0602973468063804,0.0595498768740778,0.04805989341433621,1645,-0.11418990852653743,3.4329227572827655e-06,-0.34723788745532536,0.4371708711454044,32.67213114754098,31.0703125,0.07521152007143499,0.002113673757283627,-0.2621040761976787,1.3222289299538037e-27,1668,18.851318944844124,6.2533555286677265,14.0,18.0,23.0,2.0,35.0,1668,3897.919664268585,333.3739694401876,3902.0,3971.0,3989.25,1713.0,5688.0,1668,127.61510791366906,41.842241633681134,104.0,122.0,144.0,50.0,500.0,1668,33.39203919907833,10.738459760319875,26.764703881734082,31.91564516129032,37.299065420560744,7.984,79.92,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.418245349215326,2.7103724921553627,28.691717474321177,30.88809963096474,32.27362353634759,22.03476482617587,36.13526301141108
proxy_tailmerge2000_floor50,Summary_len_proxy,merge_tail,2000,50,1655,100,27,0.05096648890947953,0.06286693492732981,0.014890899074186406,0.057971260783452536,0.062460068383494424,0.0595498768740778,0.04805989341433621,1632,-0.12121215606803899,9.05682827265752e-07,-0.36720869798656597,0.41562226804843294,32.74590163934426,31.0625,0.07318953233964223,0.0028898275621144854,-0.25911031983549704,8.505561167969032e-27,1655,18.749848942598188,6.293527387592514,14.0,17.0,23.0,2.0,35.0,1655,3928.537764350453,327.38724522681025,3906.5,3972.0,3990.0,2025.0,5976.0,1655,128.61752265861028,43.63472993493948,104.0,122.0,144.0,50.0,500.0,1655,33.47766901580951,10.70319473972186,26.862364483127195,31.934426229508198,37.3177570093458,7.984,79.92,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.418245349215326,2.7103724921553627,28.691717474321177,30.88809963096474,32.27362353634759,22.03476482617587,36.13526301141108
proxy_tailmerge1500_floor50,Summary_len_proxy,merge_tail,1500,50,1675,100,27,0.0521675966865946,0.09446426074130547,0.0038447614862336795,0.04767830558503768,0.05940848201857677,0.0595498768740778,0.04805989341433621,1652,-0.11219632911393156,4.849729414431953e-06,-0.34599828940914545,0.4380806804966262,32.70623260129911,31.05625,0.07575350300619202,0.0019190008289194321,-0.2593078803023777,3.846754382171338e-27,1675,18.90089552238806,6.221880526494507,15.0,18.0,23.0,2.0,35.0,1675,3881.629850746269,346.36321888321083,3900.0,3970.0,3989.0,1511.0,5363.0,1675,127.08179104477612,41.133127360362074,104.0,122.0,144.0,50.0,500.0,1675,33.35443439311427,10.7751769019169,26.757595682931253,31.92,37.299065420560744,7.984,79.92,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.418245349215326,2.7103724921553627,28.691717474321177,30.88809963096474,32.27362353634759,22.03476482617587,36.13526301141108
proxy_tailmerge1600_floor50,Summary_len_proxy,merge_tail,1600,50,1673,100,27,0.05223300255198565,0.09399072522271476,0.004026907086709121,0.04816526237230966,0.05960535034176636,0.0595498768740778,0.04805989341433621,1650,-0.11382228272404506,3.5685230783474795e-06,-0.35515836436620835,0.4258476716338081,32.70754716981132,31.05,0.0761996893238125,0.0018149666527687005,-0.26205514095508337,1.1310068812803384e-27,1673,18.89240884638374,6.235156229090472,15.0,18.0,23.0,2.0,35.0,1673,3886.2701733413032,341.5607085608145,3901.0,3970.0,3989.0,1621.0,5519.0,1673,127.23371189479975,41.27518528419584,104.0,122.0,144.0,50.0,500.0,1673,33.36576016741242,10.76717416212681,26.763513513513512,31.911290322580644,37.299065420560744,7.984,79.92,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.418245349215326,2.7103724921553627,28.691717474321177,30.88809963096474,32.27362353634759,22.03476482617587,36.13526301141108
proxy_tailmerge2000_floor60,Summary_len_proxy,merge_tail,2000,60,1655,100,44,0.052517491850404226,0.06286693492732981,0.014890899074186406,0.05571303664303896,0.07731415582927141,0.0595498768740778,0.044770047754520995,1632,-0.12162627615886215,8.307513931450176e-07,-0.35720799041274875,0.36297181166524073,32.74590163934426,31.0625,0.07314279717799763,0.0029078698646200912,-0.25892855485399835,9.251918712346544e-27,1655,18.749848942598188,6.293527387592514,14.0,17.0,23.0,2.0,35.0,1655,3928.537764350453,327.38724522681025,3906.5,3972.0,3990.0,2025.0,5976.0,1655,128.8429003021148,43.254073163936724,104.0,122.0,144.0,60.0,500.0,1655,33.19840355352969,9.730194210662098,26.862364483127195,31.934426229508198,37.3177570093458,7.984,66.65,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.374505493831055,2.679405203889366,28.614121160479275,30.878316879000998,32.27362353634759,22.03476482617587,35.85584092792046
proxy_tailmerge2000_floor80,Summary_len_proxy,merge_tail,2000,80,1655,100,123,0.054590047155240934,0.06286693492732981,0.014890899074186406,0.048042637023629986,0.1008976532721381,0.0595498768740778,0.041292281760083524,1632,-0.12322015539191385,5.942560589023648e-07,-0.3458146728738837,0.22555497423855853,32.74590163934426,31.0625,0.0697010489144744,0.004555890598829888,-0.255286972051565,4.920384269723597e-26,1655,18.749848942598188,6.293527387592514,14.0,17.0,23.0,2.0,35.0,1655,3928.537764350453,327.38724522681025,3906.5,3972.0,3990.0,2025.0,5976.0,1655,129.7655589123867,42.00811113059696,104.0,122.0,144.0,80.0,500.0,1655,32.50775054442833,8.095239396777984,26.862364483127195,31.934426229508198,37.3177570093458,7.984,49.9875,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.176279439227436,2.5466162541971884,28.40013267538277,30.74069787700042,31.937312593703147,22.03476482617587,34.9175911251981
proxy_tailmerge2000_floor100,Summary_len_proxy,merge_tail,2000,100,1655,100,337,0.05860557404411915,0.06286693492732981,0.014890899074186406,0.033550440195251184,0.13497288613405015,0.0595498768740778,0.045802407059819604,1632,-0.12769660198230687,2.2676652139352292e-07,-0.5139216358562277,0.008640335428397908,32.603305785123965,31.05,0.057553318658787024,0.01920445476312933,-0.23113237221486782,1.6502506766561519e-21,1655,18.749848942598188,6.293527387592514,14.0,17.0,23.0,2.0,35.0,1655,3928.537764350453,327.38724522681025,3906.5,3972.0,3990.0,2025.0,5976.0,1655,132.42235649546828,39.43872976615903,104.0,122.0,144.0,100.0,500.0,1655,31.289279515840793,6.348861326227842,26.862364483127195,31.901639344262296,36.55811840055392,7.984,45.44660194174757,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,29.591333348272723,2.300079318481794,28.056571840356465,30.315743818992445,31.20336214157542,21.974847042828006,33.14894684052157
glm4token_tailmerge1500_floor0,Summary_len_glm4,merge_tail,1500,0,1675,100,0,0.1271975451107696,0.09446426074130547,0.0038447614862336795,0.11489886263006428,0.4145974408242581,0.0595498768740778,0.07583006810867846,1652,-0.11967152458545205,1.072307076581866e-06,-2.4952660861779936,0.12760542179065357,28.573187633262258,27.196541553684412,0.07076996469178698,0.0037572149470339942,-0.21194290699865775,1.827634501128742e-18,1675,18.90089552238806,6.221880526494507,15.0,18.0,23.0,2.0,35.0,1675,3881.629850746269,346.36321888321083,3900.0,3970.0,3989.0,1511.0,5363.0,1675,145.4089552238806,49.12881943875127,118.0,139.0,165.5,3.0,589.0,1675,30.654970465522528,32.85564705127199,23.289473684210527,27.965034965034967,32.545081967213115,6.777589134125637,1233.3333333333333,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,26.597643586506383,2.478602324078893,25.355720856168258,26.72859330712107,28.138036227971366,19.29850746268657,32.381769256643125
glm4token_tailmerge2000_floor0,Summary_len_glm4,merge_tail,2000,0,1655,100,0,0.12744564395343638,0.06286693492732981,0.014890899074186406,0.13669268741120005,0.4148433973251458,0.0595498768740778,0.07583006810867846,1632,-0.12892081317547482,1.7323781536551118e-07,-2.5467065784537493,0.1251672118066866,28.598540145985403,27.226027397260275,0.06729414637417112,0.006168712384055237,-0.21012184959123392,5.707376502232258e-18,1655,18.749848942598188,6.293527387592514,14.0,17.0,23.0,2.0,35.0,1655,3928.537764350453,327.38724522681025,3906.5,3972.0,3990.0,2025.0,5976.0,1655,147.16616314199396,51.867548882197326,119.0,140.0,167.0,3.0,589.0,1655,30.77749776865999,33.0150162208393,23.39369658119658,28.06382978723404,32.58017206340604,6.777589134125637,1233.3333333333333,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,26.597643586506383,2.478602324078893,25.355720856168258,26.72859330712107,28.138036227971366,19.29850746268657,32.381769256643125
raw_proxy,Summary_len_proxy,keep,0,0,1706,100,0,0.1310897616794503,0.09354919944838852,0.10668343928609754,0.05059232358267932,0.42270145607276993,0.0595498768740778,0.053462274812688726,1683,-0.09912851393306911,4.627177616356363e-05,-2.2511417703627083,0.15968048145096259,32.590846994535525,31.0703125,0.0767845370813286,0.001504306685390176,-0.24812065010965415,2.3796199068297645e-25,1706,19.21453692848769,6.374227777238078,15.0,18.0,23.0,2.0,36.0,1706,3811.0961313012895,520.7752613794071,3888.0,3968.0,3989.0,61.0,3999.0,1706,124.4654161781946,39.74327040217893,103.0,121.0,142.0,3.0,500.0,1706,34.64288525482414,33.56174250417122,26.711409395973153,31.880000000000003,37.29439252336448,2.5245901639344264,1233.3333333333333,100,11.003929913669001,0.4432694743079933,10.831110662307792,11.043099592667218,11.233204539179967,8.798152718107191,11.835595748469478,100,30.48016141986324,2.768914451595297,28.704911921274917,30.94288343607218,32.281214884454585,22.03476482617587,36.61421319796954
