sec_code,sec_name,chunk_count,original_length_units,summary_length_units,relevant_score_mean,Redundancy
688027,国盾量子,17,63094,2476.0,2.230917060578011,25.482229402261712
688021,奥福环保,15,57105,2344.0,2.136065056751762,24.362201365187712
