sample,model,dep_var,target_var,N,coef,se_HC1,t_HC1,p_HC1,adj_r2,formula,error
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_cnd_m53_tl,Redundancy,524,0.005817131795378125,0.011865009137261698,0.49027621707509694,0.6239384540277131,0.041082786052255016,BHAR_td252_excl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_cnd_m117_tl,Redundancy,524,0.005813768949444766,0.011863915160337843,0.49003797404761706,0.624107027709178,0.041450724011515505,BHAR_td252_excl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_star_exipo_vw,Redundancy,524,0.02994061652112822,0.026701664426159576,1.121301505526953,0.2621595449331614,0.13566617832994365,BHAR_cal365_incl_star_exipo_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_star_exipo_ew,Redundancy,524,0.03019492800675468,0.0266580125385307,1.1326773878252112,0.25734975685853856,0.1665940052072047,BHAR_cal365_incl_star_exipo_ew ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_star_all_vw,Redundancy,524,0.052242252881336916,0.04689712959348907,1.113975489207551,0.26528970202067714,0.8339499910479882,BHAR_cal365_incl_star_all_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_cnd_m33_os,Redundancy,524,0.02853570199160625,0.026788720172375425,1.065213336359096,0.28677939987220513,0.16546376240783978,BHAR_cal365_incl_cnd_m33_os ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_cnd_m53_tl,Redundancy,524,0.029135388102307674,0.026785270197412225,1.0877391897701483,0.2767102616735353,0.15841130511885337,BHAR_cal365_incl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_cnd_m117_tl,Redundancy,524,0.029125473305854268,0.026784329964471696,1.087407202065088,0.27685688968645505,0.1583265892525787,BHAR_cal365_incl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_star_exipo_vw,Redundancy,524,0.007023005607957647,0.011496127644427218,0.6109018467067969,0.5412645622051454,0.10173229172549503,BHAR_cal365_excl_star_exipo_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_star_exipo_ew,Redundancy,524,0.0071199688801887205,0.01149984119134391,0.6191362786425277,0.5358265855864683,-0.006168352012030809,BHAR_cal365_excl_star_exipo_ew ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_star_all_vw,Redundancy,524,0.03187000537955215,0.03884430779293004,0.8204549698618322,0.41195678965078253,0.8815482036200823,BHAR_cal365_excl_star_all_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_cnd_m33_os,Redundancy,524,0.005490461356952332,0.012114888506437261,0.45319949531809295,0.6504050958382548,0.05056581889146827,BHAR_cal365_excl_cnd_m33_os ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_cnd_m53_tl,Redundancy,524,0.006037592224484557,0.012067379596288003,0.5003233863913386,0.6168473895931519,0.045110041875411566,BHAR_cal365_excl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
full_2019_2023,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_cnd_m117_tl,Redundancy,524,0.00602879303541404,0.012066510498512328,0.49963019848673945,0.6173354901017527,0.04550012211799559,BHAR_cal365_excl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR,Redundancy,459,0.0014978295773934534,0.012445089356563317,0.12035506813002712,0.9042018830365929,0.0039021972337431876,BHAR ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_incl_star_exipo_vw,Redundancy,459,0.030104272951621602,0.0345496140984279,0.8713345644283601,0.3835715030633402,0.12891448661219995,BHAR_td252_incl_star_exipo_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_incl_star_exipo_ew,Redundancy,459,0.030374842871443576,0.03456048393289824,0.8788893966420899,0.37946124840176587,0.1486674353881685,BHAR_td252_incl_star_exipo_ew ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_incl_star_all_vw,Redundancy,459,0.06140131282915436,0.0589863185635502,1.040941600093288,0.29790265308928277,0.8386720988277101,BHAR_td252_incl_star_all_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_incl_cnd_m33_os,Redundancy,459,0.03038172976755343,0.03459380632723589,0.8782418875841868,0.3798124648279051,0.13376302868540824,BHAR_td252_incl_cnd_m33_os ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_incl_cnd_m53_tl,Redundancy,459,0.030929625049039143,0.03458990392124039,0.8941807158373284,0.3712252083398673,0.13221219968303,BHAR_td252_incl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_incl_cnd_m117_tl,Redundancy,459,0.030913940281032642,0.034588991928642954,0.8937508310391948,0.37145522195542424,0.13208496819580207,BHAR_td252_incl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_star_exipo_vw,Redundancy,459,0.003158217796690992,0.012972876792428987,0.24344776006306776,0.807658549248957,0.11894759512845487,BHAR_td252_excl_star_exipo_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_star_exipo_ew,Redundancy,459,0.00351204808764778,0.013079971617315599,0.26850578811642384,0.7883100201291879,0.0037198412289136673,BHAR_td252_excl_star_exipo_ew ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_star_all_vw,Redundancy,459,0.034733051316503116,0.04822455319417112,0.7202358345686297,0.47137980394859935,0.8841273615653199,BHAR_td252_excl_star_all_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_cnd_m33_os,Redundancy,459,0.004090001072063424,0.01349920322967531,0.30298092431650864,0.7619043989513234,0.048274040913939276,BHAR_td252_excl_cnd_m33_os ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_cnd_m53_tl,Redundancy,459,0.004489145599167214,0.013472046758560887,0.33321927095558523,0.7389687724565208,0.05202453260687745,BHAR_td252_excl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_td252_excl_cnd_m117_tl,Redundancy,459,0.004473957327679565,0.013470463377428429,0.33213091504901615,0.7397904070301995,0.05237284411778864,BHAR_td252_excl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_star_exipo_vw,Redundancy,459,0.029858172595880438,0.03286781339272024,0.9084319738316879,0.3636500392072548,0.12623339860452676,BHAR_cal365_incl_star_exipo_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_star_exipo_ew,Redundancy,459,0.030714009122278688,0.03287668504581942,0.9342185527364859,0.35019116746512247,0.1484726781566813,BHAR_cal365_incl_star_exipo_ew ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_star_all_vw,Redundancy,459,0.05959392869263457,0.05759447506641955,1.0347160664961212,0.3008015305667735,0.8341307714887546,BHAR_cal365_incl_star_all_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_cnd_m33_os,Redundancy,459,0.029201956171962,0.03297498949494113,0.8855789378323238,0.3758444653844635,0.1322861772554027,BHAR_cal365_incl_cnd_m33_os ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_cnd_m53_tl,Redundancy,459,0.029859608822196716,0.03297019291345534,0.905654659060573,0.36511866826618855,0.1299247807345788,BHAR_cal365_incl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_incl_cnd_m117_tl,Redundancy,459,0.029838721001358953,0.032969452219678105,0.9050414548152381,0.3654434259002086,0.12979413321154976,BHAR_cal365_incl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_star_exipo_vw,Redundancy,459,0.0053981512963485806,0.01291196225794415,0.4180736582487562,0.6758932637259649,0.11332147422785599,BHAR_cal365_excl_star_exipo_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_star_exipo_ew,Redundancy,459,0.006081649086220794,0.013012752139227656,0.4673607105669314,0.6402418274472783,0.0024504539003844528,BHAR_cal365_excl_star_exipo_ew ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_star_all_vw,Redundancy,459,0.03815624077858604,0.04756003453950469,0.8022752958030844,0.4223937294064878,0.8799774748931581,BHAR_cal365_excl_star_all_vw ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_cnd_m33_os,Redundancy,459,0.004647088198810191,0.01374701612146081,0.3380434094025325,0.7353304753391636,0.05597679460578309,BHAR_cal365_excl_cnd_m33_os ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_cnd_m53_tl,Redundancy,459,0.005220416175676628,0.01368003845845056,0.38160829675532265,0.7027519292447253,0.05723529284017881,BHAR_cal365_excl_cnd_m53_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
w2_2019_2022,ipo_pre_fin_controls_rd_staff,BHAR_cal365_excl_cnd_m117_tl,Redundancy,459,0.005199396708060193,0.013678676810785712,0.38010962463565484,0.703864041629159,0.05761862997533718,BHAR_cal365_excl_cnd_m117_tl ~ Redundancy + lnN_tech + Size_ipo_pre + Lev_ipo_pre + ROA_ipo_pre + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff_ipo + C(listing_year_fe) + C(industry_fe),
