sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir
688090,瑞松科技,1207300445,首次公开发行股票并在科创板上市招股说明书,2020-02-11,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-11/1207300445.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-11_688090_瑞松科技_1207300445_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-11_688090_瑞松科技_1207300445_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688090_1207300445_business_technology.txt,95613.0,261305.0,859567,150006,137528,24,star_token_proxy_150_20260630,pdftotext_regex,,,,19.0,glm4_dewrap_join,4000.0,90277,19.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688090_1207300445_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,90277,11.410638000428085,2020.0,glm4_dewrap_join_full543_20260705
688200,华峰测控,1207304039,首次公开发行股票并在科创板上市招股说明书,2020-02-13,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-13/1207304039.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-13_688200_华峰测控_1207304039_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-13_688200_华峰测控_1207304039_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688200_1207304039_business_technology.txt,86721.0,176496.0,607179,80456,74466,12,star_token_proxy_150_20260630,pdftotext_regex,,,,11.0,glm4_dewrap_join,4000.0,46574,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688200_1207304039_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,46574,10.748797724493182,2020.0,glm4_dewrap_join_full543_20260705
688169,石头科技,1207308744,首次公开发行股票并在科创板上市招股说明书,2020-02-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-17/1207308744.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-17_688169_石头科技_1207308744_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-17_688169_石头科技_1207308744_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688169_1207308744_business_technology.txt,131529.0,258649.0,766854,116396,106164,17,star_token_proxy_150_20260630,pdftotext_regex,,,,14.0,glm4_dewrap_join,4000.0,67282,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688169_1207308744_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,67282,11.116648020721058,2020.0,glm4_dewrap_join_full543_20260705
688177,百奥泰,1207308742,首次公开发行股票并在科创板上市招股说明书.PDF,2020-02-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-17/1207308742.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-17_688177_百奥泰_1207308742_首次公开发行股票并在科创板上市招股说明书.PDF.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-17_688177_百奥泰_1207308742_首次公开发行股票并在科创板上市招股说明书.PDF.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688177_1207308742_business_technology.txt,156765.0,325115.0,798814,153433,141918,24,star_token_proxy_150_20260630,pdftotext_regex,,,,19.0,glm4_dewrap_join,4000.0,91512,19.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688177_1207308742_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,91512,11.424225390205509,2020.0,glm4_dewrap_join_full543_20260705
688233,神工股份,1207308739,首次公开发行股票并在科创板上市招股说明书,2020-02-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-17/1207308739.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-17_688233_神工股份_1207308739_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-17_688233_神工股份_1207308739_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688233_1207308739_business_technology.txt,82277.0,142756.0,463533,55781,51490,9,star_token_proxy_150_20260630,pdftotext_regex,,,,7.0,glm4_dewrap_join,4000.0,33066,7.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688233_1207308739_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,33066,10.40626084311129,2020.0,glm4_dewrap_join_full543_20260705
688086,紫晶存储,1207316126,首次公开发行股票并在科创板上市招股说明书,2020-02-21,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-21/1207316126.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-21_688086_紫晶存储_1207316126_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-21_688086_紫晶存储_1207316126_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688086_1207316126_business_technology.txt,110318.0,289229.0,1001314,165714,150588,26,star_token_proxy_150_20260630,pdftotext_regex,,,,20.0,glm4_dewrap_join,4000.0,99325,20.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688086_1207316126_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,99325,11.5061525806828,2020.0,glm4_dewrap_join_full543_20260705
688396,华润微,1207310023,首次公开发行股票并在科创板上市招股说明书,2020-02-18,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-18/1207310023.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-18_688396_华润微_1207310023_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-18_688396_华润微_1207310023_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688396_1207310023_business_technology.txt,148034.0,250778.0,1088978,93466,84962,14,star_token_proxy_150_20260630,pdftotext_regex,,,,12.0,glm4_dewrap_join,4000.0,54274,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688396_1207310023_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,54274,10.901800569887673,2020.0,glm4_dewrap_join_full543_20260705
688051,佳华科技,1207374313,首次公开发行股票并在科创板上市招股说明书,2020-03-16,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-03-16/1207374313.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-03-16_688051_佳华科技_1207374313_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-03-16_688051_佳华科技_1207374313_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688051_1207374313_business_technology.txt,103665.0,244207.0,1033413,128151,119510,20,star_token_proxy_150_20260630,pdftotext_regex,,,,16.0,glm4_dewrap_join,4000.0,75275,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688051_1207374313_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,75275,11.228903353349937,2020.0,glm4_dewrap_join_full543_20260705
688189,南新制药,1207387722,首次公开发行股票并在科创板上市招股说明书,2020-03-20,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-03-20/1207387722.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-03-20_688189_南新制药_1207387722_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-03-20_688189_南新制药_1207387722_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688189_1207387722_business_technology.txt,,,965396,152641,140675,23,star_token_proxy_150_20260630,ocr_page_range,110.0,304.0,150.0,19.0,glm4_dewrap_join,4000.0,90339,19.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688189_1207387722_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,90339,11.41132453985355,2020.0,glm4_dewrap_join_full543_20260705
688228,开普云,1207391449,首次公开发行股票并在科创板上市招股说明书,2020-03-23,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-03-23/1207391449.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-03-23_688228_开普云_1207391449_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-03-23_688228_开普云_1207391449_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688228_1207391449_business_technology.txt,95207.0,271027.0,780679,158556,146003,24,star_token_proxy_150_20260630,pdftotext_regex,,,,20.0,glm4_dewrap_join,4000.0,91288,20.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688228_1207391449_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,91288,11.421774623114516,2020.0,glm4_dewrap_join_full543_20260705
