sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir
688777,中控技术,1208751864,首次公开发行股票并在科创板上市招股说明书,2020-11-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-11-17/1208751864.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-11-17_688777_中控技术_1208751864_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-11-17_688777_中控技术_1208751864_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688777_1208751864_business_technology.txt,146967.0,250093.0,964538,95466,87243,14,star_batch004_20260701,,,,,27.0,glm4_dewrap_join,4000.0,54357,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688777_1208751864_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,54357,10.903328679104217,2020.0,glm4_dewrap_join_full543_20260705
688557,兰剑智能,1208805654,首次公开发行股票并在科创板上市招股说明书,2020-11-27,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-11-27/1208805654.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-11-27_688557_兰剑智能_1208805654_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-11-27_688557_兰剑智能_1208805654_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688557_1208805654_business_technology.txt,87884.0,219899.0,711548,120339,112949,19,star_batch004_20260701,,,,,36.0,glm4_dewrap_join,4000.0,72679,15.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688557_1208805654_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,72679,11.193807763472138,2020.0,glm4_dewrap_join_full543_20260705
688578,艾力斯,1208793559,首次公开发行股票并在科创板上市招股说明书,2020-11-25,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-11-25/1208793559.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-11-25_688578_艾力斯_1208793559_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-11-25_688578_艾力斯_1208793559_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688578_1208793559_business_technology.txt,136462.0,272424.0,699058,122295,111740,20,star_batch004_20260701,,,,,37.0,glm4_dewrap_join,4000.0,74580,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688578_1208793559_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,74580,11.219627653732813,2020.0,glm4_dewrap_join_full543_20260705
688590,新致软件,1208820884,首次公开发行股票并在科创板上市招股说明书,2020-12-01,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-01/1208820884.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-01_688590_新致软件_1208820884_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-01_688590_新致软件_1208820884_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688590_1208820884_business_technology.txt,116305.0,205313.0,840190,82073,76622,12,star_batch004_20260701,,,,,24.0,glm4_dewrap_join,4000.0,45531,10.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688590_1208820884_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,45531,10.726148691628156,2020.0,glm4_dewrap_join_full543_20260705
688308,欧科亿,1208859875,首次公开发行股票并在科创板上市招股说明书,2020-12-07,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-07/1208859875.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-07_688308_欧科亿_1208859875_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-07_688308_欧科亿_1208859875_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688308_1208859875_business_technology.txt,65264.0,154889.0,596723,81266,74278,14,star_batch004_20260701,,,,,24.0,glm4_dewrap_join,4000.0,51885,10.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688308_1208859875_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,51885,10.85678501003938,2020.0,glm4_dewrap_join_full543_20260705
688571,杭华股份,1208850265,杭华油墨股份有限公司科创板首次公开发行股票招股说明书,2020-12-04,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-04/1208850265.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-04_688571_杭华股份_1208850265_杭华油墨股份有限公司科创板首次公开发行股票招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-04_688571_杭华股份_1208850265_杭华油墨股份有限公司科创板首次公开发行股票招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688571_1208850265_business_technology.txt,75235.0,180087.0,626686,93260,86429,16,star_batch004_20260701,,,,,28.0,glm4_dewrap_join,4000.0,59023,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688571_1208850265_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,59023,10.98568247743216,2020.0,glm4_dewrap_join_full543_20260705
688136,科兴制药,1208859873,首次公开发行股票并在科创板上市招股说明书,2020-12-07,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-07/1208859873.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-07_688136_科兴制药_1208859873_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-07_688136_科兴制药_1208859873_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688136_1208859873_business_technology.txt,71408.0,188928.0,561211,109343,101166,18,star_batch004_20260701,,,,,32.0,glm4_dewrap_join,4000.0,68104,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688136_1208859873_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,68104,11.128791227563893,2020.0,glm4_dewrap_join_full543_20260705
688510,航亚科技,1208870807,首次公开发行股票并在科创板上市招股说明书,2020-12-09,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-09/1208870807.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-09_688510_航亚科技_1208870807_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-09_688510_航亚科技_1208870807_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688510_1208870807_business_technology.txt,81139.0,181771.0,609953,92022,86089,15,star_batch004_20260701,,,,,26.0,glm4_dewrap_join,4000.0,54407,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688510_1208870807_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,54407,10.904248101036517,2020.0,glm4_dewrap_join_full543_20260705
688608,恒玄科技,1208870808,首次公开发行股票并在科创板上市招股说明书,2020-12-09,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-09/1208870808.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-09_688608_恒玄科技_1208870808_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-09_688608_恒玄科技_1208870808_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688608_1208870808_business_technology.txt,121248.0,192351.0,585092,65587,59423,10,star_batch004_20260701,,,,,19.0,glm4_dewrap_join,4000.0,37326,8.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688608_1208870808_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,37326,10.527445413743076,2020.0,glm4_dewrap_join_full543_20260705
688699,明微电子,1208896828,首次公开发行股票并在科创板上市招股说明书,2020-12-14,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-12-14/1208896828.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/raw_pdf/2020-12-14_688699_明微电子_1208896828_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch004_20260701/text/2020-12-14_688699_明微电子_1208896828_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688699_1208896828_business_technology.txt,61778.0,156582.0,604811,86855,79381,14,star_batch004_20260701,,,,,25.0,glm4_dewrap_join,4000.0,51557,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688699_1208896828_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,51557,10.850443270721076,2020.0,glm4_dewrap_join_full543_20260705
