label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model
688037_chunks_0010_0010,4391,180,4571,stop,THUDM/GLM-4-32B-0414
688037_chunks_0011_0011,4907,198,5105,stop,THUDM/GLM-4-32B-0414
688037_chunks_0012_0012,4715,208,4923,stop,THUDM/GLM-4-32B-0414
688037_chunks_0013_0013,2341,233,2574,stop,THUDM/GLM-4-32B-0414
688039_chunks_0001_0001,5062,195,5257,stop,THUDM/GLM-4-32B-0414
688039_chunks_0002_0002,5043,178,5221,stop,THUDM/GLM-4-32B-0414
688039_chunks_0003_0003,5043,240,5283,stop,THUDM/GLM-4-32B-0414
688039_chunks_0004_0004,5058,245,5303,stop,THUDM/GLM-4-32B-0414
688039_chunks_0005_0005,5059,229,5288,stop,THUDM/GLM-4-32B-0414
688039_chunks_0006_0006,5063,241,5304,stop,THUDM/GLM-4-32B-0414
688039_chunks_0007_0007,4962,236,5198,stop,THUDM/GLM-4-32B-0414
688039_chunks_0008_0008,5057,234,5291,stop,THUDM/GLM-4-32B-0414
688039_chunks_0009_0009,5056,334,5390,stop,THUDM/GLM-4-32B-0414
688039_chunks_0010_0010,4901,163,5064,stop,THUDM/GLM-4-32B-0414
688039_chunks_0011_0011,5032,219,5251,stop,THUDM/GLM-4-32B-0414
688039_chunks_0012_0012,5034,239,5273,stop,THUDM/GLM-4-32B-0414
688039_chunks_0013_0013,5049,244,5293,stop,THUDM/GLM-4-32B-0414
688039_chunks_0014_0014,5030,223,5253,stop,THUDM/GLM-4-32B-0414
688039_chunks_0015_0015,1974,203,2177,stop,THUDM/GLM-4-32B-0414
688080_chunks_0001_0001,5051,261,5312,stop,THUDM/GLM-4-32B-0414
688080_chunks_0002_0002,5020,235,5255,stop,THUDM/GLM-4-32B-0414
688080_chunks_0003_0003,5012,198,5210,stop,THUDM/GLM-4-32B-0414
688080_chunks_0004_0004,5058,191,5249,stop,THUDM/GLM-4-32B-0414
688080_chunks_0005_0005,5060,259,5319,stop,THUDM/GLM-4-32B-0414
688080_chunks_0006_0006,5044,268,5312,stop,THUDM/GLM-4-32B-0414
688080_chunks_0007_0007,4798,247,5045,stop,THUDM/GLM-4-32B-0414
688080_chunks_0008_0008,5050,223,5273,stop,THUDM/GLM-4-32B-0414
688080_chunks_0009_0009,4844,220,5064,stop,THUDM/GLM-4-32B-0414
688080_chunks_0010_0010,5042,200,5242,stop,THUDM/GLM-4-32B-0414
688080_chunks_0011_0011,5055,240,5295,stop,THUDM/GLM-4-32B-0414
688080_chunks_0012_0012,5045,210,5255,stop,THUDM/GLM-4-32B-0414
688080_chunks_0013_0013,4785,233,5018,stop,THUDM/GLM-4-32B-0414
688080_chunks_0014_0014,5046,247,5293,stop,THUDM/GLM-4-32B-0414
688080_chunks_0015_0015,2966,233,3199,stop,THUDM/GLM-4-32B-0414
688089_chunks_0001_0001,5018,211,5229,stop,THUDM/GLM-4-32B-0414
688089_chunks_0002_0002,5018,329,5347,stop,THUDM/GLM-4-32B-0414
688089_chunks_0003_0003,5062,237,5299,stop,THUDM/GLM-4-32B-0414
688089_chunks_0004_0004,5049,230,5279,stop,THUDM/GLM-4-32B-0414
688089_chunks_0005_0005,5052,231,5283,stop,THUDM/GLM-4-32B-0414
688089_chunks_0006_0006,5059,219,5278,stop,THUDM/GLM-4-32B-0414
688089_chunks_0007_0007,4925,251,5176,stop,THUDM/GLM-4-32B-0414
688089_chunks_0008_0008,5064,200,5264,stop,THUDM/GLM-4-32B-0414
688089_chunks_0009_0009,4768,275,5043,stop,THUDM/GLM-4-32B-0414
688089_chunks_0010_0010,5040,101,5141,stop,THUDM/GLM-4-32B-0414
688089_chunks_0011_0011,4919,190,5109,stop,THUDM/GLM-4-32B-0414
688089_chunks_0012_0012,5040,217,5257,stop,THUDM/GLM-4-32B-0414
688089_chunks_0013_0013,5044,254,5298,stop,THUDM/GLM-4-32B-0414
688089_chunks_0014_0014,4805,220,5025,stop,THUDM/GLM-4-32B-0414
688089_chunks_0015_0015,4940,290,5230,stop,THUDM/GLM-4-32B-0414
688089_chunks_0016_0016,4542,208,4750,stop,THUDM/GLM-4-32B-0414
688100_chunks_0001_0001,5055,192,5247,stop,THUDM/GLM-4-32B-0414
688100_chunks_0002_0002,5063,203,5266,stop,THUDM/GLM-4-32B-0414
688100_chunks_0003_0003,5063,241,5304,stop,THUDM/GLM-4-32B-0414
688100_chunks_0004_0004,5025,200,5225,stop,THUDM/GLM-4-32B-0414
688100_chunks_0005_0005,4824,230,5054,stop,THUDM/GLM-4-32B-0414
688100_chunks_0006_0006,5056,171,5227,stop,THUDM/GLM-4-32B-0414
688100_chunks_0007_0007,5044,216,5260,stop,THUDM/GLM-4-32B-0414
688100_chunks_0008_0008,4556,242,4798,stop,THUDM/GLM-4-32B-0414
688100_chunks_0009_0009,5063,280,5343,stop,THUDM/GLM-4-32B-0414
688100_chunks_0010_0010,4833,238,5071,stop,THUDM/GLM-4-32B-0414
688100_chunks_0011_0011,5026,158,5184,stop,THUDM/GLM-4-32B-0414
688100_chunks_0012_0012,5056,221,5277,stop,THUDM/GLM-4-32B-0414
688100_chunks_0013_0013,5021,218,5239,stop,THUDM/GLM-4-32B-0414
688100_chunks_0014_0014,5042,222,5264,stop,THUDM/GLM-4-32B-0414
688100_chunks_0015_0015,4983,239,5222,stop,THUDM/GLM-4-32B-0414
688100_chunks_0016_0016,5053,222,5275,stop,THUDM/GLM-4-32B-0414
688100_chunks_0017_0017,4665,162,4827,stop,THUDM/GLM-4-32B-0414
688100_chunks_0018_0018,4963,168,5131,stop,THUDM/GLM-4-32B-0414
688100_chunks_0019_0019,4914,207,5121,stop,THUDM/GLM-4-32B-0414
688100_chunks_0020_0020,5064,221,5285,stop,THUDM/GLM-4-32B-0414
688100_chunks_0021_0021,4964,181,5145,stop,THUDM/GLM-4-32B-0414
688100_chunks_0022_0022,5018,200,5218,stop,THUDM/GLM-4-32B-0414
688100_chunks_0023_0023,2751,254,3005,stop,THUDM/GLM-4-32B-0414
688158_chunks_0001_0001,5016,207,5223,stop,THUDM/GLM-4-32B-0414
688158_chunks_0002_0002,5025,241,5266,stop,THUDM/GLM-4-32B-0414
688158_chunks_0003_0003,5061,192,5253,stop,THUDM/GLM-4-32B-0414
688158_chunks_0004_0004,5041,264,5305,stop,THUDM/GLM-4-32B-0414
688158_chunks_0005_0005,5056,212,5268,stop,THUDM/GLM-4-32B-0414
688158_chunks_0006_0006,5034,218,5252,stop,THUDM/GLM-4-32B-0414
688158_chunks_0007_0007,5061,238,5299,stop,THUDM/GLM-4-32B-0414
688158_chunks_0008_0008,5058,281,5339,stop,THUDM/GLM-4-32B-0414
688158_chunks_0009_0009,5032,285,5317,stop,THUDM/GLM-4-32B-0414
688158_chunks_0010_0010,5029,203,5232,stop,THUDM/GLM-4-32B-0414
688158_chunks_0011_0011,4559,281,4840,stop,THUDM/GLM-4-32B-0414
688158_chunks_0012_0012,5045,222,5267,stop,THUDM/GLM-4-32B-0414
688158_chunks_0013_0013,4805,226,5031,stop,THUDM/GLM-4-32B-0414
688158_chunks_0014_0014,4808,169,4977,stop,THUDM/GLM-4-32B-0414
688158_chunks_0015_0015,5063,246,5309,stop,THUDM/GLM-4-32B-0414
688158_chunks_0016_0016,5028,168,5196,stop,THUDM/GLM-4-32B-0414
688158_chunks_0017_0017,4430,168,4598,stop,THUDM/GLM-4-32B-0414
688158_chunks_0018_0018,5043,189,5232,stop,THUDM/GLM-4-32B-0414
688158_chunks_0019_0019,4901,322,5223,stop,THUDM/GLM-4-32B-0414
688158_chunks_0020_0020,5062,332,5394,stop,THUDM/GLM-4-32B-0414
688158_chunks_0021_0021,5026,252,5278,stop,THUDM/GLM-4-32B-0414
688158_chunks_0022_0022,1215,162,1377,stop,THUDM/GLM-4-32B-0414
688178_chunks_0001_0001,4942,204,5146,stop,THUDM/GLM-4-32B-0414
688178_chunks_0002_0002,4939,188,5127,stop,THUDM/GLM-4-32B-0414
688178_chunks_0003_0003,5050,207,5257,stop,THUDM/GLM-4-32B-0414
688178_chunks_0004_0004,4996,264,5260,stop,THUDM/GLM-4-32B-0414
688178_chunks_0005_0005,5035,214,5249,stop,THUDM/GLM-4-32B-0414
688178_chunks_0006_0006,5061,223,5284,stop,THUDM/GLM-4-32B-0414
688178_chunks_0007_0007,4709,217,4926,stop,THUDM/GLM-4-32B-0414
688178_chunks_0008_0008,4760,269,5029,stop,THUDM/GLM-4-32B-0414
688178_chunks_0009_0009,4951,169,5120,stop,THUDM/GLM-4-32B-0414
688178_chunks_0010_0010,4782,181,4963,stop,THUDM/GLM-4-32B-0414
688178_chunks_0011_0011,5052,183,5235,stop,THUDM/GLM-4-32B-0414
688178_chunks_0012_0012,5050,243,5293,stop,THUDM/GLM-4-32B-0414
688178_chunks_0013_0013,4825,317,5142,stop,THUDM/GLM-4-32B-0414
688178_chunks_0014_0014,4983,232,5215,stop,THUDM/GLM-4-32B-0414
688178_chunks_0015_0015,4126,234,4360,stop,THUDM/GLM-4-32B-0414
688181_chunks_0001_0001,5024,179,5203,stop,THUDM/GLM-4-32B-0414
688181_chunks_0002_0002,5034,212,5246,stop,THUDM/GLM-4-32B-0414
688181_chunks_0003_0003,5007,212,5219,stop,THUDM/GLM-4-32B-0414
688181_chunks_0004_0004,5062,193,5255,stop,THUDM/GLM-4-32B-0414
688181_chunks_0005_0005,4841,224,5065,stop,THUDM/GLM-4-32B-0414
688181_chunks_0006_0006,5038,231,5269,stop,THUDM/GLM-4-32B-0414
688181_chunks_0007_0007,5046,254,5300,stop,THUDM/GLM-4-32B-0414
688181_chunks_0008_0008,4967,266,5233,stop,THUDM/GLM-4-32B-0414
688181_chunks_0009_0009,4667,197,4864,stop,THUDM/GLM-4-32B-0414
688181_chunks_0010_0010,4905,127,5032,stop,THUDM/GLM-4-32B-0414
688181_chunks_0011_0011,5024,217,5241,stop,THUDM/GLM-4-32B-0414
688181_chunks_0012_0012,4885,289,5174,stop,THUDM/GLM-4-32B-0414
688181_chunks_0013_0013,5055,196,5251,stop,THUDM/GLM-4-32B-0414
688181_chunks_0014_0014,4868,205,5073,stop,THUDM/GLM-4-32B-0414
688181_chunks_0015_0015,5052,221,5273,stop,THUDM/GLM-4-32B-0414
688181_chunks_0016_0016,4528,189,4717,stop,THUDM/GLM-4-32B-0414
688181_chunks_0017_0017,3371,285,3656,stop,THUDM/GLM-4-32B-0414
688186_chunks_0001_0001,5059,218,5277,stop,THUDM/GLM-4-32B-0414
688186_chunks_0002_0002,5048,237,5285,stop,THUDM/GLM-4-32B-0414
688186_chunks_0003_0003,5032,168,5200,stop,THUDM/GLM-4-32B-0414
688186_chunks_0004_0004,5015,213,5228,stop,THUDM/GLM-4-32B-0414
688186_chunks_0005_0005,5042,231,5273,stop,THUDM/GLM-4-32B-0414
688186_chunks_0006_0006,5026,214,5240,stop,THUDM/GLM-4-32B-0414
688186_chunks_0007_0007,5050,193,5243,stop,THUDM/GLM-4-32B-0414
688186_chunks_0008_0008,5046,187,5233,stop,THUDM/GLM-4-32B-0414
688186_chunks_0009_0009,5052,222,5274,stop,THUDM/GLM-4-32B-0414
688186_chunks_0010_0010,5049,165,5214,stop,THUDM/GLM-4-32B-0414
688186_chunks_0011_0011,5043,189,5232,stop,THUDM/GLM-4-32B-0414
688186_chunks_0012_0012,4874,198,5072,stop,THUDM/GLM-4-32B-0414
688186_chunks_0013_0013,4469,285,4754,stop,THUDM/GLM-4-32B-0414
688186_chunks_0014_0014,4996,205,5201,stop,THUDM/GLM-4-32B-0414
688186_chunks_0015_0015,5048,240,5288,stop,THUDM/GLM-4-32B-0414
688186_chunks_0016_0016,5050,206,5256,stop,THUDM/GLM-4-32B-0414
688186_chunks_0017_0017,5045,152,5197,stop,THUDM/GLM-4-32B-0414
688186_chunks_0018_0018,5056,190,5246,stop,THUDM/GLM-4-32B-0414
688186_chunks_0019_0019,5051,206,5257,stop,THUDM/GLM-4-32B-0414
688186_chunks_0020_0020,5012,189,5201,stop,THUDM/GLM-4-32B-0414
688186_chunks_0021_0021,3530,251,3781,stop,THUDM/GLM-4-32B-0414
688198_chunks_0001_0001,5046,219,5265,stop,THUDM/GLM-4-32B-0414
688198_chunks_0002_0002,5038,208,5246,stop,THUDM/GLM-4-32B-0414
688198_chunks_0003_0003,5059,347,5406,stop,THUDM/GLM-4-32B-0414
688198_chunks_0004_0004,5055,183,5238,stop,THUDM/GLM-4-32B-0414
688198_chunks_0005_0005,5062,207,5269,stop,THUDM/GLM-4-32B-0414
688198_chunks_0006_0006,5063,343,5406,stop,THUDM/GLM-4-32B-0414
688198_chunks_0007_0007,5055,209,5264,stop,THUDM/GLM-4-32B-0414
688198_chunks_0008_0008,5061,276,5337,stop,THUDM/GLM-4-32B-0414
688198_chunks_0009_0009,5051,220,5271,stop,THUDM/GLM-4-32B-0414
688198_chunks_0010_0010,5057,234,5291,stop,THUDM/GLM-4-32B-0414
688198_chunks_0011_0011,5061,235,5296,stop,THUDM/GLM-4-32B-0414
688198_chunks_0012_0012,4525,182,4707,stop,THUDM/GLM-4-32B-0414
688198_chunks_0013_0013,4147,250,4397,stop,THUDM/GLM-4-32B-0414
688198_chunks_0014_0014,5035,209,5244,stop,THUDM/GLM-4-32B-0414
688198_chunks_0015_0015,5040,207,5247,stop,THUDM/GLM-4-32B-0414
688198_chunks_0016_0016,5050,237,5287,stop,THUDM/GLM-4-32B-0414
688198_chunks_0017_0017,5051,273,5324,stop,THUDM/GLM-4-32B-0414
688198_chunks_0018_0018,4966,206,5172,stop,THUDM/GLM-4-32B-0414
688198_chunks_0019_0019,5026,256,5282,stop,THUDM/GLM-4-32B-0414
688198_chunks_0020_0020,4943,200,5143,stop,THUDM/GLM-4-32B-0414
688198_chunks_0021_0021,2202,158,2360,stop,THUDM/GLM-4-32B-0414
688208_chunks_0001_0001,5031,218,5249,stop,THUDM/GLM-4-32B-0414
688208_chunks_0002_0002,5063,269,5332,stop,THUDM/GLM-4-32B-0414
688208_chunks_0003_0003,5061,202,5263,stop,THUDM/GLM-4-32B-0414
688208_chunks_0004_0004,5038,197,5235,stop,THUDM/GLM-4-32B-0414
688208_chunks_0005_0005,5005,226,5231,stop,THUDM/GLM-4-32B-0414
688208_chunks_0006_0006,4685,261,4946,stop,THUDM/GLM-4-32B-0414
688208_chunks_0007_0007,5061,258,5319,stop,THUDM/GLM-4-32B-0414
688208_chunks_0008_0008,4548,186,4734,stop,THUDM/GLM-4-32B-0414
688208_chunks_0009_0009,4987,153,5140,stop,THUDM/GLM-4-32B-0414
688208_chunks_0010_0010,5036,220,5256,stop,THUDM/GLM-4-32B-0414
688208_chunks_0011_0011,4874,219,5093,stop,THUDM/GLM-4-32B-0414
688208_chunks_0012_0012,5054,231,5285,stop,THUDM/GLM-4-32B-0414
688208_chunks_0013_0013,5043,169,5212,stop,THUDM/GLM-4-32B-0414
688208_chunks_0014_0014,3179,225,3404,stop,THUDM/GLM-4-32B-0414
688258_chunks_0001_0001,5036,204,5240,stop,THUDM/GLM-4-32B-0414
688258_chunks_0002_0002,5057,243,5300,stop,THUDM/GLM-4-32B-0414
688258_chunks_0003_0003,4902,261,5163,stop,THUDM/GLM-4-32B-0414
688258_chunks_0004_0004,4993,195,5188,stop,THUDM/GLM-4-32B-0414
688258_chunks_0005_0005,5024,221,5245,stop,THUDM/GLM-4-32B-0414
688258_chunks_0006_0006,4893,229,5122,stop,THUDM/GLM-4-32B-0414
688258_chunks_0007_0007,5060,267,5327,stop,THUDM/GLM-4-32B-0414
688258_chunks_0008_0008,5024,211,5235,stop,THUDM/GLM-4-32B-0414
688258_chunks_0009_0009,4711,223,4934,stop,THUDM/GLM-4-32B-0414
688258_chunks_0010_0010,5063,198,5261,stop,THUDM/GLM-4-32B-0414
688258_chunks_0011_0011,5009,168,5177,stop,THUDM/GLM-4-32B-0414
688258_chunks_0012_0012,5062,180,5242,stop,THUDM/GLM-4-32B-0414
688258_chunks_0013_0013,5060,136,5196,stop,THUDM/GLM-4-32B-0414
688258_chunks_0014_0014,4516,186,4702,stop,THUDM/GLM-4-32B-0414
688258_chunks_0015_0015,4746,165,4911,stop,THUDM/GLM-4-32B-0414
688258_chunks_0016_0016,5026,225,5251,stop,THUDM/GLM-4-32B-0414
688258_chunks_0017_0017,4998,230,5228,stop,THUDM/GLM-4-32B-0414
688258_chunks_0018_0018,3450,230,3680,stop,THUDM/GLM-4-32B-0414
688266_chunks_0001_0001,5055,243,5298,stop,THUDM/GLM-4-32B-0414
688266_chunks_0002_0002,4996,280,5276,stop,THUDM/GLM-4-32B-0414
688266_chunks_0003_0003,5061,219,5280,stop,THUDM/GLM-4-32B-0414
688266_chunks_0004_0004,5042,247,5289,stop,THUDM/GLM-4-32B-0414
688266_chunks_0005_0005,5056,231,5287,stop,THUDM/GLM-4-32B-0414
688266_chunks_0006_0006,5025,227,5252,stop,THUDM/GLM-4-32B-0414
688266_chunks_0007_0007,5058,212,5270,stop,THUDM/GLM-4-32B-0414
688266_chunks_0008_0008,5054,234,5288,stop,THUDM/GLM-4-32B-0414
688266_chunks_0009_0009,5047,196,5243,stop,THUDM/GLM-4-32B-0414
688266_chunks_0010_0010,4987,206,5193,stop,THUDM/GLM-4-32B-0414
688266_chunks_0011_0011,5025,127,5152,stop,THUDM/GLM-4-32B-0414
688266_chunks_0012_0012,5060,228,5288,stop,THUDM/GLM-4-32B-0414
688266_chunks_0013_0013,5041,244,5285,stop,THUDM/GLM-4-32B-0414
688266_chunks_0014_0014,5029,379,5408,stop,THUDM/GLM-4-32B-0414
688266_chunks_0015_0015,5046,260,5306,stop,THUDM/GLM-4-32B-0414
688266_chunks_0016_0016,5055,208,5263,stop,THUDM/GLM-4-32B-0414
688266_chunks_0017_0017,5001,274,5275,stop,THUDM/GLM-4-32B-0414
688266_chunks_0018_0018,5061,225,5286,stop,THUDM/GLM-4-32B-0414
688266_chunks_0019_0019,5001,290,5291,stop,THUDM/GLM-4-32B-0414
688266_chunks_0020_0020,4470,204,4674,stop,THUDM/GLM-4-32B-0414
688266_chunks_0021_0021,4109,211,4320,stop,THUDM/GLM-4-32B-0414
688266_chunks_0022_0022,4612,211,4823,stop,THUDM/GLM-4-32B-0414
688266_chunks_0023_0023,5037,254,5291,stop,THUDM/GLM-4-32B-0414
688266_chunks_0024_0024,5051,203,5254,stop,THUDM/GLM-4-32B-0414
688266_chunks_0025_0025,5035,232,5267,stop,THUDM/GLM-4-32B-0414
688266_chunks_0026_0026,2718,203,2921,stop,THUDM/GLM-4-32B-0414
688268_chunks_0001_0001,4546,191,4737,stop,THUDM/GLM-4-32B-0414
688268_chunks_0002_0002,5059,204,5263,stop,THUDM/GLM-4-32B-0414
688268_chunks_0003_0003,5055,227,5282,stop,THUDM/GLM-4-32B-0414
688268_chunks_0004_0004,5046,258,5304,stop,THUDM/GLM-4-32B-0414
688268_chunks_0005_0005,4999,203,5202,stop,THUDM/GLM-4-32B-0414
688268_chunks_0006_0006,5042,242,5284,stop,THUDM/GLM-4-32B-0414
688268_chunks_0007_0007,5016,187,5203,stop,THUDM/GLM-4-32B-0414
688268_chunks_0008_0008,4917,276,5193,stop,THUDM/GLM-4-32B-0414
688268_chunks_0009_0009,4929,230,5159,stop,THUDM/GLM-4-32B-0414
688268_chunks_0010_0010,5027,200,5227,stop,THUDM/GLM-4-32B-0414
688268_chunks_0011_0011,4875,227,5102,stop,THUDM/GLM-4-32B-0414
688268_chunks_0012_0012,4982,196,5178,stop,THUDM/GLM-4-32B-0414
688268_chunks_0013_0013,5035,400,5435,stop,THUDM/GLM-4-32B-0414
688268_chunks_0014_0014,4606,126,4732,stop,THUDM/GLM-4-32B-0414
688268_chunks_0015_0015,4869,124,4993,stop,THUDM/GLM-4-32B-0414
688268_chunks_0016_0016,4697,179,4876,stop,THUDM/GLM-4-32B-0414
688268_chunks_0017_0017,4577,170,4747,stop,THUDM/GLM-4-32B-0414
688268_chunks_0018_0018,5024,158,5182,stop,THUDM/GLM-4-32B-0414
688268_chunks_0019_0019,5046,219,5265,stop,THUDM/GLM-4-32B-0414
688268_chunks_0020_0020,4987,208,5195,stop,THUDM/GLM-4-32B-0414
688268_chunks_0021_0021,1340,141,1481,stop,THUDM/GLM-4-32B-0414
688298_chunks_0001_0001,4849,262,5111,stop,THUDM/GLM-4-32B-0414
688298_chunks_0002_0002,5013,210,5223,stop,THUDM/GLM-4-32B-0414
688298_chunks_0003_0003,5036,163,5199,stop,THUDM/GLM-4-32B-0414
688298_chunks_0004_0004,5042,297,5339,stop,THUDM/GLM-4-32B-0414
688298_chunks_0005_0005,5011,263,5274,stop,THUDM/GLM-4-32B-0414
688298_chunks_0006_0006,5061,203,5264,stop,THUDM/GLM-4-32B-0414
688298_chunks_0007_0007,5050,187,5237,stop,THUDM/GLM-4-32B-0414
688298_chunks_0008_0008,5004,184,5188,stop,THUDM/GLM-4-32B-0414
688298_chunks_0009_0009,4820,153,4973,stop,THUDM/GLM-4-32B-0414
688298_chunks_0010_0010,4566,183,4749,stop,THUDM/GLM-4-32B-0414
688298_chunks_0011_0011,4787,133,4920,stop,THUDM/GLM-4-32B-0414
688298_chunks_0012_0012,5034,153,5187,stop,THUDM/GLM-4-32B-0414
688298_chunks_0013_0013,4887,155,5042,stop,THUDM/GLM-4-32B-0414
688298_chunks_0014_0014,4864,164,5028,stop,THUDM/GLM-4-32B-0414
688298_chunks_0015_0015,5049,242,5291,stop,THUDM/GLM-4-32B-0414
688298_chunks_0016_0016,5061,257,5318,stop,THUDM/GLM-4-32B-0414
688298_chunks_0017_0017,5010,251,5261,stop,THUDM/GLM-4-32B-0414
688298_chunks_0018_0018,5054,225,5279,stop,THUDM/GLM-4-32B-0414
688298_chunks_0019_0019,5051,374,5425,stop,THUDM/GLM-4-32B-0414
688298_chunks_0020_0020,5036,506,5542,stop,THUDM/GLM-4-32B-0414
688298_chunks_0021_0021,4984,199,5183,stop,THUDM/GLM-4-32B-0414
688298_chunks_0022_0022,5059,220,5279,stop,THUDM/GLM-4-32B-0414
688298_chunks_0023_0023,3522,258,3780,stop,THUDM/GLM-4-32B-0414
688357_chunks_0001_0001,5050,203,5253,stop,THUDM/GLM-4-32B-0414
688357_chunks_0002_0002,4983,195,5178,stop,THUDM/GLM-4-32B-0414
688357_chunks_0003_0003,4977,212,5189,stop,THUDM/GLM-4-32B-0414
688357_chunks_0004_0004,4974,256,5230,stop,THUDM/GLM-4-32B-0414
688357_chunks_0005_0005,5044,222,5266,stop,THUDM/GLM-4-32B-0414
688357_chunks_0006_0006,5027,211,5238,stop,THUDM/GLM-4-32B-0414
688357_chunks_0007_0007,4937,302,5239,stop,THUDM/GLM-4-32B-0414
688357_chunks_0008_0008,5045,284,5329,stop,THUDM/GLM-4-32B-0414
688357_chunks_0009_0009,4962,257,5219,stop,THUDM/GLM-4-32B-0414
688357_chunks_0010_0010,5048,192,5240,stop,THUDM/GLM-4-32B-0414
688357_chunks_0011_0011,5044,200,5244,stop,THUDM/GLM-4-32B-0414
688357_chunks_0012_0012,5058,229,5287,stop,THUDM/GLM-4-32B-0414
688357_chunks_0013_0013,5024,215,5239,stop,THUDM/GLM-4-32B-0414
688357_chunks_0014_0014,4911,216,5127,stop,THUDM/GLM-4-32B-0414
688357_chunks_0015_0015,4611,188,4799,stop,THUDM/GLM-4-32B-0414
688357_chunks_0016_0016,5047,199,5246,stop,THUDM/GLM-4-32B-0414
688357_chunks_0017_0017,4178,286,4464,stop,THUDM/GLM-4-32B-0414
688358_chunks_0001_0001,5041,226,5267,stop,THUDM/GLM-4-32B-0414
688358_chunks_0002_0002,5012,190,5202,stop,THUDM/GLM-4-32B-0414
688358_chunks_0003_0003,5019,203,5222,stop,THUDM/GLM-4-32B-0414
688358_chunks_0004_0004,5022,238,5260,stop,THUDM/GLM-4-32B-0414
688358_chunks_0005_0005,4977,194,5171,stop,THUDM/GLM-4-32B-0414
688358_chunks_0006_0006,5057,197,5254,stop,THUDM/GLM-4-32B-0414
688358_chunks_0007_0007,4944,218,5162,stop,THUDM/GLM-4-32B-0414
688358_chunks_0008_0008,5001,224,5225,stop,THUDM/GLM-4-32B-0414
688358_chunks_0009_0009,4624,278,4902,stop,THUDM/GLM-4-32B-0414
688358_chunks_0010_0010,4715,191,4906,stop,THUDM/GLM-4-32B-0414
688358_chunks_0011_0011,4188,154,4342,stop,THUDM/GLM-4-32B-0414
688358_chunks_0012_0012,4171,201,4372,stop,THUDM/GLM-4-32B-0414
688358_chunks_0013_0013,4817,163,4980,stop,THUDM/GLM-4-32B-0414
688358_chunks_0014_0014,4599,185,4784,stop,THUDM/GLM-4-32B-0414
688358_chunks_0015_0015,5063,278,5341,stop,THUDM/GLM-4-32B-0414
688358_chunks_0016_0016,4953,195,5148,stop,THUDM/GLM-4-32B-0414
688358_chunks_0017_0017,2580,215,2795,stop,THUDM/GLM-4-32B-0414
688398_chunks_0001_0001,5057,224,5281,stop,THUDM/GLM-4-32B-0414
