variable,current_available,current_N,current_mean,current_std,current_p25,current_median,current_p75,original_N,original_mean,original_std,original_p25,original_median,original_p75,mean_diff_current_minus_original,N_diff_current_minus_original,mean_pct_diff_vs_original,median_diff_current_minus_original
lnN_tech,True,543,10.96610286164976,0.3286802957214395,10.774631043951,10.978984733698187,11.17493859404669,552,10.962,0.35,10.714,10.91,11.185,0.004102861649760925,-9,0.00037428039133013366,0.06898473369818703
Redundancy,True,543,28.94449329135104,2.174223819994331,27.552095259903822,28.815161441272817,30.493882820806693,552,29.074,2.63,27.402,28.91,30.795,-0.12950670864896097,-9,-0.004454382219473102,-0.09483855872718294
FInvention,True,531,2.324674941405925,1.190412055156729,1.6094379124341005,2.1972245773362196,2.995732273553991,471,2.282,1.2,1.386,2.197,2.89,0.04267494140592509,60,0.018700675462719148,0.00022457733621950027
BHAR,True,541,-0.0617672526383254,0.4888266121359044,-0.3871010025151465,-0.2038688808743842,0.0731908258966917,471,-0.036,0.514,-0.385,-0.17,0.162,-0.025767252638325404,70,-0.7157570177312613,-0.033868880874384194
FSales_Growth,True,538,0.4094078405973609,1.6726612765279378,-0.0482180615169181,0.1562910304606875,0.3858216176197689,471,0.53,1.522,-0.008,0.18,0.523,-0.12059215940263912,67,-0.22753237623139455,-0.02370896953931248
