metric,glm_mean,codex_mean,paper_mean,glm_median,codex_median,source_shard
Summary_len_proxy,124.49511400651464,132.0814332247557,132.678,121.0,133.0,siliconflow_glm4_32b_table2_next50_shard1_20260707
Redundancy_chunk_proxy,33.82848410080915,30.4597244396567,32.176,31.901639344262296,,siliconflow_glm4_32b_table2_next50_shard1_20260707
Relevant_score,1.9988225106274269,2.297537193052528,,1.7182539682539684,2.347826086956522,siliconflow_glm4_32b_table2_next50_shard1_20260707
Summary_len_proxy,124.4006734006734,121.27946127946127,132.678,122.0,120.0,siliconflow_glm4_32b_table2_next50_shard2_20260707
Redundancy_chunk_proxy,33.74989692426076,32.77068077178179,32.176,31.06451612903226,,siliconflow_glm4_32b_table2_next50_shard2_20260707
Relevant_score,2.067602472960296,2.411301270122695,,1.792597187758478,2.4743589743589745,siliconflow_glm4_32b_table2_next50_shard2_20260707
Summary_len_proxy,124.91103202846976,132.1067615658363,132.678,121.0,131.0,siliconflow_glm4_32b_table2_next50_shard3_20260707
Redundancy_chunk_proxy,33.29704211550978,30.388379577229177,32.176,32.0655737704918,,siliconflow_glm4_32b_table2_next50_shard3_20260707
Relevant_score,1.9274984829249295,2.3149126641976987,,1.7435897435897436,2.3461538461538463,siliconflow_glm4_32b_table2_next50_shard3_20260707
