sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir
688538,和辉光电,1210050965,和辉光电首次公开发行股票并在科创板上市招股说明书,2021-05-24,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-05-24/1210050965.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-05-24_688538_和辉光电_1210050965_和辉光电首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-05-24_688538_和辉光电_1210050965_和辉光电首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688538_1210050965_business_technology.txt,124988.0,266607.0,864569,129759,119071,19,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,74450,16.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688538_1210050965_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,74450,11.217883038112156,2021.0,glm4_dewrap_join_full543_20260705
688117,圣诺生物,1210115973,圣诺生物首次公开发行股票并在科创板上市招股说明书,2021-05-28,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-05-28/1210115973.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-05-28_688117_圣诺生物_1210115973_圣诺生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-05-28_688117_圣诺生物_1210115973_圣诺生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688117_1210115973_business_technology.txt,84736.0,221731.0,744524,125930,117381,20,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,75924,16.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688117_1210115973_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,75924,11.237488118934884,2021.0,glm4_dewrap_join_full543_20260705
688625,呈和科技,1210141573,呈和科技首次公开发行股票并在科创板上市招股说明书,2021-06-02,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-02/1210141573.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-02_688625_呈和科技_1210141573_呈和科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-02_688625_呈和科技_1210141573_呈和科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688625_1210141573_business_technology.txt,74921.0,163958.0,518090,81198,75595,13,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,48959,10.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688625_1210141573_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,48959,10.798738492141016,2021.0,glm4_dewrap_join_full543_20260705
688131,皓元医药,1210152092,皓元医药首次公开发行股票并在科创板上市招股说明书,2021-06-03,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-03/1210152092.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-03_688131_皓元医药_1210152092_皓元医药首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-03_688131_皓元医药_1210152092_皓元医药首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688131_1210152092_business_technology.txt,107722.0,289546.0,871430,165767,154923,25,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,97041,21.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688131_1210152092_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,97041,11.482888848593689,2021.0,glm4_dewrap_join_full543_20260705
688319,欧林生物,1210141495,欧林生物首次公开发行股票并在科创板上市招股说明书,2021-06-02,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-02/1210141495.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-02_688319_欧林生物_1210141495_欧林生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-02_688319_欧林生物_1210141495_欧林生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688319_1210141495_business_technology.txt,108782.0,249724.0,742120,129015,119249,20,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,77031,16.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688319_1210141495_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,77031,11.25196321721783,2021.0,glm4_dewrap_join_full543_20260705
688269,凯立新材,1210152097,凯立新材首次公开发行股票并在科创板上市招股说明书,2021-06-03,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-03/1210152097.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-03_688269_凯立新材_1210152097_凯立新材首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-03_688269_凯立新材_1210152097_凯立新材首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688269_1210152097_business_technology.txt,108482.0,231439.0,664384,111397,103253,18,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,68525,14.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688269_1210152097_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,68525,11.134953921170986,2021.0,glm4_dewrap_join_full543_20260705
688345,博力威,1210172060,博力威首次公开发行股票并在科创板上市招股说明书,2021-06-07,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-07/1210172060.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-07_688345_博力威_1210172060_博力威首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-07_688345_博力威_1210172060_博力威首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688345_1210172060_business_technology.txt,70791.0,186471.0,650832,107044,99678,17,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,64877,14.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688345_1210172060_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,64877,11.080248448509378,2021.0,glm4_dewrap_join_full543_20260705
688700,东威科技,1210199174,东威科技首次公开发行股票并在科创板上市招股说明书,2021-06-09,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-09/1210199174.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-09_688700_东威科技_1210199174_东威科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-09_688700_东威科技_1210199174_东威科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688700_1210199174_business_technology.txt,66169.0,131283.0,498155,59827,55088,10,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,36457,8.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688700_1210199174_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,36457,10.503888762894483,2021.0,glm4_dewrap_join_full543_20260705
688067,爱威科技,1210199164,爱威科技首次公开发行股票并在科创板上市招股说明书,2021-06-09,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-09/1210199164.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-09_688067_爱威科技_1210199164_爱威科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-09_688067_爱威科技_1210199164_爱威科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688067_1210199164_business_technology.txt,70502.0,186717.0,599251,104713,96674,17,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,64104,13.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688067_1210199164_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,64104,11.068262043457906,2021.0,glm4_dewrap_join_full543_20260705
688681,科汇股份,1210183891,科汇股份首次公开发行股票并在科创板上市招股说明书,2021-06-08,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-06-08/1210183891.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-06-08_688681_科汇股份_1210183891_科汇股份首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-06-08_688681_科汇股份_1210183891_科汇股份首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688681_1210183891_business_technology.txt,88242.0,188204.0,595039,92082,84312,15,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000.0,54980,12.0,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688681_1210183891_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,54980,10.914724761719237,2021.0,glm4_dewrap_join_full543_20260705
