sec_code,sec_name,chunk_n,text_sum,summary_sum,floor_applied_n,relevant_score_mean,lnN_tech,Redundancy
688001,华兴源创,17,66441.0,2416.0,0,1.9716184432568649,11.104069614787955,27.50041390728477
688002,睿创微纳,15,56427.0,2067.0,1,1.859542097135424,10.940703046338914,27.29898403483309
688003,天准科技,17,67095.0,2273.0,1,2.1141473946116345,11.113864804535059,29.518257809062913
688004,博汇科技,18,68717.0,2473.0,0,2.132812496660354,11.13775190029194,27.78689850384149
688005,容百科技,12,47741.0,1531.0,0,1.703941838366662,10.773545846468581,31.182887001959504
688006,杭可科技,13,51366.0,1584.0,0,2.0360070484248136,10.846731753970541,32.428030303030305
688007,光峰科技,16,63227.0,1935.0,0,1.9190226930752143,11.054486704094396,32.67545219638243
688008,澜起科技,10,37624.0,1219.0,0,1.8420729121535573,10.535397423624884,30.86464315012305
688009,中国通号,26,100149.0,3126.0,1,1.6627718477783708,11.514414356021648,32.03742802303263
688010,福光股份,13,51938.0,1869.0,0,1.9607611216620326,10.85780597850694,27.789192081326913
688011,新光光电,15,60685.0,2222.0,0,2.114054359911412,11.013451829540461,27.31098109810981
688012,中微公司,8,32325.0,1467.0,0,1.7944468849015187,10.383596203640058,22.03476482617587
688013,天臣医疗,17,66732.0,2201.0,0,2.136514280544027,11.108439876975565,30.318945933666516
688015,交控科技,15,56851.0,2075.0,0,1.6456000796816144,10.948189089173493,27.398072289156627
688016,心脉医疗,14,56003.0,1775.0,0,1.9356546372372019,10.93316053971096,31.55098591549296
688017,绿的谐波,10,39815.0,1396.0,0,2.115352897257005,10.591999004691544,28.520773638968482
688018,乐鑫科技,11,43794.0,1529.0,0,1.7070199452012575,10.687252100679688,28.64224983649444
688019,安集科技,11,44881.0,1541.0,0,1.670049961985446,10.711769821588275,29.124594419208307
688020,方邦股份,9,37061.0,1075.0,0,1.9614801946794371,10.520320482745682,34.4753488372093
688021,奥福环保,19,74095.0,2397.0,0,2.08105818923703,11.213103332624279,30.911556111806426
688022,瀚川智能,17,68761.0,2247.0,0,1.8072014849255804,11.138392002730184,30.601246105919003
688023,安恒信息,20,75560.0,2632.0,0,2.936249425918571,11.232682321615446,28.70820668693009
688025,杰普特,19,73532.0,2282.0,0,2.388789599062025,11.205475964602762,32.22261174408413
688026,洁特生物,24,93604.0,3121.0,0,2.1418130065476393,11.446828396595302,29.99166933675104
688027,国盾量子,20,78084.0,2468.0,0,1.916099434805116,11.265540449282984,31.638573743922205
