sec_code,sec_name,chunk_n,text_sum,summary_sum,floor_applied_n,relevant_score_mean,lnN_tech,Redundancy
688389,普门科技,18,67824.0,2697.0,0,2.12462748329952,11.124671393592418,25.14794215795328
688390,固德威,17,65190.0,2169.0,0,2.0138753288604527,11.085061361918585,30.055325034578146
688392,骄成超声,15,56665.0,2504.0,0,2.099291399454139,10.944912015167048,22.62979233226837
688393,安必平,20,78687.0,2740.0,0,1.915585684178426,11.273233236517111,28.71788321167883
688395,正弦电气,11,38993.0,1303.0,0,1.858890110549225,10.571137421822545,29.925556408288564
688396,华润微,14,54270.0,2099.0,0,2.450265224815328,10.90172686705745,25.855169128156266
688398,赛特新材,15,58370.0,2355.0,0,1.7596811678158677,10.974557338197837,24.78556263269639
688399,硕世生物,23,87768.0,2858.0,0,1.7984759040158451,11.382452248497327,30.709587123862843
688408,中信博,14,54413.0,1896.0,0,1.827457636723601,10.904358374883346,28.698839662447256
688418,震有科技,18,70296.0,2780.0,0,1.9414482543566025,11.160470177175679,25.286330935251797
688433,华曙高科,12,45357.0,1569.0,0,2.1980742960376127,10.72231979864831,28.908221797323137
688450,光格科技,3,8987.0,435.0,0,1.8936274509803923,9.103534367658373,20.65977011494253
688456,有研粉材,15,57539.0,2095.0,0,1.8677719953387362,10.96021825774006,27.46491646778043
688466,金科环境,15,58052.0,2196.0,0,2.114695723750038,10.969094439590254,26.43533697632058
688468,科美诊断,17,64071.0,2315.0,0,2.147272567041793,11.067747122440093,27.67645788336933
688469,中芯集成,11,40753.0,1453.0,0,2.1261891695677773,10.615284735591118,28.0474879559532
688472,阿特斯,14,53999.0,2133.0,0,1.6402099728780402,10.896720806856424,25.315986872948898
688486,龙迅股份,18,65780.0,2531.0,0,2.3998440196468867,11.094071119743049,25.989727380482023
688488,艾迪药业,17,63783.0,2476.0,0,1.945735266432396,11.063241976146475,25.760500807754443
688500,慧辰资讯,16,61305.0,2051.0,0,1.967776368859248,11.023616684666488,29.890297415894686
688505,复旦张江,18,69881.0,2839.0,0,1.9508502408407533,11.154549074391738,24.614653046847483
688508,芯朋微,12,45947.0,1778.0,0,2.3523923694286597,10.735243837295545,25.841957255343083
688510,航亚科技,15,54402.0,2070.0,0,2.348149815481748,10.90415619687411,26.281159420289853
688513,苑东生物,15,58206.0,2054.0,0,2.0030688094997737,10.97174372118934,28.337877312560856
688516,奥特维,28,103988.0,3567.0,0,2.373157194262355,11.552030786850809,29.15278945892907
688518,联赢激光,25,96809.0,3613.0,0,2.071368145676266,11.480495244149353,26.794630500968726
688519,南亚新材,9,32993.0,1263.0,0,2.4600204298132553,10.40405069673561,26.122723673792557
688521,芯原股份,10,38138.0,1620.0,0,1.7991267970542562,10.548966439394572,23.541975308641977
688526,科前生物,24,91267.0,3459.0,0,2.1492221120414707,11.421544555462656,26.385371494651633
688528,秦川物联,27,101425.0,3784.0,0,2.624255757952144,11.527074888074647,26.80364693446089
688529,豪森股份,19,73051.0,2587.0,0,2.030945734511849,11.198913106339084,28.23772709702358
688533,上声电子,12,45072.0,1609.0,0,2.291916993798714,10.716016490116154,28.012430080795525
688536,思瑞浦,10,35871.0,1356.0,0,1.9457780660200015,10.48768444858769,26.45353982300885
688548,广钢气体,9,34192.0,1547.0,0,1.9701363998407007,10.43974697755893,22.10213316095669
688550,瑞联新材,8,31205.0,1142.0,0,1.7644636818899693,10.348333617368143,27.324868651488618
688551,科威尔,16,63258.0,2362.0,0,2.1285628131274863,11.054976880805004,26.781541066892466
688555,泽达易盛,20,75616.0,2590.0,0,1.6484963595878028,11.233423179986634,29.195366795366795
688556,高测股份,19,71243.0,2801.0,0,2.1941711721817225,11.173851847690445,25.434844698322028
688557,兰剑智能,19,72675.0,2489.0,0,2.200152523238374,11.193752725427077,29.198473282442748
688558,国盛智科,22,82662.0,2976.0,0,2.2052243507210125,11.322515283272654,27.776209677419356
688559,海目星,18,68180.0,2583.0,0,2.5184161239167113,11.129906545691894,26.395663956639567
688560,明冠新材,14,50493.0,1906.0,0,1.9750680533350053,10.829589991794276,26.491605456453307
688561,奇安信,24,93942.0,3450.0,0,2.402410330375226,11.450432849539578,27.229565217391304
688565,力源科技,14,51715.0,1998.0,0,1.8775620580959846,10.853503153811904,25.883383383383382
688566,吉贝尔,25,97249.0,3861.0,0,1.8182477124064167,11.485029978651475,25.187516187516188
688567,孚能科技,21,79835.0,2734.0,0,1.961771876762646,11.287717283773802,29.20080468178493
688568,中科星图,21,73917.0,4025.0,0,2.703294355079965,11.210698121076412,18.36447204968944
688569,铁科轨道,17,65585.0,2699.0,0,2.3624076868912085,11.091102290249246,24.299740644683215
688571,杭华股份,16,59019.0,2209.0,0,2.417206568426857,10.985614704944375,26.717519239474875
688575,亚辉龙,26,97319.0,3336.0,0,2.047425973197673,11.485749521464477,29.172362110311752
688577,浙海德曼,16,60667.0,2272.0,0,2.0844137335002464,11.013155171881223,26.702024647887324
688578,艾力斯,20,74571.0,2740.0,0,1.8745383207235444,11.219506970666512,27.215693430656934
688579,山大地纬,15,55072.0,2211.0,0,1.947816405020706,10.916396699011266,24.908186341022162
688580,伟思医疗,15,55934.0,2168.0,0,2.074025672510401,10.931927703227235,25.79981549815498
688585,上纬新材,20,75201.0,2984.0,0,1.7913320240328972,11.227919807721856,25.201407506702413
688586,江航装备,11,40540.0,1620.0,0,1.867130026942039,10.610044420005991,25.02469135802469
688589,力合微,13,47664.0,1956.0,0,1.8108984372504295,10.771931674953063,24.368098159509202
688590,新致软件,12,45524.0,1608.0,0,1.738800692595759,10.725994938401781,28.31094527363184
688595,芯海科技,16,57948.0,2728.0,0,2.8880130199086103,10.967301335661542,21.241935483870968
688596,正帆科技,14,52978.0,2252.0,0,2.0852978738474914,10.877632012019133,23.52486678507993
688598,金博股份,12,44369.0,1641.0,0,2.3512987707030244,10.700296306368244,27.037781840341257
688599,天合光能,28,107849.0,4118.0,0,2.108713668687455,11.588487379637089,26.189655172413794
688600,皖仪科技,17,63297.0,2697.0,0,2.239296705723922,11.055593213644238,23.469410456062292
688606,奥泰生物,18,67984.0,2569.0,0,2.1195621007109455,11.127027662354593,26.463215258855588
688607,康众医疗,15,56730.0,2160.0,0,2.06774865262712,10.946058450320614,26.26388888888889
688608,恒玄科技,10,37323.0,1516.0,0,2.1173507886255383,10.527365037582602,24.619393139841687
688609,九联科技,28,108023.0,4011.0,0,2.063318026130306,11.590099446395927,26.93168785838943
688611,杭州柯林,12,45545.0,1551.0,0,2.129247533380598,10.72645612717891,29.364925854287556
688613,奥精医疗,16,61488.0,2214.0,0,1.7007570430996524,11.026597312804626,27.772357723577237
688616,西力科技,14,54162.0,1810.0,0,2.0389605503441137,10.89973483452621,29.923756906077347
688617,惠泰医疗,24,92315.0,3333.0,0,1.6191378703180876,11.432961920829843,27.697269726972696
688618,三旺通信,16,58303.0,2070.0,0,2.018594698419832,10.973408828990653,28.165700483091786
688619,罗普特,23,85284.0,3894.0,0,2.340682299583921,11.353742142614896,21.901386748844377
688621,阳光诺和,14,51664.0,1924.0,0,1.6005447609151187,10.852516492998056,26.85239085239085
688626,翔宇医疗,20,78095.0,2858.0,0,2.18482126662515,11.265681313291823,27.325052484254723
688628,优利德,27,104663.0,4478.0,0,2.237667012233072,11.558500943761517,23.372711031710587
688630,芯碁微装,14,51686.0,2264.0,0,2.1587456032989487,10.852942230788715,22.829505300353357
688633,星球石墨,11,41495.0,1568.0,0,1.8585287173996852,10.633328217032549,26.463647959183675
688636,智明达,20,77638.0,2497.0,0,1.9680731253074706,11.259812277033586,31.09251101321586
688639,华恒生物,13,51084.0,1938.0,0,1.8699625638255557,10.841226615616153,26.359133126934985
688655,迅捷兴,17,65133.0,2436.0,0,2.467201612933662,11.084186612202346,26.73768472906404
688656,浩欧博,15,56562.0,1896.0,0,2.074667128007877,10.943092660624206,29.832278481012658
688658,悦康药业,21,78874.0,2933.0,0,2.1374741593686255,11.275606921474713,26.891919536310944
688659,元琛科技,16,58811.0,2045.0,0,2.123827193157416,10.982084191220336,28.75843520782396
688660,电气风电,21,80215.0,3153.0,0,2.032830088856426,11.292465808785176,25.440849984142087
688661,和林微纳,13,50397.0,1809.0,0,2.1127525990827265,10.827686928478323,27.859038142620232
