sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir,source_shard
688316,青云科技,1209353886,青云科技首次公开发行股票并在科创板上市招股说明书,2021-03-09,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-09/1209353886.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-09_688316_青云科技_1209353886_青云科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-09_688316_青云科技_1209353886_青云科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688316_1209353886_business_technology.txt,130974.0,271954.0,894562,129288,119834,20,star_batch005_20260702,,,,,37.0,glm4_dewrap_join,4000.0,75107,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688316_1209353886_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,75107,11.226669042463126,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard3_20260708
688456,有研粉材,1209371603,有研粉材首次公开发行股票并在科创板上市招股说明书,2021-03-12,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-12/1209371603.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-12_688456_有研粉材_1209371603_有研粉材首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-12_688456_有研粉材_1209371603_有研粉材首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688456_1209371603_business_technology.txt,78314.0,182452.0,737932,94025,86892,15,star_batch005_20260702,,,,,28.0,glm4_dewrap_join,4000.0,57543,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688456_1209371603_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,57543,10.960287773389798,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688616,西力科技,1209371610,西力科技首次公开发行股票并在科创板上市招股说明书,2021-03-12,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-12/1209371610.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-12_688616_西力科技_1209371610_西力科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-12_688616_西力科技_1209371610_西力科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688616_1209371610_business_technology.txt,67560.0,164328.0,569300,87464,80151,14,star_batch005_20260702,,,,,26.0,glm4_dewrap_join,4000.0,54167,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688616_1209371610_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,54167,10.899827145911038,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688092,爱科科技,1209385390,爱科科技首次公开发行股票并在科创板上市招股说明书,2021-03-16,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-16/1209385390.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-16_688092_爱科科技_1209385390_爱科科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-16_688092_爱科科技_1209385390_爱科科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688092_1209385390_business_technology.txt,77397.0,194652.0,613281,107309,99303,17,star_batch005_20260702,,,,,31.0,glm4_dewrap_join,4000.0,63032,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688092_1209385390_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,63032,11.051397812925524,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688609,九联科技,1209393690,九联科技首次公开发行股票并在科创板上市招股说明书,2021-03-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-17/1209393690.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-17_688609_九联科技_1209393690_九联科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-17_688609_九联科技_1209393690_九联科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688609_1209393690_business_technology.txt,120355.0,320116.0,1061326,182636,168907,28,star_batch005_20260702,,,,,54.0,glm4_dewrap_join,4000.0,108032,23.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688609_1209393690_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,108032,11.590182758515574,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688633,星球石墨,1209410747,星球石墨首次公开发行股票并在科创板上市招股说明书,2021-03-19,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-19/1209410747.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-19_688633_星球石墨_1209410747_星球石墨首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-19_688633_星球石墨_1209410747_星球石墨首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688633_1209410747_business_technology.txt,65845.0,140851.0,690660,67930,62402,11,star_batch005_20260702,,,,,20.0,glm4_dewrap_join,4000.0,41501,9.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688633_1209410747_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,41501,10.63347280231402,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688606,奥泰生物,1209410745,奥泰生物首次公开发行股票并在科创板上市招股说明书,2021-03-19,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-19/1209410745.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-19_688606_奥泰生物_1209410745_奥泰生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-19_688606_奥泰生物_1209410745_奥泰生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688606_1209410745_business_technology.txt,88669.0,216653.0,688227,116827,107662,18,star_batch005_20260702,,,,,35.0,glm4_dewrap_join,4000.0,67990,15.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688606_1209410745_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,67990,11.127115914520504,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688195,腾景科技,1209420396,腾景科技首次公开发行股票并在科创板上市招股说明书,2021-03-22,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-22/1209420396.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-22_688195_腾景科技_1209420396_腾景科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-22_688195_腾景科技_1209420396_腾景科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688195_1209420396_business_technology.txt,80527.0,173489.0,628953,83618,76934,13,star_batch005_20260702,,,,,25.0,glm4_dewrap_join,4000.0,50986,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688195_1209420396_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50986,10.839306364217828,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688329,艾隆科技,1209402606,艾隆科技首次公开发行股票并在科创板上市招股说明书,2021-03-18,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-18/1209402606.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-18_688329_艾隆科技_1209402606_艾隆科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-18_688329_艾隆科技_1209402606_艾隆科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688329_1209402606_business_technology.txt,75669.0,137482.0,665447,56435,50616,9,star_batch005_20260702,,,,,16.0,glm4_dewrap_join,4000.0,33699,7.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688329_1209402606_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,33699,10.42522344230968,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688661,和林微纳,1209427045,和林微纳首次公开发行股票并在科创板上市招股说明书,2021-03-23,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-23/1209427045.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-23_688661_和林微纳_1209427045_和林微纳首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-23_688661_和林微纳_1209427045_和林微纳首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688661_1209427045_business_technology.txt,82196.0,177098.0,702391,86899,79547,13,star_batch005_20260702,,,,,25.0,glm4_dewrap_join,4000.0,50400,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688661_1209427045_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50400,10.82774645405946,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688109,品茗股份,1209438326,品茗股份首次公开发行股票并在科创板上市招股说明书,2021-03-24,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-24/1209438326.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-24_688109_品茗股份_1209438326_品茗股份首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-24_688109_品茗股份_1209438326_品茗股份首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688109_1209438326_business_technology.txt,89648.0,198755.0,658951,99372,92494,15,star_batch005_20260702,,,,,29.0,glm4_dewrap_join,4000.0,58269,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688109_1209438326_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,58269,10.972825498500242,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688626,翔宇医疗,1209445016,翔宇医疗首次公开发行股票并在科创板上市招股说明书,2021-03-25,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-25/1209445016.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-25_688626_翔宇医疗_1209445016_翔宇医疗首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-25_688626_翔宇医疗_1209445016_翔宇医疗首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688626_1209445016_business_technology.txt,95872.0,238539.0,724756,128601,118811,20,star_batch005_20260702,,,,,38.0,glm4_dewrap_join,4000.0,78105,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688626_1209445016_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,78105,11.265809354265109,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688659,元琛科技,1209453856,元琛科技首次公开发行股票并在科创板上市招股说明书,2021-03-26,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-26/1209453856.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-26_688659_元琛科技_1209453856_元琛科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-26_688659_元琛科技_1209453856_元琛科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688659_1209453856_business_technology.txt,78285.0,183746.0,659344,95563,88421,16,star_batch005_20260702,,,,,28.0,glm4_dewrap_join,4000.0,58816,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688659_1209453856_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,58816,10.982169205715358,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688630,芯碁微装,1209468294,芯碁微装首次公开发行股票并在科创板上市招股说明书,2021-03-29,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-29/1209468294.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-29_688630_芯碁微装_1209468294_芯碁微装首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-29_688630_芯碁微装_1209468294_芯碁微装首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688630_1209468294_business_technology.txt,114115.0,211178.0,623945,88209,81225,14,star_batch005_20260702,,,,,26.0,glm4_dewrap_join,4000.0,51691,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688630_1209468294_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,51691,10.853038964104712,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688662,富信科技,1209468297,富信科技首次公开发行股票并在科创板上市招股说明书,2021-03-29,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-29/1209468297.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-29_688662_富信科技_1209468297_富信科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-29_688662_富信科技_1209468297_富信科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688662_1209468297_business_technology.txt,81888.0,206876.0,785358,113827,105459,18,star_batch005_20260702,,,,,33.0,glm4_dewrap_join,4000.0,68977,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688662_1209468297_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,68977,11.14152839467816,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688260,昀冢科技,1209468286,昀冢科技首次公开发行股票并在科创板上市招股说明书,2021-03-29,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-29/1209468286.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-29_688260_昀冢科技_1209468286_昀冢科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-29_688260_昀冢科技_1209468286_昀冢科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688260_1209468286_business_technology.txt,96814.0,214789.0,742674,107333,99745,17,star_batch005_20260702,,,,,32.0,glm4_dewrap_join,4000.0,64760,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688260_1209468286_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,64760,11.078443407791571,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688191,智洋创新,1209567481,智洋创新首次公开发行股票并在科创板上市招股说明书,2021-04-01,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-01/1209567481.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-01_688191_智洋创新_1209567481_智洋创新首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-01_688191_智洋创新_1209567481_智洋创新首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688191_1209567481_business_technology.txt,83993.0,206448.0,681988,111134,103151,18,star_batch005_20260702,,,,,34.0,glm4_dewrap_join,4000.0,67669,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688191_1209567481_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,67669,11.12238345151992,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688636,智明达,1209567497,智明达首次公开发行股票并在科创板上市招股说明书,2021-04-01,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-01/1209567497.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-01_688636_智明达_1209567497_智明达首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-01_688636_智明达_1209567497_智明达首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688636_1209567497_business_technology.txt,75750.0,219070.0,646973,130333,120027,20,star_batch005_20260702,,,,,38.0,glm4_dewrap_join,4000.0,77644,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688636_1209567497_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,77644,11.259889555790982,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688468,科美诊断,1209626107,科美诊断首次公开发行股票并在科创板上市招股说明书,2021-04-02,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-02/1209626107.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-02_688468_科美诊断_1209626107_科美诊断首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-02_688468_科美诊断_1209626107_科美诊断首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688468_1209626107_business_technology.txt,105566.0,224563.0,679981,106013,95381,17,star_batch005_20260702,,,,,32.0,glm4_dewrap_join,4000.0,64079,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688468_1209626107_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,64079,11.06787197612734,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688611,杭州柯林,1209638964,杭州柯林首次公开发行股票并在科创板上市招股说明书,2021-04-06,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-06/1209638964.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-06_688611_杭州柯林_1209638964_杭州柯林首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-06_688611_杭州柯林_1209638964_杭州柯林首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688611_1209638964_business_technology.txt,62349.0,147462.0,581216,76406,71606,12,star_batch005_20260702,,,,,24.0,glm4_dewrap_join,4000.0,45549,10.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688611_1209638964_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,45549,10.726543948550296,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688683,莱尔科技,1209638967,莱尔科技首次公开发行股票并在科创板上市招股说明书,2021-04-06,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-06/1209638967.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-06_688683_莱尔科技_1209638967_莱尔科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-06_688683_莱尔科技_1209638967_莱尔科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688683_1209638967_business_technology.txt,97098.0,206196.0,758947,98801,90376,16,star_batch005_20260702,,,,,30.0,glm4_dewrap_join,4000.0,62322,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688683_1209638967_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,62322,11.040069772455867,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard4_20260708
688663,新风光,1209649781,新风光首次公开发行股票并在科创板上市招股说明书,2021-04-08,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-08/1209649781.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-08_688663_新风光_1209649781_新风光首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-08_688663_新风光_1209649781_新风光首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688663_1209649781_business_technology.txt,88674.0,182535.0,688876,84797,77485,13,star_batch005_20260702,,,,,25.0,glm4_dewrap_join,4000.0,50338,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688663_1209649781_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50338,10.826515538062948,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708
688533,上声电子,1209678374,上声电子首次公开发行股票并在科创板上市招股说明书,2021-04-13,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-13/1209678374.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-13_688533_上声电子_1209678374_上声电子首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-13_688533_上声电子_1209678374_上声电子首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688533_1209678374_business_technology.txt,88772.0,171059.0,579887,75337,69272,12,star_batch005_20260702,,,,,22.0,glm4_dewrap_join,4000.0,45076,10.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688533_1209678374_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,45076,10.71610523307224,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708
688682,霍莱沃,1209690954,霍莱沃首次公开发行股票并在科创板上市招股说明书,2021-04-15,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-15/1209690954.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-15_688682_霍莱沃_1209690954_霍莱沃首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-15_688682_霍莱沃_1209690954_霍莱沃首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688682_1209690954_business_technology.txt,74054.0,155579.0,568673,73859,68601,12,star_batch005_20260702,,,,,22.0,glm4_dewrap_join,4000.0,43910,10.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688682_1209690954_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,43910,10.689897363555763,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708
688201,信安世纪,1209690672,信安世纪首次公开发行股票并在科创板上市招股说明书,2021-04-15,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-15/1209690672.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-15_688201_信安世纪_1209690672_信安世纪首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-15_688201_信安世纪_1209690672_信安世纪首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688201_1209690672_business_technology.txt,127463.0,244069.0,852935,105928,97840,16,star_batch005_20260702,,,,,32.0,glm4_dewrap_join,4000.0,61587,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688201_1209690672_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,61587,11.028206088288718,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708
688639,华恒生物,1209701347,华恒生物首次公开发行股票并在科创板上市招股说明书,2021-04-16,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-04-16/1209701347.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-04-16_688639_华恒生物_1209701347_华恒生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-04-16_688639_华恒生物_1209701347_华恒生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688639_1209701347_business_technology.txt,89320.0,183548.0,592737,85872,79903,13,star_batch005_20260702,,,,,25.0,glm4_dewrap_join,4000.0,51089,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688639_1209701347_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,51089,10.841324488831267,2021.0,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708
