sample,model,dep_var,target_var,N,coef,se_HC1,t_HC1,p_HC1,adj_r2,formula,error
full_by_y_available,controls_fe_repaired_underwriter_scope,FInvention,Redundancy,527,-0.044668630470009595,0.023685616695899397,-1.8858968733435135,0.05930885294845441,0.33516846139997714,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_listing_year_segments,FInvention,Redundancy,513,-0.04608650603561257,0.023514019956292993,-1.959958617083616,0.05000062740603255,0.33604629702448685,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_listing_year_segments_rd_staff,FInvention,Redundancy,430,-0.04684724769937512,0.025246364453642676,-1.8556037161467722,0.06351006362263828,0.3675497672194372,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_repaired_underwriter_scope,BHAR,Redundancy,537,0.00445318320520516,0.010640505435927558,0.4185123753773042,0.6755725403584731,-0.002404656228658597,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_listing_year_segments,BHAR,Redundancy,523,0.004178968916118487,0.010861848574117747,0.3847382779830296,0.7004313323796751,-0.00575454940280018,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_listing_year_segments_rd_staff,BHAR,Redundancy,438,0.0005626155006376952,0.011351227278484657,0.0495642882337567,0.9604696054975387,0.011633216268923552,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_repaired_underwriter_scope,FSales_Growth,Redundancy,534,0.0191825111036102,0.03642718584498229,0.5265987656922588,0.5984722493152064,0.20490049456074289,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_listing_year_segments,FSales_Growth,Redundancy,523,0.01883276924026018,0.027240149701752116,0.6913607100716056,0.48933888854607277,0.13396715833038997,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,controls_fe_listing_year_segments_rd_staff,FSales_Growth,Redundancy,438,-0.0010527838183862492,0.0253658570586046,-0.04150397189237193,0.9668941264720177,0.13506348306680915,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_repaired_underwriter_scope,FInvention,Redundancy,513,-0.04881634499490599,0.023831049041107447,-2.048434582577547,0.04051743587429185,0.3335459011452927,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_listing_year_segments,FInvention,Redundancy,513,-0.04608650603561257,0.023514019956292993,-1.959958617083616,0.05000062740603255,0.33604629702448685,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
common_3y_segment_controls,controls_fe_listing_year_segments_rd_staff,FInvention,Redundancy,430,-0.04684724769937512,0.025246364453642676,-1.8556037161467722,0.06351006362263828,0.3675497672194372,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + RD_Staff + C(listing_year_fe) + C(industry_fe),
