code,sec_code,sec_name,source_run,chunk_n_x,chunk_glm4_tokens_sum,summary_proxy_sum,summary_glm4_sum,relevant_score_mean,red_chunk_proxy_mean,red_chunk_glm4_mean,announcement_date,chunk_count,tech_text_glm4_tokens,lnN_tech,Redundancy_proxy,Redundancy_glm4,Redundancy,first_trade_date,last_trade_date,daily_obs,listing_year,short_name_patent,listing_year_patent,industry_code_patent,industry_name_patent,invention_grant_count,patent_application_total,patent_grant_total,FInvention_ln1p_auth,FInvention_ln_auth,FInvention_ln1p_total_app,revenue_listing_year,operating_revenue_listing_year,total_operating_revenue_listing_year,revenue_target_year_x,operating_revenue_target_year,total_operating_revenue_target_year,FSales_Growth_raw,incl_first_n_stock_days,incl_first_n_market_days,incl_first_window_start,incl_first_window_end,incl_first_stock_bhr,incl_first_market_bhr_vw,incl_first_market_bhr_ew,incl_first_BHAR_vw,incl_first_BHAR_ew,excl_first_n_stock_days,excl_first_n_market_days,excl_first_window_start,excl_first_window_end,excl_first_stock_bhr,excl_first_market_bhr_vw,excl_first_market_bhr_ew,excl_first_BHAR_vw,excl_first_BHAR_ew,FSales_Growth_w1p,incl_first_BHAR_vw_w1p,excl_first_BHAR_vw_w1p,incl_first_BHAR_ew_w1p,excl_first_BHAR_ew_w1p,csmar_patents_obtained,csmar_invention_obtained,csmar_utility_obtained,csmar_design_obtained,old_invention_grant_count,old_FInvention_ln1p_auth,old_FInvention_ln_auth,FInvention,BHAR,FSales_Growth,balance_accper,A001000000,A002000000,A001219000,income_accper,B001101000,B001100000,B002000000,B001216000,Size,Lev,ROA,RD_Asset,Dev_Asset,IndustryCode,IndustryCodeC,IndustryCodeD,EstablishDate,PROVINCE,CITY,Age,industry_fe,listing_year_fe,Fltcst,Tludwfe,Grsprc,Listdt,Offerfee,scope_year,BusinessScope,MAINBUSSINESS,BusinessScope_char_len,BusinessScope_utf8_bytes,BusinessScope_gb18030_bytes,ScopeLen,ScopeLen_char,ScopeLen_utf8,ScopeLen_gb18030,ScopeLen_log1p_char,segment_target_year,NumIndSeg_count,NumIndSeg_count_main,NumIndSeg_count_operating,NumIndSeg_source,NumIndSeg,NumIndSeg_ln_count,NumProdSeg_count,NumProdSeg_count_main,NumProdSeg_count_operating,NumProdSeg_source,NumProdSeg,NumProdSeg_ln_count,rd_target_year,Source,RDPerson,RDPersonRatio,RD_Staff,Udwnm_clean,Underwriter_ipocsne_pool_count,Underwriter_ipocsne_pool_grsprc_full,Underwriter_ipocsne_pool_grsprc_weighted,Underwriter_ipocsne_annual_count,Underwriter_ipocsne_annual_grsprc_full,Underwriter_ipocsne_annual_grsprc_weighted,Underwriter_ipo,employee_total_range,employee_total,employee_rd_contains,employee_rd_exact_core,employee_professional_rows,RD_Staff_ipo,RD_Staff_ipo_exact_core,ipo_pre_fin_year,ipo_pre_year_gap,ipo_pre_asset,ipo_pre_liability,ipo_pre_dev_expenditure,ipo_pre_sales,ipo_pre_total_sales,ipo_pre_sales_cost,ipo_pre_net_profit,Size_ipo_pre,Lev_ipo_pre,ROA_ipo_pre,RD_Asset_ipo_pre,ipo_lag1_fin_year,ipo_lag1_year_gap,ipo_lag1_asset,ipo_lag1_liability,ipo_lag1_dev_expenditure,ipo_lag1_sales,ipo_lag1_total_sales,ipo_lag1_sales_cost,ipo_lag1_net_profit,Size_ipo_lag1,Lev_ipo_lag1,ROA_ipo_lag1,RD_Asset_ipo_lag1,revenue_target_year_y,FSales_Growth_ipo_pre_to_Lp1_raw,FSales_Growth_ipo_pre_to_Lp1_w1p,FSales_Growth_ipo_lag1_to_Lp1_raw,FSales_Growth_ipo_lag1_to_Lp1_w1p,Redundancy_glm200,lnN_tech_glm200,chunk_n_y,spec_label,spec_name,Redundancy_prior,lnN_tech_prior,Underwriter
688105,688105,诺唯赞,full543,18,66099,1958,2336,2.3955596981867875,37.294835502624146,31.282848784352463,2021-11-09,18,66108,11.0989088971323,33.758426966292134,28.29580479452055,35.74851270957274,2021-11-15,2026-02-13,1034,2021,诺唯赞,2021.0,M73,研究和试验发展,17.0,74.0,34.0,2.8903717578961645,2.833213344056216,4.31748811353631,1868627293.06,1868627293.06,1868627293.06,3568984515.62,3568984515.62,3568984515.62,0.909949902195613,252,252,2021-11-15,2022-11-25,0.1690210841016204,-0.038946337707411,-0.1409972125172937,0.2079674218090315,0.3100182966189141,252,252,2021-11-16,2022-11-28,-0.2576146829328785,-0.0435480136247925,-0.1582701644611145,-0.2140666693080859,-0.0993445184717639,0.909949902195613,0.2079674218090315,-0.2140666693080859,0.3100182966189141,-0.0993445184717639,36.0,17.0,16.0,3.0,18.0,2.9444389791664403,2.8903717578961645,2.8903717578961645,-0.0993445184717639,0.909949902195613,2021-01-01,1611636455.69,279275770.06,,2021-01-01,1564454261.72,1564454261.72,821725047.61,125533433.26,21.20051593183103,0.1732870766691809,0.5098699801117305,0.0778919047262768,,M73,M73,M73,2012-03-16,江苏省,南京市,2.2687543452975776,M73,2021,9137.98,7157.92,220055.0,2021-11-15,18.33053500543428,2021,"生物试剂、酶制试剂研发、生产、销售、技术咨询及技术服务;生化试剂及耗材、机电设备、电子产品销售;自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口商品和技术的除外)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)一般项目:实验分析仪器销售;实验分析仪器制造;机械设备研发;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)主要产品包括生物试剂、POCT诊断试剂和仪器,以及技术服务。",酶、抗原、抗体等功能性蛋白及高分子有机材料进行技术研发和产品开发。,237.0,673.0,455.0,6.511745329644728,5.4680601411351315,6.511745329644728,6.12029741895095,5.472270673671475,2021,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341005,1.3862943611198906,2020,1.0,,,,华泰联合证券有限责任公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1409.0,436.0,436.0,5.0,0.3094393186657204,0.3094393186657204,2020,0,1611636455.69,279275770.06,,1564454261.72,1564454261.72,133632482.13,821725047.61,21.20051593183103,0.1732870766691809,0.5098699801117305,,2020.0,0.0,1611636455.69,279275770.06,,1564454261.72,1564454261.72,133632482.13,821725047.61,21.20051593183103,0.1732870766691809,0.5098699801117305,,3568984515.62,1.2812968093398711,1.2812968093398711,1.2812968093398711,1.2812968093398711,35.74851270957274,11.0989088971323,17,primary_best,proxy_tailmerge1500_floor50,33.758426966292134,11.099045047260717,1.0
688561,688561,奇安信,full543,24,93942,2845,3218,2.402672944431599,35.50984045087568,31.717063015955617,2020-07-20,24,93951,11.450432849539578,33.02003514938489,29.19266625233064,29.99425287356322,2020-07-22,2026-02-13,1353,2020,奇安信,2020.0,I65,软件和信息技术服务业,177.0,532.0,161.0,5.181783550292085,5.176149732573829,6.278521424165844,4161174135.75,4161174135.75,4161174135.75,5809075572.53,5809075572.53,5809075572.53,0.3960183791931086,252,252,2020-07-22,2021-08-02,0.7326154670161453,0.4444152136418819,-0.0980285900810528,0.2882002533742633,0.8306440570971981,252,252,2020-07-23,2021-08-03,-0.2754794369428481,0.4204874874300977,-0.1073951931597311,-0.6959669243729458,-0.168084243783117,0.3960183791931086,0.2882002533742633,-0.6959669243729458,0.8306440570971981,-0.168084243783117,190.0,177.0,0.0,13.0,144.0,4.976733742420574,4.969813299576001,5.181783550292085,-0.168084243783117,0.3960183791931086,2020-01-01,7154857102.78,2114244733.7,,2020-01-01,3154129242.79,3154129242.79,-552968992.83,1047103957.14,22.69105727809641,0.2954978280248974,-0.0772858192534894,0.1463486890231743,,I65,I65,I65,2014-06-16,北京市,北京市,1.8082775504163655,I65,2020,32325.32,28994.61,571892.26,2020-07-22,19.593946475025867,2020,"互联网信息安全技术服务;技术开发、信息技术咨询、技术推广、技术转让;计算机系统服务;信息处理和存储支持服务;信息系统集成;销售通讯设备、电子产品、计算机软硬件及辅助设备;软件开发;互联网数据服务;数据处理;会议服务;承办展览展示活动;货物进出口;技术进出口;代理进出口;设计、制作、代理、发布广告;出版物零售。(企业依法自主选择经营项目,开展经营活动;出版物零售以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事国家和本市产业政策禁止和限制类项目的经营活动)。",向政府、企业客户提供新一代企业级网络安全产品和服务。,242.0,684.0,463.0,6.52795791762255,5.488937726156687,6.52795791762255,6.137727054086234,5.493061443340548,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,2019,1.0,2591.0,37.58,0.3757999999999999,中信建投证券股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,6895.0,2591.0,2591.0,5.0,0.3757795503988397,0.3757795503988397,2019,0,7154857102.78,2114244733.7,,3154129242.79,3154129242.79,1364980039.28,-552968992.83,22.69105727809641,0.2954978280248974,-0.0772858192534894,,2019.0,0.0,7154857102.78,2114244733.7,,3154129242.79,3154129242.79,1364980039.28,-552968992.83,22.69105727809641,0.2954978280248974,-0.0772858192534894,,5809075572.53,0.8417366966838539,0.8417366966838539,0.8417366966838539,0.8417366966838539,29.99425287356322,11.450432849539578,24,primary_best,proxy_tailmerge1500_floor50,33.02003514938489,11.450528648744518,1.0
688111,688111,金山办公,full543,23,85327,2624,2981,2.663989000567711,35.83133418595212,31.30495492022193,2019-11-13,23,85339,11.354246213289242,32.51791158536585,28.623616236162363,33.40916209866875,2019-11-18,2026-02-13,1517,2019,金山办公,2019.0,I65,软件和信息技术服务业,17.0,93.0,22.0,2.8903717578961645,2.833213344056216,4.543294782270004,1579520610.25,1579520610.25,1579520610.25,2260968393.13,2260968393.13,2260968393.13,0.4314269649018023,252,252,2019-11-18,2020-11-30,6.008786186774342,0.8495381795110892,0.2615579695037204,5.159248007263253,5.747228217270622,252,252,2019-11-19,2020-12-01,1.5749681166178613,0.910362787781203,0.2968544764723611,0.6646053288366582,1.2781136401455002,0.4314269649018023,5.159248007263253,0.6646053288366582,5.747228217270622,1.2781136401455002,17.0,17.0,0.0,0.0,22.0,3.1354942159291497,3.091042453358316,2.8903717578961645,1.2781136401455002,0.4314269649018023,2019-01-01,1627379749.43,440446952.47,,2019-01-01,1129681137.76,1129681137.76,310666603.13,427535836.41,21.210237042638287,0.2706479250612952,0.1908998826111809,0.2627142414422614,,I65,I65,I65,2011-12-20,北京市,北京市,2.068429730475669,I65,2019,17245.73,15031.86,463186.0,2019-11-18,18.965660227561656,2019,"开发办公软件;销售自行研发的软件产品;计算机系统集成;技术服务、技术咨询;批发计算机软、硬件及辅助设备、通信产品,货物进出口、技术进出口;设计、制作、代理、发布广告。",WPS Office办公软件产品及服务的设计研发及销售推广。,83.0,237.0,160.0,5.4680601411351315,4.418840607796598,5.4680601411351315,5.075173815233827,4.430816798843313,2019,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,2018,1.0,1410.0,,,中国国际金融股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1972.0,0.0,0.0,3.0,0.0,0.0,2018,0,1627379749.43,440446952.47,,1129681137.76,1129681137.76,150113877.73,310666603.13,21.210237042638287,0.2706479250612952,0.1908998826111809,,2018.0,0.0,1627379749.43,440446952.47,,1129681137.76,1129681137.76,150113877.73,310666603.13,21.210237042638287,0.2706479250612952,0.1908998826111809,,2260968393.13,1.0014217442040192,1.0014217442040192,1.0014217442040192,1.0014217442040192,33.40916209866875,11.354246213289242,22,primary_best,proxy_tailmerge1500_floor50,32.51791158536585,11.354386838838792,1.0
688004,688004,博汇科技,full543,18,68717,2118,2441,2.169618307756524,34.68148935957444,30.608912141241177,2020-06-09,18,68724,11.13775190029194,32.44428706326723,28.15116755428103,27.78689850384149,2020-06-12,2026-02-13,1379,2020,博汇科技,2020.0,I65,软件和信息技术服务业,8.0,16.0,9.0,2.1972245773362196,2.0794415416798357,2.833213344056216,287865320.18,287865320.18,287865320.18,283750335.28,283750335.28,283750335.28,-0.0142948268218865,252,252,2020-06-12,2021-06-25,0.2878371862500828,0.545706003046553,-0.0679157437614618,-0.2578688167964702,0.3557529300115446,252,252,2020-06-15,2021-06-28,-0.7059722604713792,0.5927287842499132,-0.0395380609954734,-1.2987010447212923,-0.6664341994759058,-0.0142948268218865,-0.2578688167964702,-1.2302402910101615,0.3557529300115446,-0.6664341994759058,9.0,8.0,0.0,1.0,8.0,2.1972245773362196,2.0794415416798357,2.1972245773362196,-0.6664341994759058,-0.0142948268218865,2020-01-01,454916608.37,146165473.02,,2020-01-01,274603321.73,274603321.73,50910216.91,42181901.6,19.935624681810012,0.3213016854753264,0.1119110974919449,0.0927244704279777,,I65,I65,I65,1993-03-22,北京市,北京市,3.3041425825597384,I65,2020,5096.65,2951.53,40853.4,2020-06-12,17.746679112114652,2020,"通信设备、计算机软硬件及外部设备、办公自动化设备的技术开发、技术服务、销售;货物进出口;代理进出口;技术进出口;机械设备租赁(不含汽车租赁);软件开发;计算机系统服务;软硬件信息的技术咨询、技术服务;物联网应用服务;大数据服务;信息系统集成服务;生产通信设备、计算机软硬件及外部设备、办公自动化设备;互联网信息服务;从事互联网文化活动;工程设计。(市场主体依法自主选择经营项目,开展经营活动;从事互联网文化活动、互联网信息服务、工程设计以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事国家和本市产业政策禁止和限制类项目的经营活动。)","对音视频信息传输、制作、提供和接收过程中产生的技术问题或技术需求提供产品和服务,为目标用户提供音视频信号监测、运维支撑、内容管理、跨平台发布等服务。",279.0,793.0,536.0,6.675823221634848,5.631211781821365,6.675823221634848,6.284134161070802,5.634789603169249,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,2019,1.0,131.0,40.18,0.4018,浙商证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,326.0,131.0,131.0,7.0,0.401840490797546,0.401840490797546,2019,0,454916608.37,146165473.02,,274603321.73,274603321.73,119698308.46,50910216.91,19.935624681810012,0.3213016854753264,0.1119110974919449,,2019.0,0.0,454916608.37,146165473.02,,274603321.73,274603321.73,119698308.46,50910216.91,19.935624681810012,0.3213016854753264,0.1119110974919449,,283750335.28,0.033309915890215,0.033309915890215,0.033309915890215,0.033309915890215,27.78689850384149,11.13775190029194,18,primary_best,proxy_tailmerge1500_floor50,32.44428706326723,11.137853762181855,0.0
688338,688338,赛科希德,full543,18,67794,2096,2442,2.2247494848777793,34.053785627123496,29.307517574103365,2020-07-29,18,67797,11.1242289744373,32.344465648854964,27.76167076167076,30.871584699453553,2020-08-06,2026-02-13,1342,2020,赛科希德,2020.0,C27,医药制造业,3.0,8.0,3.0,1.3862943611198906,1.0986122886681098,2.1972245773362196,222398393.41,222398393.41,222398393.41,239915362.66,239915362.66,239915362.66,0.0787639199250274,252,252,2020-08-06,2021-08-17,-0.0237373518193529,0.3193691371761573,-0.1464227260007641,-0.3431064889955103,0.1226853741814111,252,252,2020-08-07,2021-08-18,-0.7149479092676917,0.3352066560842979,-0.1336969799974335,-1.0501545653519897,-0.5812509292702581,0.0787639199250274,-0.3431064889955103,-1.0501545653519897,0.1226853741814111,-0.5812509292702581,3.0,3.0,0.0,0.0,3.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,-0.5812509292702581,0.0787639199250274,2020-01-01,426691686.0,51997723.42,,2020-01-01,229568164.55,229568164.55,71040074.5,13861758.69,19.871572263553123,0.1218625183617943,0.1664904117677137,0.0324865919463919,,C27,C27,C27,2003-05-28,北京市,北京市,2.8445432088314355,C27,2020,10347.46,8532.22,102774.42,2020-08-06,18.454836729923564,2020,"技术开发、技术服务、技术咨询、技术转让;货物进出口、技术进出口;销售医疗器械;生产第二类、第三类医疗器械。(该企业于2019年04月28日(核准日期)由内资企业变更为外商投资企业。生产第二类、第三类医疗器械以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动。)",血栓与止血体外诊断领域的检测仪器、试剂及耗材的研发、生产和销售。,137.0,379.0,258.0,5.937536205082426,4.919980925828125,5.937536205082426,5.552959584921617,4.927253685157205,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,11.0,11.0,,main_business_revenue,2.4849066497880004,2.3978952727983707,2019,1.0,44.0,15.94,0.1594,中国国际金融股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,276.0,44.0,44.0,6.0,0.1594202898550724,0.1594202898550724,2019,0,426691686.0,51997723.42,,229568164.55,229568164.55,93191384.91,71040074.5,19.871572263553123,0.1218625183617943,0.1664904117677137,,2019.0,0.0,426691686.0,51997723.42,,229568164.55,229568164.55,93191384.91,71040074.5,19.871572263553123,0.1218625183617943,0.1664904117677137,,239915362.66,0.0450724434299615,0.0450724434299615,0.0450724434299615,0.0450724434299615,30.871584699453553,11.1242289744373,18,primary_best,proxy_tailmerge1500_floor50,32.344465648854964,11.124273225161916,1.0
688069,688069,德林海,full543,20,75234,2344,3067,2.3769719410534433,33.072533986416666,25.342666882433495,2020-07-17,20,75243,11.228358535418591,32.096416382252556,24.530159765242907,32.8389349628983,2020-07-22,2026-02-13,1353,2020,德林海,2020.0,N77,生态保护和环境治理业,1.0,12.0,12.0,0.6931471805599453,0.0,2.5649493574615367,491387352.51,491387352.51,491387352.51,491462653.23,491462653.23,491462653.23,0.0001532410625047,252,252,2020-07-22,2021-08-02,-0.058591495745829,0.4444152136418819,-0.0980285900810528,-0.503006709387711,0.0394370943352238,252,252,2020-07-23,2021-08-03,-0.3788460421169305,0.4204874874300977,-0.1073951931597311,-0.7993335295470282,-0.2714508489571994,0.0001532410625047,-0.503006709387711,-0.7993335295470282,0.0394370943352238,-0.2714508489571994,7.0,1.0,6.0,0.0,1.0,0.6931471805599453,0.0,0.6931471805599453,-0.2714508489571994,0.0001532410625047,2020-01-01,446830051.95,132802361.86,,2020-01-01,296879606.84,296879606.84,100424171.73,13370420.58,19.91768888330478,0.2972100047444,0.2247480250975541,0.0299228320065995,,N77,N77,N77,2009-12-10,江苏省,无锡市,2.36223488704012,N77,2020,6952.11,5196.32,99926.4,2020-07-22,18.057140861581043,2020,"蓝藻治理技术系统集成;蓝藻治理成套设备、环境保护专用设备的研发、设计、制造、销售、安装、调试、运行维护;水污染治理。(依法须经批准的项目,经相关部门批准后方可开展经营活动)主要产品或提供劳务为向客户提供水体蓝藻治理的成套解决方案,解决方案可进一步细分为蓝藻治理技术装备集成、蓝藻治理运行维护和治理服务业务三部分。","以湖库蓝藻水华灾害应急处置以及蓝藻水华的预防和控制为重点的蓝藻治理业务,具体包括根据湖库蓝藻治理的政府二元公共需求,开发、销售一体化、成套化蓝藻治理先进整装技术装备以及提供藻水分离站等蓝藻治理技术装备的专业化运行维护服务。",156.0,456.0,306.0,6.1224928095143865,5.049856007249537,6.1224928095143865,5.723585101952381,5.056245805348308,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,3.0,3.0,,main_business_revenue,1.3862943611198906,1.0986122886681098,2019,1.0,37.0,12.42,0.1242,申港证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,298.0,37.0,37.0,5.0,0.1241610738255033,0.1241610738255033,2019,0,446830051.95,132802361.86,,296879606.84,296879606.84,143913858.29,100424171.73,19.91768888330478,0.2972100047444,0.2247480250975541,,2019.0,0.0,446830051.95,132802361.86,,296879606.84,296879606.84,143913858.29,100424171.73,19.91768888330478,0.2972100047444,0.2247480250975541,,491462653.23,0.6554274591682158,0.6554274591682158,0.6554274591682158,0.6554274591682158,32.8389349628983,11.228358535418591,20,primary_best,proxy_tailmerge1500_floor50,32.096416382252556,11.228478155028377,0.0
688516,688516,奥特维,full543,28,103988,3250,4159,2.8322305361174043,33.21416325752055,25.699101428585372,2020-05-18,28,104002,11.552030786850809,31.996307692307692,25.003125751382544,34.35348529897588,2020-05-21,2026-02-13,1395,2020,奥特维,2020.0,C35,专用设备制造业,3.0,258.0,145.0,1.3862943611198906,1.0986122886681098,5.556828061699537,1143873113.08,1143873113.08,1143873113.08,2046727469.8,2046727469.8,2046727469.8,0.7892958986412126,252,252,2020-05-21,2021-06-02,3.066274294397613,0.4674305613652316,-0.0543227120932248,2.598843733032381,3.1205970064908377,252,252,2020-05-22,2021-06-03,0.4962076381013314,0.4989982881627925,-0.0401922153829988,-0.0027906500614611,0.5363998534843303,0.7892958986412126,2.598843733032381,-0.0027906500614611,3.1205970064908377,0.5363998534843303,142.0,3.0,139.0,0.0,4.0,1.6094379124341005,1.3862943611198906,1.3862943611198906,0.5363998534843303,0.7892958986412126,2020-01-01,1379923830.6,928353182.85,,2020-01-01,754202135.49,754202135.49,72762354.59,51903086.88,21.04529413937482,0.672756830676912,0.0527292543084515,0.0376130085799244,,C35,C35,C35,2010-02-01,江苏省,无锡市,2.332123959230167,C35,2020,6204.4354,4231.7,57431.76,2020-05-21,17.943360074338766,2020,高端智能装备的研发、设计、生产和销售。,"高端智能装备的研发、设计、生产和销售,报告期内公司产品主要应用于晶体硅光伏行业和锂动力电池行业。公司应用于晶体硅光伏行业的设备主要包括常规串焊机、多主栅串焊机、硅片分选机、贴膜机、激光划片机等,应用于锂动力电池行业的设备主要是模组生产线、PACK生产线、模组PACK生产线。另外,公司还销售设备配套的备品备件,提供设备改造升级服务。",19.0,57.0,38.0,4.04305126783455,2.9444389791664403,4.04305126783455,3.6375861597263857,2.995732273553991,2020,2.0,2.0,,main_business_revenue,1.0986122886681098,0.6931471805599453,4.0,4.0,,main_business_revenue,1.6094379124341005,1.3862943611198906,2019,1.0,208.0,20.06,0.2006,信达证券股份有限公司,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,1037.0,208.0,208.0,5.0,0.2005785920925747,0.2005785920925747,2019,0,1379923830.6,928353182.85,,754202135.49,754202135.49,520761736.97,72762354.59,21.04529413937482,0.672756830676912,0.0527292543084515,,2019.0,0.0,1379923830.6,928353182.85,,754202135.49,754202135.49,520761736.97,72762354.59,21.04529413937482,0.672756830676912,0.0527292543084515,,2046727469.8,1.7137651479470488,1.7137651479470488,1.7137651479470488,1.7137651479470488,34.35348529897588,11.552030786850809,28,primary_best,proxy_tailmerge1500_floor50,31.996307692307692,11.552165408707832,0.0
688339,688339,亿华通,full543,20,74275,2322,2761,2.084697478155786,32.8380345298434,27.6975646909344,2020-08-04,20,74280,11.215529700330809,31.987510766580534,26.901484969214053,25.754160887656035,2020-08-10,2026-02-13,1330,2020,亿华通,2020.0,C38,电气机械及器材制造业,47.0,400.0,167.0,3.871201010907891,3.8501476017100584,5.993961427306569,572292866.35,572292866.35,572292866.35,629368760.53,629368760.53,629368760.53,0.0997319686055526,252,252,2020-08-10,2021-08-19,2.806787487542753,0.4109738060297427,-0.0992715358342141,2.3958136815130104,2.9060590233769674,252,252,2020-08-11,2021-08-20,0.5843330856220907,0.3930340112150576,-0.1098433397464357,0.1912990744070331,0.6941764253685265,0.0997319686055526,2.3958136815130104,0.1912990744070331,2.9060590233769674,0.6941764253685265,157.0,47.0,105.0,5.0,53.0,3.9889840465642745,3.970291913552122,3.871201010907891,0.6941764253685265,0.0997319686055526,2020-01-01,1683460525.12,537246851.89,49615821.29,2020-01-01,553620001.04,553620001.04,45905225.63,83901867.09,21.244117348188325,0.3191324321974845,0.027268370683493,0.0498389275174832,0.0294725183927097,C38,C38,C38,2012-07-12,北京市,北京市,2.0893173243121304,C38,2020,12671.0267,11308.2325,135137.96,2020-08-10,18.65741367594673,2020,"技术开发、技术转让、技术咨询、技术服务;计算机技术培训;基础软件培训;应用软件服务;计算机系统服务;数据处理;组装计算机;销售汽车零配件;会议服务;货物进出口、代理进出口、技术进出口;技术检测;产品设计;新能源汽车零配件生产。(企业依法自主选择经营项目,开展经营活动;依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)主要产品和服务为燃料电池发动机系统及相关的技术开发服务。",专注于氢燃料电池发动机系统研发及产业化。,218.0,618.0,418.0,6.42648845745769,5.384495062789089,6.42648845745769,6.035481432524756,5.389071729816501,2020,1.0,1.0,,main_business_revenue,0.6931471805599453,0.0,4.0,4.0,,main_business_revenue,1.6094379124341005,1.3862943611198906,2019,1.0,182.0,33.21,0.3321,国泰君安证券股份有限公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,548.0,182.0,182.0,5.0,0.3321167883211678,0.3321167883211678,2019,0,1683460525.12,537246851.89,49615821.29,553620001.04,553620001.04,303818844.11,45905225.63,21.244117348188325,0.3191324321974845,0.027268370683493,0.0294725183927097,2019.0,0.0,1683460525.12,537246851.89,49615821.29,553620001.04,553620001.04,303818844.11,45905225.63,21.244117348188325,0.3191324321974845,0.027268370683493,0.0294725183927097,629368760.53,0.136824463255848,0.136824463255848,0.136824463255848,0.136824463255848,25.754160887656035,11.215529700330809,19,primary_best,proxy_tailmerge1500_floor50,31.987510766580534,11.215597015466642,1.0
688221,688221,前沿生物,full543,20,76846,2403,2947,2.192947124877876,34.02450923187651,27.893712610023737,2020-10-22,20,76853,11.249558698165147,31.97919267582189,26.07600950118765,30.254330708661417,2020-10-28,2026-02-13,1289,2020,前沿生物,2020.0,C27,医药制造业,1.0,3.0,1.0,0.6931471805599453,0.0,1.3862943611198906,46622752.99,46622752.99,46622752.99,40502898.19,40502898.19,40502898.19,-0.1312632654127618,252,252,2020-10-28,2021-11-09,-0.2614637106435632,0.5925345450230535,-0.0083990875935712,-0.8539982556666167,-0.253064623049992,252,252,2020-10-29,2021-11-10,-0.4931461745696595,0.5796302836158105,0.001637556223532,-1.07277645818547,-0.4947837307931915,-0.1312632654127618,-0.8539982556666167,-1.07277645818547,-0.253064623049992,-0.4947837307931915,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.6931471805599453,-0.4947837307931915,-0.1312632654127618,2020-01-01,939527635.26,336536505.64,,2020-01-01,20860022.63,20860022.63,-195107957.19,85421236.83,20.660887791244154,0.3581975590817705,-0.2076660120125225,0.0909193445984811,,C27,C27,C27,2013-01-15,江苏省,南京市,2.052033061020191,C27,2020,12688.99,11612.51,184418.0,2020-10-28,18.65883033928862,2020,针对HIV病毒及肌肉骨骼疼痛治疗药物的研发、生产和销售业务。,针对未满足的重大临床需求的创新药的研究、开发、生产及销售。,30.0,84.0,57.0,4.430816798843313,3.4011973816621555,4.430816798843313,4.04305126783455,3.4339872044851463,2020,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,1.0,,1.0,operating_revenue_fallback,0.6931471805599453,0.0,2019,1.0,40.0,,,中信证券股份有限公司;瑞银证券有限责任公司,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,251.0,37.0,37.0,5.0,0.147410358565737,0.147410358565737,2019,0,939527635.26,336536505.64,,20860022.63,20860022.63,31262946.87,-195107957.19,20.660887791244154,0.3581975590817705,-0.2076660120125225,,2019.0,0.0,939527635.26,336536505.64,,20860022.63,20860022.63,31262946.87,-195107957.19,20.660887791244154,0.3581975590817705,-0.2076660120125225,,40502898.19,0.9416516898572512,0.9416516898572512,0.9416516898572512,0.9416516898572512,30.254330708661417,11.249558698165147,20,primary_best,proxy_tailmerge1500_floor50,31.97919267582189,11.249649785290046,1.0
