code,sec_name,listing_year,first_trade_date,BHAR_current,first52_weeks,first52_start,first52_end,BHARwk_first52_stock_bhr,BHARwk_first52_Wretwd_Mdeq_market_bhr,BHARwk_first52_Wretwd_Mdeq,BHARwk_first52_Wretwd_Mdeq_sum_adj,BHARwk_first52_Wretwd_Mdos_market_bhr,BHARwk_first52_Wretwd_Mdos,BHARwk_first52_Wretwd_Mdos_sum_adj,BHARwk_first52_Wretwd_Mdtl_market_bhr,BHARwk_first52_Wretwd_Mdtl,BHARwk_first52_Wretwd_Mdtl_sum_adj,BHARwk_first52_Wretwd_Cmdeq_market_bhr,BHARwk_first52_Wretwd_Cmdeq,BHARwk_first52_Wretwd_Cmdeq_sum_adj,BHARwk_first52_Wretwd_Cmdos_market_bhr,BHARwk_first52_Wretwd_Cmdos,BHARwk_first52_Wretwd_Cmdos_sum_adj,BHARwk_first52_Wretwd_Cmdtl_market_bhr,BHARwk_first52_Wretwd_Cmdtl,BHARwk_first52_Wretwd_Cmdtl_sum_adj,within365_weeks,within365_start,within365_end,BHARwk_within365_stock_bhr,BHARwk_within365_Wretwd_Mdeq_market_bhr,BHARwk_within365_Wretwd_Mdeq,BHARwk_within365_Wretwd_Mdeq_sum_adj,BHARwk_within365_Wretwd_Mdos_market_bhr,BHARwk_within365_Wretwd_Mdos,BHARwk_within365_Wretwd_Mdos_sum_adj,BHARwk_within365_Wretwd_Mdtl_market_bhr,BHARwk_within365_Wretwd_Mdtl,BHARwk_within365_Wretwd_Mdtl_sum_adj,BHARwk_within365_Wretwd_Cmdeq_market_bhr,BHARwk_within365_Wretwd_Cmdeq,BHARwk_within365_Wretwd_Cmdeq_sum_adj,BHARwk_within365_Wretwd_Cmdos_market_bhr,BHARwk_within365_Wretwd_Cmdos,BHARwk_within365_Wretwd_Cmdos_sum_adj,BHARwk_within365_Wretwd_Cmdtl_market_bhr,BHARwk_within365_Wretwd_Cmdtl,BHARwk_within365_Wretwd_Cmdtl_sum_adj,skip_first_first52_weeks,skip_first_first52_start,skip_first_first52_end,BHARwk_skip_first_first52_stock_bhr,BHARwk_skip_first_first52_Wretwd_Mdeq_market_bhr,BHARwk_skip_first_first52_Wretwd_Mdeq,BHARwk_skip_first_first52_Wretwd_Mdeq_sum_adj,BHARwk_skip_first_first52_Wretwd_Mdos_market_bhr,BHARwk_skip_first_first52_Wretwd_Mdos,BHARwk_skip_first_first52_Wretwd_Mdos_sum_adj,BHARwk_skip_first_first52_Wretwd_Mdtl_market_bhr,BHARwk_skip_first_first52_Wretwd_Mdtl,BHARwk_skip_first_first52_Wretwd_Mdtl_sum_adj,BHARwk_skip_first_first52_Wretwd_Cmdeq_market_bhr,BHARwk_skip_first_first52_Wretwd_Cmdeq,BHARwk_skip_first_first52_Wretwd_Cmdeq_sum_adj,BHARwk_skip_first_first52_Wretwd_Cmdos_market_bhr,BHARwk_skip_first_first52_Wretwd_Cmdos,BHARwk_skip_first_first52_Wretwd_Cmdos_sum_adj,BHARwk_skip_first_first52_Wretwd_Cmdtl_market_bhr,BHARwk_skip_first_first52_Wretwd_Cmdtl,BHARwk_skip_first_first52_Wretwd_Cmdtl_sum_adj
688021,奥福环保,2019.0,2019-11-06,0.4950123416085481,52.0,2020-01-03,2020-12-31,0.6934800236356238,1.431740057323999,-0.7382600336883751,-0.19520600000000002,1.4781569731361595,-0.7846769495005357,-0.2003200000000001,1.4853121302954708,-0.791832106659847,-0.20096699999999992,1.6406102821059112,-0.9471302584702874,-0.234991,1.6520082362781365,-0.9585282126425128,-0.23847699999999997,1.6257486168018191,-0.9322685931661954,-0.23355899999999996,43.0,2020-01-03,2020-10-30,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,0.48955837392489143,1.1679162749318408,-0.6783579010069494,-0.20142,1.3079720905185712,-0.8184137165936798,-0.25153000000000014,1.3203127288911074,-0.830754354966216,-0.25449699999999986,1.3445907071246688,-0.8550323331997773,-0.24099999999999994,1.5668485750614551,-1.0772902011365637,-0.3282999999999999,1.5224461010274624,-1.032887727102571,-0.315811
688023,安恒信息,2019.0,2019-11-05,1.9052241373521832,52.0,2020-01-03,2020-12-31,0.8603115512146033,1.3048406349533326,-0.44452908373872924,-0.11110800000000005,1.28262770656938,-0.42231615535477673,-0.10589299999999996,1.2677167536099376,-0.4074052023953343,-0.10250499999999996,1.4176366469652808,-0.5573250957506775,-0.13472900000000004,1.4131925818419409,-0.5528810306273375,-0.133924,1.4142130348679562,-0.5539014836533529,-0.134021,43.0,2020-01-03,2020-10-30,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,0.9613962556512576,1.212653724965198,-0.25125746931394044,-0.014427000000000065,1.2578037068799897,-0.296407451228732,-0.03941599999999998,1.259048757523332,-0.29765250187207437,-0.043169999999999945,1.348163495829973,-0.38676724017871544,-0.05001699999999999,1.4054043719545004,-0.4440081163032428,-0.07516200000000002,1.3953320962568778,-0.4339358406056202,-0.07058400000000008
688025,杰普特,2019.0,2019-10-31,-0.3725316180568043,52.0,2020-01-03,2020-12-31,0.04136909248437459,0.20444768524957935,-0.16307859276520476,-0.07382300000000006,0.20831828445502532,-0.16694919197065072,-0.075172,0.2083540169850533,-0.1669849245006787,-0.07511699999999996,0.230547199287094,-0.1891781068027194,-0.08573599999999997,0.22510790682138748,-0.1837388143370129,-0.08332500000000001,0.21674479758152487,-0.17537570509715028,-0.07983900000000005,43.0,2020-01-03,2020-10-30,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.01729630128001658,0.1486370544319937,-0.1659333557120103,-0.08486600000000002,0.20597930210029247,-0.22327560338030905,-0.131306,0.20349863516978073,-0.2207949364497973,-0.129176,0.155538997264961,-0.1728352985449776,-0.080762,0.22896869895341188,-0.24626500023342845,-0.14459300000000008,0.22401576761598396,-0.24131206889600054,-0.1439970000000001
688030,山石网科,2019.0,2019-09-30,-0.1545662332049018,52.0,2020-01-03,2020-12-31,-0.0833069332520242,0.13454400733197414,-0.21785094058399834,-0.10614800000000002,0.16894723961529357,-0.25225417286731777,-0.12133600000000017,0.16169618126929608,-0.2450031145213203,-0.11820200000000008,0.173302132625045,-0.2566090658770692,-0.12548899999999996,0.18397863931029113,-0.26728557256231533,-0.12997899999999996,0.1793845543432191,-0.2626914875952433,-0.12786899999999998,38.0,2020-01-03,2020-09-25,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.10869452921894274,0.08785910606027403,-0.19655363527921677,-0.09419900000000003,0.17502043752887442,-0.28371496674781715,-0.15545800000000015,0.17320239298079398,-0.2818969221997367,-0.1569109999999999,0.08728716720981433,-0.19598169642875707,-0.07944999999999997,0.17737429066972044,-0.2860688198886632,-0.15330699999999997,0.17386123196971592,-0.28255576118865866,-0.15209699999999998
688036,传音控股,2019.0,2019-09-30,0.6520577597028996,52.0,2020-01-03,2020-12-31,2.3731501726215503,3.9509932937820444,-1.5778431211604942,-0.19908500000000004,3.8615085411797097,-1.4883583685581594,-0.1901000000000001,3.90264740081276,-1.5294972281912096,-0.19387599999999994,4.228546599867133,-1.8553964272455832,-0.22712699999999997,4.0673724765094885,-1.6942223038879383,-0.210947,4.043971818866208,-1.6708216462446575,-0.208627,38.0,2020-01-03,2020-09-25,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,2.1257712356256135,3.554825137959086,-1.4290539023334725,-0.18877100000000008,3.4301183985445904,-1.304347162918977,-0.171999,3.496265236988786,-1.3704940013631726,-0.18184199999999992,4.215623419832031,-2.0898521842064177,-0.30106299999999997,3.9878672228692666,-1.862095987243653,-0.27116300000000004,3.975810560918533,-1.8500393252929195,-0.271068
688037,芯源微,2019.0,2019-12-16,0.2532421058012442,52.0,2020-01-03,2020-12-31,0.40730875204916583,1.2594266797991236,-0.8521179277499578,-0.23908200000000007,1.1935519981689375,-0.7862432461197717,-0.223568,1.1654258898922296,-0.7581171378430638,-0.2170799999999999,1.5175134099465146,-1.1102046578973488,-0.29995399999999994,1.525408495395319,-1.1180997433461533,-0.2995330000000001,1.5388363952333668,-1.131527643184201,-0.3017179999999999,49.0,2020-01-03,2020-12-11,0.31102967055205344,1.2230607636176614,-0.9120310930656079,-0.32435100000000006,1.059164048745715,-0.7481343781936616,-0.260887,1.058859314991874,-0.7478296444398205,-0.26766199999999996,1.1355051202635789,-0.8244754497115254,-0.23272799999999996,1.3782403811317159,-1.0672107105796624,-0.340857,1.3773215284982268,-1.0662918579461733,-0.33725999999999984,52.0,2020-01-10,2021-01-08,0.2362380134734654,1.0325008335981187,-0.7962628201246533,-0.2587200000000001,1.145011359439827,-0.9087733459663616,-0.32639899999999994,1.1152148935560229,-0.8789768800825575,-0.31881499999999985,1.444373480899551,-1.2081354674260856,-0.39669,1.688484001102743,-1.4522459876292777,-0.49023000000000005,1.7175237783574286,-1.4812857648839632,-0.4983829999999999
688039,当虹科技,2019.0,2019-12-11,-0.3350888699268625,52.0,2020-01-03,2020-12-31,-0.28721912805759875,-0.22753495234683419,-0.059684175710764564,-0.04156200000000006,-0.21936674597737782,-0.06785238208022093,-0.04665299999999998,-0.22344014875802398,-0.06377897929957477,-0.04384499999999995,-0.14810475377986965,-0.1391143742777291,-0.08849600000000009,-0.1447130798857107,-0.14250604817188806,-0.09056200000000006,-0.14743782999020416,-0.1397812980673946,-0.08897800000000003,48.0,2020-01-03,2020-12-04,-0.14369595126608892,-0.12089601895340563,-0.02279993231268329,0.009296999999999944,-0.20024389323569447,0.05654794196960555,0.10694000000000001,-0.18320884901025247,0.039512897744163555,0.08371000000000006,-0.11059259112192721,-0.03310336014416171,0.046512999999999916,-0.10202110704934819,-0.041674844216740725,0.038864999999999955,-0.10724261433618698,-0.036453336929901936,0.043149999999999994,52.0,2020-01-10,2021-01-08,-0.3989767538913671,-0.29655524481901396,-0.10242150907235315,-0.11978800000000003,-0.2735570498237211,-0.12541970406764602,-0.146348,-0.28172729670840135,-0.11724945718296576,-0.13757699999999995,-0.21002626289124737,-0.18895049100011974,-0.18465100000000007,-0.13619186867214206,-0.26278488521922505,-0.27014400000000005,-0.14545697820100623,-0.2535197756903609,-0.260876
688058,宝兰德,2019.0,2019-11-01,-0.1773744030660071,52.0,2020-01-03,2020-12-31,-0.10771012437352034,0.1371385553455553,-0.24484867971907565,-0.12189599999999999,0.1530911189943862,-0.26080124336790655,-0.12916000000000008,0.15710564537167193,-0.2648157697451923,-0.13079800000000003,0.23906690004413766,-0.346777024417658,-0.16395100000000007,0.24821104828143414,-0.3559211726549545,-0.16911600000000004,0.24170418861553733,-0.3494143129890577,-0.166289,43.0,2020-01-03,2020-10-30,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.1408478432739313,0.07028693260050445,-0.21113477587443574,-0.09943500000000004,0.1401930784909282,-0.2810409217648595,-0.15551600000000004,0.15438632981042133,-0.2952341730843526,-0.16589,0.17606801456534593,-0.3169158578392772,-0.14935100000000007,0.26570648709327127,-0.40655433036720257,-0.22083199999999995,0.26108510801868823,-0.4019329512926195,-0.21965799999999994
688068,热景生物,2019.0,2019-09-30,-0.3795946825525315,52.0,2020-01-03,2020-12-31,-0.16536161375121228,0.03231756384718776,-0.19767917759840004,-0.10943999999999995,0.04101476162656681,-0.2063763753777791,-0.11424799999999993,0.03982744959905027,-0.20518906335026255,-0.11383399999999992,0.1739147900435325,-0.3392764037947448,-0.17161700000000002,0.1664998687627386,-0.33186148251395087,-0.16839699999999994,0.1605521598958557,-0.325913773647068,-0.165644,38.0,2020-01-03,2020-09-25,,,,,,,,,,,,,,,,,,,,52.0,2020-01-10,2021-01-08,-0.11493519864571522,-0.03037327863779582,-0.0845619200079194,0.015413000000000024,0.027550980232261102,-0.14248617887797632,-0.03970799999999991,0.027517071943241378,-0.1424522705889566,-0.04042499999999985,0.20077271484940362,-0.31570791349511884,-0.13331199999999999,0.1854623835098439,-0.3003975821555591,-0.12342400000000003,0.18058270524331466,-0.2955179038890299,-0.121744
688078,龙软科技,2019.0,2019-12-30,-0.5381431995557974,52.0,2020-01-17,2021-01-15,-0.4982466694040709,-0.44893094251960286,-0.04931572688446806,-0.06322799999999998,-0.35779325324768296,-0.14045341615638796,-0.19617500000000002,-0.3699326235153637,-0.1283140458887072,-0.17604400000000003,-0.495559346700127,-0.002687322703943895,0.037596000000000004,-0.32744043567756864,-0.17080623372650228,-0.24664400000000003,-0.32090451545972043,-0.1773421539443505,-0.25832299999999997,49.0,2020-01-17,2020-12-25,-0.45863437379613714,-0.42228680892787096,-0.03634756486826618,-0.03377599999999997,-0.40680972565765405,-0.05182464813848309,-0.04135799999999999,-0.40226231703293835,-0.056372056763198786,-0.04881800000000004,-0.40779462952922807,-0.05083974426690907,-0.042792,-0.3957269990061465,-0.06290737478999064,-0.05514400000000001,-0.39818137420861976,-0.060452999587517375,-0.05240099999999996,52.0,2020-01-23,2021-01-22,-0.5597766910229283,-0.49098541049314937,-0.0687912805297789,-0.10945799999999994,-0.381182654844223,-0.17859403617870528,-0.286569,-0.3979396898312081,-0.16183700119172018,-0.256934,-0.5211625480627728,-0.03861414296015542,-0.04191599999999998,-0.267154882722608,-0.29262180830032025,-0.466318,-0.2597516686661575,-0.30002502235677075,-0.478661
