sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir
688456,有研粉材,1209371603,有研粉材首次公开发行股票并在科创板上市招股说明书,2021-03-12,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-12/1209371603.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-12_688456_有研粉材_1209371603_有研粉材首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-12_688456_有研粉材_1209371603_有研粉材首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688456_1209371603_business_technology.txt,78314.0,182452.0,737932,94025,86892,15,star_batch005_20260702,,,,,28.0,glm4_dewrap_join,4000.0,57543,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688456_1209371603_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,57543,10.960287773389798,2021.0,glm4_dewrap_join_full543_20260705
688616,西力科技,1209371610,西力科技首次公开发行股票并在科创板上市招股说明书,2021-03-12,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-12/1209371610.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-12_688616_西力科技_1209371610_西力科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-12_688616_西力科技_1209371610_西力科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688616_1209371610_business_technology.txt,67560.0,164328.0,569300,87464,80151,14,star_batch005_20260702,,,,,26.0,glm4_dewrap_join,4000.0,54167,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688616_1209371610_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,54167,10.899827145911038,2021.0,glm4_dewrap_join_full543_20260705
688092,爱科科技,1209385390,爱科科技首次公开发行股票并在科创板上市招股说明书,2021-03-16,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-16/1209385390.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-16_688092_爱科科技_1209385390_爱科科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-16_688092_爱科科技_1209385390_爱科科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688092_1209385390_business_technology.txt,77397.0,194652.0,613281,107309,99303,17,star_batch005_20260702,,,,,31.0,glm4_dewrap_join,4000.0,63032,14.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688092_1209385390_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,63032,11.051397812925524,2021.0,glm4_dewrap_join_full543_20260705
688609,九联科技,1209393690,九联科技首次公开发行股票并在科创板上市招股说明书,2021-03-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-17/1209393690.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-17_688609_九联科技_1209393690_九联科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-17_688609_九联科技_1209393690_九联科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688609_1209393690_business_technology.txt,120355.0,320116.0,1061326,182636,168907,28,star_batch005_20260702,,,,,54.0,glm4_dewrap_join,4000.0,108032,23.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688609_1209393690_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,108032,11.590182758515574,2021.0,glm4_dewrap_join_full543_20260705
688633,星球石墨,1209410747,星球石墨首次公开发行股票并在科创板上市招股说明书,2021-03-19,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-19/1209410747.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-19_688633_星球石墨_1209410747_星球石墨首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-19_688633_星球石墨_1209410747_星球石墨首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688633_1209410747_business_technology.txt,65845.0,140851.0,690660,67930,62402,11,star_batch005_20260702,,,,,20.0,glm4_dewrap_join,4000.0,41501,9.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688633_1209410747_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,41501,10.63347280231402,2021.0,glm4_dewrap_join_full543_20260705
688606,奥泰生物,1209410745,奥泰生物首次公开发行股票并在科创板上市招股说明书,2021-03-19,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-19/1209410745.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-19_688606_奥泰生物_1209410745_奥泰生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-19_688606_奥泰生物_1209410745_奥泰生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688606_1209410745_business_technology.txt,88669.0,216653.0,688227,116827,107662,18,star_batch005_20260702,,,,,35.0,glm4_dewrap_join,4000.0,67990,15.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688606_1209410745_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,67990,11.127115914520504,2021.0,glm4_dewrap_join_full543_20260705
688195,腾景科技,1209420396,腾景科技首次公开发行股票并在科创板上市招股说明书,2021-03-22,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-22/1209420396.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-22_688195_腾景科技_1209420396_腾景科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-22_688195_腾景科技_1209420396_腾景科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688195_1209420396_business_technology.txt,80527.0,173489.0,628953,83618,76934,13,star_batch005_20260702,,,,,25.0,glm4_dewrap_join,4000.0,50986,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688195_1209420396_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50986,10.839306364217828,2021.0,glm4_dewrap_join_full543_20260705
688329,艾隆科技,1209402606,艾隆科技首次公开发行股票并在科创板上市招股说明书,2021-03-18,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-18/1209402606.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-18_688329_艾隆科技_1209402606_艾隆科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-18_688329_艾隆科技_1209402606_艾隆科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688329_1209402606_business_technology.txt,75669.0,137482.0,665447,56435,50616,9,star_batch005_20260702,,,,,16.0,glm4_dewrap_join,4000.0,33699,7.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688329_1209402606_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,33699,10.42522344230968,2021.0,glm4_dewrap_join_full543_20260705
688661,和林微纳,1209427045,和林微纳首次公开发行股票并在科创板上市招股说明书,2021-03-23,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-23/1209427045.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-23_688661_和林微纳_1209427045_和林微纳首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-23_688661_和林微纳_1209427045_和林微纳首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688661_1209427045_business_technology.txt,82196.0,177098.0,702391,86899,79547,13,star_batch005_20260702,,,,,25.0,glm4_dewrap_join,4000.0,50400,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688661_1209427045_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50400,10.82774645405946,2021.0,glm4_dewrap_join_full543_20260705
688109,品茗股份,1209438326,品茗股份首次公开发行股票并在科创板上市招股说明书,2021-03-24,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-03-24/1209438326.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/raw_pdf/2021-03-24_688109_品茗股份_1209438326_品茗股份首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch005_20260702/text/2021-03-24_688109_品茗股份_1209438326_品茗股份首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688109_1209438326_business_technology.txt,89648.0,198755.0,658951,99372,92494,15,star_batch005_20260702,,,,,29.0,glm4_dewrap_join,4000.0,58269,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688109_1209438326_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,58269,10.972825498500242,2021.0,glm4_dewrap_join_full543_20260705
