sec_code,sec_name,chunk_count,original_length_units,summary_length_units,relevant_score_mean,Redundancy
688513,苑东生物,12,45565,1438,2.2409927762682798,31.68636995827538
688579,山大地纬,13,47497,1499,2.3435977553659253,31.68579052701801
688233,神工股份,7,26477,836,2.313088712461234,31.67105263157895
688662,富信科技,14,54297,1716,2.1802235347073635,31.64160839160839
688226,威腾电气,17,66415,2099,2.138666636579069,31.6412577417818
688200,华峰测控,11,39372,1245,2.121976773954153,31.62409638554217
688235,百济神州,23,88679,2805,2.200865630361503,31.614616755793225
688502,茂莱光学,14,52509,1661,2.5237580855158983,31.612883804936786
688385,复旦微电,16,62214,1968,2.0676229737497436,31.61280487804878
688398,赛特新材,13,46669,1479,2.0760120896704786,31.554428668018932
688525,佰维存储,12,44931,1425,2.20044808464646,31.530526315789473
688025,杰普特,15,56941,1808,2.3173367010790185,31.49391592920354
688428,诺诚健华,16,62157,1978,2.0402425733897043,31.424165824064712
688601,力芯微,8,28877,923,2.3988357397218154,31.28602383531961
688286,敏芯股份,10,37586,1202,2.033789843432783,31.26955074875208
688552,航天南湖,10,36022,1152,2.3293353181033525,31.26909722222222
688439,振华风光,7,26171,838,2.2136369491777312,31.230310262529834
688678,福立旺,5,17360,557,2.120035348786464,31.166965888689408
688334,西高院,18,68127,2187,2.192859193714229,31.150891632373114
688136,科兴制药,13,51112,1642,2.02320872780515,31.1278928136419
688629,华丰科技,12,42871,1378,2.4433660575165583,31.11103047895501
688720,艾森股份,10,38490,1240,2.21118403370285,31.04032258064516
688595,芯海科技,12,43378,1399,2.116829173773013,31.006433166547534
688410,山外山,11,40054,1293,2.144395197315491,30.97757153905646
688141,杰华特,9,32050,1035,2.2245040216550254,30.966183574879228
688258,卓易信息,14,51608,1668,2.2635545041934453,30.940047961630697
688095,福昕软件,10,38547,1247,1.9573347372390928,30.91178829190056
688596,正帆科技,11,41944,1361,2.2461664783056263,30.818515797207937
688459,哈铁科技,15,53752,1745,2.3867089855874526,30.803438395415473
688048,长光华芯,13,47459,1542,2.1605409138473948,30.777561608300907
688638,誉辰智能,10,38043,1237,2.152509156390955,30.75424413904608
688279,峰岹科技,8,27720,902,2.173413987963002,30.73170731707317
688680,海优新材,9,33948,1107,2.2060569124323512,30.666666666666668
688472,阿特斯,12,43111,1406,2.375495340341618,30.66216216216216
688308,欧科亿,10,38507,1258,2.540401751067179,30.609697933227345
688701,卓锦股份,15,56599,1851,2.5500326096476984,30.57752566180443
688060,云涌科技,10,38320,1255,2.1855711724047544,30.53386454183267
688137,近岸蛋白,14,52928,1734,2.367166215268315,30.523644752018456
688652,京仪装备,9,32610,1069,2.1833995346584825,30.50514499532273
688358,祥生医疗,13,48710,1599,2.3758085026645053,30.462789243277047
688251,井松智能,9,31466,1033,2.3235175797996295,30.46079380445305
688676,金盘科技,16,59641,1958,2.5863900709357144,30.460163432073543
688819,天能股份,9,34796,1143,2.059060130915741,30.442694663167103
688620,安凯微,7,26818,881,2.0879476152968723,30.440408626560725
688668,鼎通科技,9,35164,1156,2.1586397530828125,30.418685121107266
688038,中科通达,13,50333,1655,2.309485930164878,30.412688821752266
688580,伟思医疗,12,44910,1477,2.120481941599822,30.4062288422478
688017,绿的谐波,9,33160,1091,2.2384611210396934,30.394133822181484
688409,富创精密,6,23153,762,2.153829624973183,30.38451443569554
688312,燕麦科技,10,35354,1166,2.2328445270706743,30.32075471698113
688067,爱威科技,13,49886,1648,2.160995051744096,30.270631067961165
688603,天承科技,11,41436,1371,2.2651060246418657,30.22319474835886
688722,同益中,9,33230,1102,2.264523880783375,30.15426497277677
688627,精智达,8,29276,971,2.2750165976474452,30.15036045314109
688061,灿瑞科技,9,35133,1167,2.190332437615948,30.105398457583547
688391,钜泉科技,13,50570,1680,2.29949994715954,30.101190476190474
688700,东威科技,8,28325,941,2.1799211092377506,30.1009564293305
688156,路德环境,14,49995,1662,2.4342162841753145,30.081227436823106
688517,金冠电气,13,48873,1625,2.2307485737671513,30.075692307692307
688248,南网科技,16,60424,2014,2.337474357174316,30.001986097318767
688030,山石网科,19,71069,2369,2.4261068247875284,29.99957788096243
688380,中微半导,8,28628,956,2.102600986120589,29.94560669456067
688608,恒玄科技,8,30767,1028,1.969999963249552,29.92898832684825
688381,帝奥微,10,37756,1265,2.2272934673036717,29.846640316205534
688090,瑞松科技,19,70943,2379,2.342079710157027,29.82051282051282
688172,燕东微,11,39110,1314,2.231136450507368,29.764079147640793
688249,晶合集成,8,29481,993,2.0380628663458213,29.68882175226586
688213,思特威,9,34270,1155,1.8760636034757523,29.67099567099567
688372,伟测科技,9,33060,1116,2.277992582791942,29.623655913978496
688205,德科立,10,35204,1189,2.1031721249391846,29.6080740117746
688206,概伦电子,8,29032,983,1.984568262175113,29.53407934893184
688362,甬矽电子,9,35068,1188,2.3955683772781953,29.51851851851852
688332,中科蓝讯,10,36457,1239,2.141798223134532,29.42453591606134
688718,唯赛勃,14,51544,1753,2.334711588391193,29.403308613804906
688570,天玛智控,18,69064,2350,2.5454939098653386,29.388936170212766
688153,唯捷创芯,6,23304,794,1.9450213774587872,29.350125944584384
688186,广大特材,16,60620,2069,2.1215566593626347,29.29917834702755
688123,聚辰股份,16,61841,2112,2.05389643450734,29.280776515151516
688167,炬光科技,11,41759,1428,2.4309503293323287,29.24299719887955
688114,华大智造,9,31724,1085,2.1846050285286585,29.238709677419354
688416,恒烁股份,12,43579,1491,2.168553723488521,29.2280348759222
688318,财富趋势,14,53303,1824,2.2301261893908997,29.22313596491228
688655,迅捷兴,13,49521,1697,2.095789418771542,29.181496758986448
688686,奥普特,11,41158,1413,2.409620920115851,29.12809624911536
688183,生益电子,18,69475,2389,2.4500427777248555,29.081205525324403
688697,纽威数控,12,43295,1492,2.4351417294481688,29.01809651474531
688521,芯原股份,9,32877,1134,1.9744387414824343,28.99206349206349
688653,康希通信,8,29030,1007,2.086061612597173,28.828202581926515
688169,石头科技,14,54824,1904,2.3747961822313925,28.794117647058822
688058,宝兰德,20,74803,2600,2.3031079933997027,28.770384615384614
688238,和元生物,10,37881,1321,1.9694976755680949,28.676003028009085
688257,新锐股份,12,43772,1531,2.574382681439364,28.59046374918354
688322,奥比中光,3,9804,343,1.740829772079772,28.583090379008745
688323,瑞华泰,8,27982,986,2.023861034279752,28.379310344827587
688209,英集芯,10,37958,1339,2.1740167053136883,28.34802091112771
688077,大地熊,10,36522,1289,2.218510277065497,28.333591931730023
688766,普冉股份,13,47900,1693,2.0952084934957744,28.292971057294743
688292,浩瀚深度,12,45019,1599,2.3553711533955783,28.15447154471545
688480,赛恩斯,14,51995,1861,2.41165654898184,27.93927995701236
688236,春立医疗,19,71542,2575,2.210033392718727,27.783300970873785
688590,新致软件,10,39354,1417,2.243204972507686,27.772759350741
688032,禾迈股份,11,42916,1553,2.3145992185316064,27.634256278171282
688618,三旺通信,13,47944,1735,2.0914348201891815,27.63342939481268
688325,赛微微电,7,24843,900,2.3356936434200977,27.60333333333333
688665,四方光电,15,59001,2143,2.4449780333161897,27.53196453569762
688663,新风光,11,40056,1458,2.3578659241051465,27.473251028806583
688267,中触媒,11,41165,1499,2.261970577997326,27.46164109406271
688536,思瑞浦,8,29759,1084,2.2355810796517206,27.452952029520294
688337,普源精电,12,44838,1645,2.1013101149811644,27.257142857142856
688368,晶丰明源,14,51681,1898,2.61818505620873,27.22918861959958
688165,埃夫特,13,48531,1789,2.2588659223024234,27.127445500279485
688078,龙软科技,18,68988,2556,2.4415540942051117,26.990610328638496
688127,蓝特光学,11,43319,1611,2.18856274395895,26.889509621353195
688126,沪硅产业,10,37878,1412,1.8188632215348022,26.825779036827196
688168,安博通,9,34287,1279,2.291448703883911,26.80766223612197
688075,安旭生物,15,56776,2123,2.4237082705922313,26.74328780028262
688357,建龙微纳,13,48840,1828,2.5104564637263085,26.717724288840262
688529,豪森股份,16,59876,2244,2.560870517163033,26.68270944741533
688648,中邮科技,10,35791,1345,2.3722212195117818,26.610408921933086
688225,亚信安全,13,48316,1816,2.6625313927150653,26.605726872246695
688115,思林杰,11,42393,1594,2.451402707448206,26.595357590966124
688135,利扬芯片,11,39616,1493,2.213283072620665,26.534494306764902
688450,光格科技,2,7887,298,2.025094696969697,26.466442953020135
688367,工大高科,13,47451,1795,2.5248362487756277,26.43509749303621
688376,美埃科技,2,5796,224,1.8784922394678492,25.875
688475,萤石网络,13,49032,1908,2.3379631507221474,25.69811320754717
688515,裕太微,9,32934,1295,2.214563426876232,25.43166023166023
