sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year
688123,聚辰股份,1207173489,首次公开发行股票并在科创板上市招股说明书,2019-12-18,final_prospectus,https://static.cninfo.com.cn/finalpage/2019-12-18/1207173489.PDF,ok,data/raw/cninfo_ipo_prospectus_star_20260628/raw_pdf/2019-12-18_688123_聚辰股份_1207173489_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_20260628/text/2019-12-18_688123_聚辰股份_1207173489_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_join_pilot5_20260705/business_technology_text/688123_1207173489_business_technology.txt,128009.0,268834.0,927192,127572,118010,19,star_token_proxy_150_20260630,,,,,16.0,glm4_dewrap_join,4000,72696,16,results/star_token_proxy_250_late50_20260702/business_technology_text/688123_1207173489_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,72696,11.194041641375184,2019
688311,盟升电子,1208080135,首次公开发行股票并在科创板上市招股说明书,2020-07-28,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-07-28/1208080135.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch003_20260630/raw_pdf/2020-07-28_688311_盟升电子_1208080135_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch003_20260630/text/2020-07-28_688311_盟升电子_1208080135_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_join_pilot5_20260705/business_technology_text/688311_1208080135_business_technology.txt,102203.0,219504.0,690372,107496,100214,17,star_token_proxy_150_20260630,,,,,14.0,glm4_dewrap_join,4000,63244,14,results/star_token_proxy_250_late50_20260702/business_technology_text/688311_1208080135_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,63244,11.054755540430037,2020
688038,中科通达,1210429108,中科通达首次公开发行股票并在科创板上市招股说明书,2021-07-07,final_prospectus,https://static.cninfo.com.cn/finalpage/2021-07-07/1210429108.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2021-07-07_688038_中科通达_1210429108_中科通达首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2021-07-07_688038_中科通达_1210429108_中科通达首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_join_pilot5_20260705/business_technology_text/688038_1210429108_business_technology.txt,92055.0,207012.0,582759,105695,98758,16,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000,61026,13,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688038_1210429108_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,61026,11.019055281853651,2021
688172,燕东微,1215333346,燕东微首次公开发行股票并在科创板上市招股说明书,2022-12-13,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-12-13/1215333346.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2022-12-13_688172_燕东微_1215333346_燕东微首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2022-12-13_688172_燕东微_1215333346_燕东微首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_join_pilot5_20260705/business_technology_text/688172_1215333346_business_technology.txt,134985.0,226424.0,790368,83956,76063,13,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000,50646,11,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688172_1215333346_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50646,10.832615533211776,2022
688693,锴威特,1217524556,锴威特首次公开发行股票并在科创板上市招股说明书,2023-08-14,final_prospectus,https://static.cninfo.com.cn/finalpage/2023-08-14/1217524556.PDF,ok,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/raw_pdf/2023-08-14_688693_锴威特_1217524556_锴威特首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_remaining_251_543_20260702/text/2023-08-14_688693_锴威特_1217524556_锴威特首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_join_pilot5_20260705/business_technology_text/688693_1217524556_business_technology.txt,85715.0,176145.0,587530,82885,75503,13,star_remaining_251_543_20260702,,,,,,glm4_dewrap_join,4000,50357,10,results/star_token_proxy_full_2019_2023_20260702/business_technology_text/688693_1217524556_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,50357,10.82689291529569,2023
