sec_code,sec_name,chunk_n,chunk_glm4_tokens_sum,summary_proxy_sum,summary_glm4_sum,relevant_score_mean,red_chunk_proxy_mean,red_chunk_glm4_mean,announcement_date,chunk_count,tech_text_glm4_tokens,lnN_tech,Redundancy_proxy,Redundancy_glm4
688693,锴威特,13,50351,1593,1941,1.8823917600752973,33.09110749904348,27.34395315139492,2023-08-14,13,50357,10.82689291529569,31.60765850596359,25.940752189592992
688038,中科通达,16,61022,2084,2277,2.121218103673355,29.86398152832476,27.316518692741898,2021-07-07,16,61026,11.019055281853651,29.281190019193858,26.799297321036452
688311,盟升电子,17,63238,2199,2523,2.1974312346940432,29.853375912534517,25.977450953336586,2020-07-28,17,63244,11.054755540430035,28.75761709868122,25.064605628220374
688172,燕东微,13,50643,1796,2101,2.1324798792381823,29.899467727565177,25.67583009212652,2022-12-13,13,50646,10.832615533211776,28.197661469933184,24.10423607805807
688123,聚辰股份,19,72690,2603,2870,2.0599688509088185,31.256512585438838,28.221827690052333,2019-12-18,19,72696,11.194041641375183,27.925470610833653,25.32752613240418
