sample,model,dep_var,target_var,N,coef,se_HC1,t_HC1,p_HC1,adj_r2,formula,error
full_by_y_available,segment_controls_existing,FInvention,Redundancy,513,-0.046086506035612866,0.02351401995629298,-1.95995861708363,0.05000062740603089,0.3360462970244865,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_controls_existing,BHAR,Redundancy,523,0.004178968916118486,0.010861848574117755,0.3847382779830291,0.7004313323796754,-0.00575454940280018,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_controls_existing,FSales_Growth,Redundancy,523,0.018832769240260165,0.027240149701752186,0.6913607100716034,0.4893388885460741,0.1339671583303902,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_controls_existing,FSales_Growth_ipo_pre_to_Lp1_w1p,Redundancy,520,0.050550866934112704,0.047723582328700456,1.0592429249325641,0.28948916070626307,0.13163822879443832,FSales_Growth_ipo_pre_to_Lp1_w1p ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_controls_existing,FSales_Growth_ipo_lag1_to_Lp1_w1p,Redundancy,441,0.058330378306063774,0.04413905897833873,1.3215138622390985,0.1863300834851742,0.14299979338860414,FSales_Growth_ipo_lag1_to_Lp1_w1p ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_ipocsne_underwriter,FInvention,Redundancy,515,-0.0453571089698656,0.023487381670273626,-1.9311266622482228,0.053467390533615954,0.33658929940102433,FInvention ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_ipocsne_underwriter,BHAR,Redundancy,525,0.004147276353877123,0.010984028416383265,0.3775733452847991,0.7057475687873744,-0.0067080141526667525,BHAR ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_ipocsne_underwriter,FSales_Growth,Redundancy,525,0.02049099084795125,0.027563368698785343,0.7434138791915607,0.4572311439634176,0.13891660247129933,FSales_Growth ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_ipocsne_underwriter,FSales_Growth_ipo_pre_to_Lp1_w1p,Redundancy,522,0.0514286901664976,0.04818169895416431,1.0673905504125576,0.2857955137719771,0.1334335193183369,FSales_Growth_ipo_pre_to_Lp1_w1p ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
full_by_y_available,segment_ipocsne_underwriter,FSales_Growth_ipo_lag1_to_Lp1_w1p,Redundancy,443,0.05552214731783131,0.04464983988024214,1.2435015997089889,0.21368305182954128,0.15371532777550723,FSales_Growth_ipo_lag1_to_Lp1_w1p ~ Redundancy + lnN_tech + Size + Lev + ROA + Offerfee + Underwriter_ipo + Age + ScopeLen + NumIndSeg + NumProdSeg + C(listing_year_fe) + C(industry_fe),
