sec_code,sec_name,code,listing_year,Redundancy,lnN_tech,FInvention,BHAR,FSales_Growth,FSales_Growth_raw,FSales_Growth_w1p,FSales_Growth,FSales_combo_L_to_L1_total_raw,FSales_combo_L_to_L1_total_w1p,FSales_combo_L_to_L1_total_raw_start_revenue,FSales_combo_L_to_L1_total_raw_end_revenue,FSales_combo_L1_to_L2_total_raw,FSales_combo_L1_to_L2_total_w1p,FSales_combo_L1_to_L2_total_raw_start_revenue,FSales_combo_L1_to_L2_total_raw_end_revenue,FSales_combo_Lm1_to_L1_total_raw,FSales_combo_Lm1_to_L1_total_w1p,FSales_combo_Lm1_to_L1_total_raw_start_revenue,FSales_combo_Lm1_to_L1_total_raw_end_revenue,FSales_combo_Lm1_to_L1_cagr_raw,FSales_combo_Lm1_to_L1_cagr_w1p,FSales_combo_Lm1_to_L1_cagr_raw_start_revenue,FSales_combo_Lm1_to_L1_cagr_raw_end_revenue,FSales_combo_L_to_L2_total_raw,FSales_combo_L_to_L2_total_w1p,FSales_combo_L_to_L2_total_raw_start_revenue,FSales_combo_L_to_L2_total_raw_end_revenue,FSales_combo_L_to_L2_cagr_raw,FSales_combo_L_to_L2_cagr_w1p,FSales_combo_L_to_L2_cagr_raw_start_revenue,FSales_combo_L_to_L2_cagr_raw_end_revenue,FSales_combo_Lm1_to_L_total_raw,FSales_combo_Lm1_to_L_total_w1p,FSales_combo_Lm1_to_L_total_raw_start_revenue,FSales_combo_Lm1_to_L_total_raw_end_revenue,FSales_combo_Lm2_to_L_total_raw,FSales_combo_Lm2_to_L_total_w1p,FSales_combo_Lm2_to_L_total_raw_start_revenue,FSales_combo_Lm2_to_L_total_raw_end_revenue,FSales_combo_Lm2_to_L_cagr_raw,FSales_combo_Lm2_to_L_cagr_w1p,FSales_combo_Lm2_to_L_cagr_raw_start_revenue,FSales_combo_Lm2_to_L_cagr_raw_end_revenue,FSales_combo_Lm1_to_L2_total_raw,FSales_combo_Lm1_to_L2_total_w1p,FSales_combo_Lm1_to_L2_total_raw_start_revenue,FSales_combo_Lm1_to_L2_total_raw_end_revenue,FSales_combo_Lm1_to_L2_cagr_raw,FSales_combo_Lm1_to_L2_cagr_w1p,FSales_combo_Lm1_to_L2_cagr_raw_start_revenue,FSales_combo_Lm1_to_L2_cagr_raw_end_revenue,FSales_operating_L_to_L1_total_raw,FSales_operating_L_to_L1_total_w1p,FSales_operating_L_to_L1_total_raw_start_revenue,FSales_operating_L_to_L1_total_raw_end_revenue,FSales_operating_L1_to_L2_total_raw,FSales_operating_L1_to_L2_total_w1p,FSales_operating_L1_to_L2_total_raw_start_revenue,FSales_operating_L1_to_L2_total_raw_end_revenue,FSales_operating_Lm1_to_L1_total_raw,FSales_operating_Lm1_to_L1_total_w1p,FSales_operating_Lm1_to_L1_total_raw_start_revenue,FSales_operating_Lm1_to_L1_total_raw_end_revenue,FSales_operating_Lm1_to_L1_cagr_raw,FSales_operating_Lm1_to_L1_cagr_w1p,FSales_operating_Lm1_to_L1_cagr_raw_start_revenue,FSales_operating_Lm1_to_L1_cagr_raw_end_revenue,FSales_operating_L_to_L2_total_raw,FSales_operating_L_to_L2_total_w1p,FSales_operating_L_to_L2_total_raw_start_revenue,FSales_operating_L_to_L2_total_raw_end_revenue,FSales_operating_L_to_L2_cagr_raw,FSales_operating_L_to_L2_cagr_w1p,FSales_operating_L_to_L2_cagr_raw_start_revenue,FSales_operating_L_to_L2_cagr_raw_end_revenue,FSales_operating_Lm1_to_L_total_raw,FSales_operating_Lm1_to_L_total_w1p,FSales_operating_Lm1_to_L_total_raw_start_revenue,FSales_operating_Lm1_to_L_total_raw_end_revenue,FSales_operating_Lm2_to_L_total_raw,FSales_operating_Lm2_to_L_total_w1p,FSales_operating_Lm2_to_L_total_raw_start_revenue,FSales_operating_Lm2_to_L_total_raw_end_revenue,FSales_operating_Lm2_to_L_cagr_raw,FSales_operating_Lm2_to_L_cagr_w1p,FSales_operating_Lm2_to_L_cagr_raw_start_revenue,FSales_operating_Lm2_to_L_cagr_raw_end_revenue,FSales_operating_Lm1_to_L2_total_raw,FSales_operating_Lm1_to_L2_total_w1p,FSales_operating_Lm1_to_L2_total_raw_start_revenue,FSales_operating_Lm1_to_L2_total_raw_end_revenue,FSales_operating_Lm1_to_L2_cagr_raw,FSales_operating_Lm1_to_L2_cagr_w1p,FSales_operating_Lm1_to_L2_cagr_raw_start_revenue,FSales_operating_Lm1_to_L2_cagr_raw_end_revenue,FSales_total_L_to_L1_total_raw,FSales_total_L_to_L1_total_w1p,FSales_total_L_to_L1_total_raw_start_revenue,FSales_total_L_to_L1_total_raw_end_revenue,FSales_total_L1_to_L2_total_raw,FSales_total_L1_to_L2_total_w1p,FSales_total_L1_to_L2_total_raw_start_revenue,FSales_total_L1_to_L2_total_raw_end_revenue,FSales_total_Lm1_to_L1_total_raw,FSales_total_Lm1_to_L1_total_w1p,FSales_total_Lm1_to_L1_total_raw_start_revenue,FSales_total_Lm1_to_L1_total_raw_end_revenue,FSales_total_Lm1_to_L1_cagr_raw,FSales_total_Lm1_to_L1_cagr_w1p,FSales_total_Lm1_to_L1_cagr_raw_start_revenue,FSales_total_Lm1_to_L1_cagr_raw_end_revenue,FSales_total_L_to_L2_total_raw,FSales_total_L_to_L2_total_w1p,FSales_total_L_to_L2_total_raw_start_revenue,FSales_total_L_to_L2_total_raw_end_revenue,FSales_total_L_to_L2_cagr_raw,FSales_total_L_to_L2_cagr_w1p,FSales_total_L_to_L2_cagr_raw_start_revenue,FSales_total_L_to_L2_cagr_raw_end_revenue,FSales_total_Lm1_to_L_total_raw,FSales_total_Lm1_to_L_total_w1p,FSales_total_Lm1_to_L_total_raw_start_revenue,FSales_total_Lm1_to_L_total_raw_end_revenue,FSales_total_Lm2_to_L_total_raw,FSales_total_Lm2_to_L_total_w1p,FSales_total_Lm2_to_L_total_raw_start_revenue,FSales_total_Lm2_to_L_total_raw_end_revenue,FSales_total_Lm2_to_L_cagr_raw,FSales_total_Lm2_to_L_cagr_w1p,FSales_total_Lm2_to_L_cagr_raw_start_revenue,FSales_total_Lm2_to_L_cagr_raw_end_revenue,FSales_total_Lm1_to_L2_total_raw,FSales_total_Lm1_to_L2_total_w1p,FSales_total_Lm1_to_L2_total_raw_start_revenue,FSales_total_Lm1_to_L2_total_raw_end_revenue,FSales_total_Lm1_to_L2_cagr_raw,FSales_total_Lm1_to_L2_cagr_w1p,FSales_total_Lm1_to_L2_cagr_raw_start_revenue,FSales_total_Lm1_to_L2_cagr_raw_end_revenue
688093,世华科技,688093,2020.0,29.3545871559633,11.066607111853518,2.3978952727983707,0.5226540589815275,0.2931967169985714,0.2931967169985714,0.2931967169985714,0.2931967169985714,0.29319671699857147,0.29319671699857147,328956028.66,425404856.3,0.08671580919608783,0.08671580919608783,425404856.3,462294182.65,,,,425404856.3,,,,425404856.3,0.40533731676282675,0.40533731676282675,328956028.66,462294182.65,0.18546923906224855,0.18546923906224855,328956028.66,462294182.65,,,,328956028.66,,,,328956028.66,,,,328956028.66,,,,462294182.65,,,,462294182.65,0.29319671699857147,0.29319671699857147,328956028.66,425404856.3,0.08671580919608783,0.08671580919608783,425404856.3,462294182.65,,,,425404856.3,,,,425404856.3,0.40533731676282675,0.40533731676282675,328956028.66,462294182.65,0.18546923906224855,0.18546923906224855,328956028.66,462294182.65,,,,328956028.66,,,,328956028.66,,,,328956028.66,,,,462294182.65,,,,462294182.65,0.29319671699857147,0.29319671699857147,328956028.66,425404856.3,0.08671580919608783,0.08671580919608783,425404856.3,462294182.65,,,,425404856.3,,,,425404856.3,0.40533731676282675,0.40533731676282675,328956028.66,462294182.65,0.18546923906224855,0.18546923906224855,328956028.66,462294182.65,,,,328956028.66,,,,328956028.66,,,,328956028.66,,,,462294182.65,,,,462294182.65
688095,福昕软件,688095,2020.0,27.01134328358209,10.719980048331395,1.0986122886681098,-0.4442003236436029,0.1547518920015702,0.1547518920015702,0.1547518920015702,0.1547518920015702,0.15475189200157022,0.15475189200157022,468603962.33,541121312.1,0.07161999029311565,0.07161999029311565,541121312.1,579876415.22,,,,541121312.1,,,,541121312.1,0.2374552112976796,0.2374552112976796,468603962.33,579876415.22,0.11240964185756663,0.11240964185756663,468603962.33,579876415.22,,,,468603962.33,,,,468603962.33,,,,468603962.33,,,,579876415.22,,,,579876415.22,0.15475189200157022,0.15475189200157022,468603962.33,541121312.1,0.07161999029311565,0.07161999029311565,541121312.1,579876415.22,,,,541121312.1,,,,541121312.1,0.2374552112976796,0.2374552112976796,468603962.33,579876415.22,0.11240964185756663,0.11240964185756663,468603962.33,579876415.22,,,,468603962.33,,,,468603962.33,,,,468603962.33,,,,579876415.22,,,,579876415.22,0.15475189200157022,0.15475189200157022,468603962.33,541121312.1,0.07161999029311565,0.07161999029311565,541121312.1,579876415.22,,,,541121312.1,,,,541121312.1,0.2374552112976796,0.2374552112976796,468603962.33,579876415.22,0.11240964185756663,0.11240964185756663,468603962.33,579876415.22,,,,468603962.33,,,,468603962.33,,,,468603962.33,,,,579876415.22,,,,579876415.22
688096,京源环保,688096,2020.0,28.68609523809524,11.229301812645948,0.0,-0.3891442450500143,0.199896391225382,0.199896391225382,0.199896391225382,0.199896391225382,0.19989639122538205,0.19989639122538205,351790744.89,422112445.26,0.21838246537180536,0.21838246537180536,422112445.26,514294401.72,,,,422112445.26,,,,422112445.26,0.46193272333191326,0.46193272333191326,351790744.89,514294401.72,0.209104099460387,0.209104099460387,351790744.89,514294401.72,,,,351790744.89,,,,351790744.89,,,,351790744.89,,,,514294401.72,,,,514294401.72,0.19989639122538205,0.19989639122538205,351790744.89,422112445.26,0.21838246537180536,0.21838246537180536,422112445.26,514294401.72,,,,422112445.26,,,,422112445.26,0.46193272333191326,0.46193272333191326,351790744.89,514294401.72,0.209104099460387,0.209104099460387,351790744.89,514294401.72,,,,351790744.89,,,,351790744.89,,,,351790744.89,,,,514294401.72,,,,514294401.72,0.19989639122538205,0.19989639122538205,351790744.89,422112445.26,0.21838246537180536,0.21838246537180536,422112445.26,514294401.72,,,,422112445.26,,,,422112445.26,0.46193272333191326,0.46193272333191326,351790744.89,514294401.72,0.209104099460387,0.209104099460387,351790744.89,514294401.72,,,,351790744.89,,,,351790744.89,,,,351790744.89,,,,514294401.72,,,,514294401.72
688100,威胜信息,688100,2020.0,26.657742622452083,11.380901507023502,2.6390573296152584,-0.3315885301020762,0.2602761367070571,0.2602761367070571,0.2602761367070571,0.2602761367070571,0.2602761367070571,0.2602761367070571,1448590818.16,1825624439.98,0.09749497387970431,0.09749497387970431,1825624439.98,2003613647.07,0.46748273375241745,0.46748273375241745,1244051734.3,1825624439.98,0.2113970173945523,0.2113970173945523,1244051734.3,1825624439.98,0.38314672573652636,0.38314672573652636,1448590818.16,2003613647.07,0.176072585232955,0.176072585232955,1448590818.16,2003613647.07,0.16441364793811383,0.16441364793811383,1244051734.3,1448590818.16,,,,1448590818.16,,,,1448590818.16,0.6105549245485264,0.6105549245485264,1244051734.3,2003613647.07,0.17217335934687172,0.17217335934687172,1244051734.3,2003613647.07,0.2602761367070571,0.2602761367070571,1448590818.16,1825624439.98,0.09749497387970431,0.09749497387970431,1825624439.98,2003613647.07,0.46748273375241745,0.46748273375241745,1244051734.3,1825624439.98,0.2113970173945523,0.2113970173945523,1244051734.3,1825624439.98,0.38314672573652636,0.38314672573652636,1448590818.16,2003613647.07,0.176072585232955,0.176072585232955,1448590818.16,2003613647.07,0.16441364793811383,0.16441364793811383,1244051734.3,1448590818.16,,,,1448590818.16,,,,1448590818.16,0.6105549245485264,0.6105549245485264,1244051734.3,2003613647.07,0.17217335934687172,0.17217335934687172,1244051734.3,2003613647.07,0.2602761367070571,0.2602761367070571,1448590818.16,1825624439.98,0.09749497387970431,0.09749497387970431,1825624439.98,2003613647.07,0.46748273375241745,0.46748273375241745,1244051734.3,1825624439.98,0.2113970173945523,0.2113970173945523,1244051734.3,1825624439.98,0.38314672573652636,0.38314672573652636,1448590818.16,2003613647.07,0.176072585232955,0.176072585232955,1448590818.16,2003613647.07,0.16441364793811383,0.16441364793811383,1244051734.3,1448590818.16,,,,1448590818.16,,,,1448590818.16,0.6105549245485264,0.6105549245485264,1244051734.3,2003613647.07,0.17217335934687172,0.17217335934687172,1244051734.3,2003613647.07
688106,金宏气体,688106,2020.0,27.620032441200323,11.129040814645387,1.791759469228055,-0.2472235440558124,0.400494344589425,0.400494344589425,0.400494344589425,0.400494344589425,0.40049434458942507,0.40049434458942507,1243342379.28,1741293970.57,0.12965056589847335,0.12965056589847335,1741293970.57,1967053719.25,,,,1741293970.57,,,,1741293970.57,0.5820692289030556,0.5820692289030556,1243342379.28,1967053719.25,0.2578033347479469,0.2578033347479469,1243342379.28,1967053719.25,,,,1243342379.28,,,,1243342379.28,,,,1243342379.28,,,,1967053719.25,,,,1967053719.25,0.40049434458942507,0.40049434458942507,1243342379.28,1741293970.57,0.12965056589847335,0.12965056589847335,1741293970.57,1967053719.25,,,,1741293970.57,,,,1741293970.57,0.5820692289030556,0.5820692289030556,1243342379.28,1967053719.25,0.2578033347479469,0.2578033347479469,1243342379.28,1967053719.25,,,,1243342379.28,,,,1243342379.28,,,,1243342379.28,,,,1967053719.25,,,,1967053719.25,0.40049434458942507,0.40049434458942507,1243342379.28,1741293970.57,0.12965056589847335,0.12965056589847335,1741293970.57,1967053719.25,,,,1741293970.57,,,,1741293970.57,0.5820692289030556,0.5820692289030556,1243342379.28,1967053719.25,0.2578033347479469,0.2578033347479469,1243342379.28,1967053719.25,,,,1243342379.28,,,,1243342379.28,,,,1243342379.28,,,,1967053719.25,,,,1967053719.25
688126,沪硅产业,688126,2020.0,27.78179626280892,10.738351285714554,4.30406509320417,1.2467292526247382,0.3619292667619777,0.3619292667619777,0.3619292667619777,0.3619292667619777,0.36192926676197773,0.36192926676197773,1811277801.53,2466832248.14,0.45950782241260407,0.45950782241260407,2466832248.14,3600360962.74,0.6528080321916063,0.6528080321916063,1492509837.86,2466832248.14,0.2856158182721642,0.2856158182721642,1492509837.86,2466832248.14,0.9877464184117687,0.9877464184117687,1811277801.53,3600360962.74,0.409874610882744,0.409874610882744,1811277801.53,3600360962.74,0.21357846734669303,0.21357846734669303,1492509837.86,1811277801.53,,,,1811277801.53,,,,1811277801.53,1.4122862519300325,1.4122862519300325,1492509837.86,3600360962.74,0.3411466853373939,0.3411466853373939,1492509837.86,3600360962.74,0.36192926676197773,0.36192926676197773,1811277801.53,2466832248.14,0.45950782241260407,0.45950782241260407,2466832248.14,3600360962.74,0.6528080321916063,0.6528080321916063,1492509837.86,2466832248.14,0.2856158182721642,0.2856158182721642,1492509837.86,2466832248.14,0.9877464184117687,0.9877464184117687,1811277801.53,3600360962.74,0.409874610882744,0.409874610882744,1811277801.53,3600360962.74,0.21357846734669303,0.21357846734669303,1492509837.86,1811277801.53,,,,1811277801.53,,,,1811277801.53,1.4122862519300325,1.4122862519300325,1492509837.86,3600360962.74,0.3411466853373939,0.3411466853373939,1492509837.86,3600360962.74,0.36192926676197773,0.36192926676197773,1811277801.53,2466832248.14,0.45950782241260407,0.45950782241260407,2466832248.14,3600360962.74,0.6528080321916063,0.6528080321916063,1492509837.86,2466832248.14,0.2856158182721642,0.2856158182721642,1492509837.86,2466832248.14,0.9877464184117687,0.9877464184117687,1811277801.53,3600360962.74,0.409874610882744,0.409874610882744,1811277801.53,3600360962.74,0.21357846734669303,0.21357846734669303,1492509837.86,1811277801.53,,,,1811277801.53,,,,1811277801.53,1.4122862519300325,1.4122862519300325,1492509837.86,3600360962.74,0.3411466853373939,0.3411466853373939,1492509837.86,3600360962.74
688127,蓝特光学,688127,2020.0,27.087728194726168,10.886034080187349,1.3862943611198906,-0.4135837123436577,-0.05342389122051,-0.05342389122051,-0.05342389122051,-0.05342389122051,-0.05342389122051002,-0.05342389122051002,438933263.27,415483740.36,-0.08452227973968846,-0.08452227973968846,415483740.36,380366107.43,,,,415483740.36,,,,415483740.36,-0.13343066188167585,-0.13343066188167585,438933263.27,380366107.43,-0.06910293903228792,-0.06910293903228792,438933263.27,380366107.43,,,,438933263.27,,,,438933263.27,,,,438933263.27,,,,380366107.43,,,,380366107.43,-0.05342389122051002,-0.05342389122051002,438933263.27,415483740.36,-0.08452227973968846,-0.08452227973968846,415483740.36,380366107.43,,,,415483740.36,,,,415483740.36,-0.13343066188167585,-0.13343066188167585,438933263.27,380366107.43,-0.06910293903228792,-0.06910293903228792,438933263.27,380366107.43,,,,438933263.27,,,,438933263.27,,,,438933263.27,,,,380366107.43,,,,380366107.43,-0.05342389122051002,-0.05342389122051002,438933263.27,415483740.36,-0.08452227973968846,-0.08452227973968846,415483740.36,380366107.43,,,,415483740.36,,,,415483740.36,-0.13343066188167585,-0.13343066188167585,438933263.27,380366107.43,-0.06910293903228792,-0.06910293903228792,438933263.27,380366107.43,,,,438933263.27,,,,438933263.27,,,,438933263.27,,,,380366107.43,,,,380366107.43
688129,东来技术,688129,2020.0,28.68391101914123,10.92320092359782,2.1972245773362196,-0.4799125544037835,0.2100773207880835,0.2100773207880835,0.2100773207880835,0.2100773207880835,0.2100773207880835,0.2100773207880835,407989125.33,493698387.69,-0.20265861101580943,-0.20265861101580943,493698387.69,393646158.18,,,,493698387.69,,,,493698387.69,-0.03515526826456156,-0.03515526826456156,407989125.33,393646158.18,-0.017734897425629614,-0.017734897425629614,407989125.33,393646158.18,,,,407989125.33,,,,407989125.33,,,,407989125.33,,,,393646158.18,,,,393646158.18,0.2100773207880835,0.2100773207880835,407989125.33,493698387.69,-0.20265861101580943,-0.20265861101580943,493698387.69,393646158.18,,,,493698387.69,,,,493698387.69,-0.03515526826456156,-0.03515526826456156,407989125.33,393646158.18,-0.017734897425629614,-0.017734897425629614,407989125.33,393646158.18,,,,407989125.33,,,,407989125.33,,,,407989125.33,,,,393646158.18,,,,393646158.18,0.2100773207880835,0.2100773207880835,407989125.33,493698387.69,-0.20265861101580943,-0.20265861101580943,493698387.69,393646158.18,,,,493698387.69,,,,493698387.69,-0.03515526826456156,-0.03515526826456156,407989125.33,393646158.18,-0.017734897425629614,-0.017734897425629614,407989125.33,393646158.18,,,,407989125.33,,,,407989125.33,,,,407989125.33,,,,393646158.18,,,,393646158.18
688133,泰坦科技,688133,2020.0,30.221445221445222,10.856457308668777,1.0986122886681098,1.918154954299888,0.5632085439083923,0.5632085439083923,0.5632085439083923,0.5632085439083923,0.5632085439083923,0.5632085439083923,1384484733.77,2164238364.74,0.20499401518247218,0.20499401518247218,2164238364.74,2607894276.94,,,,2164238364.74,,,,2164238364.74,0.8836569398917195,0.8836569398917195,1384484733.77,2607894276.94,0.3724638209773399,0.3724638209773399,1384484733.77,2607894276.94,,,,1384484733.77,,,,1384484733.77,,,,1384484733.77,,,,2607894276.94,,,,2607894276.94,0.5632085439083923,0.5632085439083923,1384484733.77,2164238364.74,0.20499401518247218,0.20499401518247218,2164238364.74,2607894276.94,,,,2164238364.74,,,,2164238364.74,0.8836569398917195,0.8836569398917195,1384484733.77,2607894276.94,0.3724638209773399,0.3724638209773399,1384484733.77,2607894276.94,,,,1384484733.77,,,,1384484733.77,,,,1384484733.77,,,,2607894276.94,,,,2607894276.94,0.5632085439083923,0.5632085439083923,1384484733.77,2164238364.74,0.20499401518247218,0.20499401518247218,2164238364.74,2607894276.94,,,,2164238364.74,,,,2164238364.74,0.8836569398917195,0.8836569398917195,1384484733.77,2607894276.94,0.3724638209773399,0.3724638209773399,1384484733.77,2607894276.94,,,,1384484733.77,,,,1384484733.77,,,,1384484733.77,,,,2607894276.94,,,,2607894276.94
688135,利扬芯片,688135,2020.0,25.48388800845219,10.784047474454484,1.0986122886681098,-0.3038112168676758,0.5473053311417146,0.5473053311417146,0.5473053311417146,0.5473053311417146,0.5473053311417146,0.5473053311417146,252825408.92,391198103.07,0.1565366906419851,0.1565366906419851,391198103.07,452434959.51,,,,391198103.07,,,,391198103.07,0.7895153870913396,0.7895153870913396,252825408.92,452434959.51,0.3377276954191162,0.3377276954191162,252825408.92,452434959.51,,,,252825408.92,,,,252825408.92,,,,252825408.92,,,,452434959.51,,,,452434959.51,0.5473053311417146,0.5473053311417146,252825408.92,391198103.07,0.1565366906419851,0.1565366906419851,391198103.07,452434959.51,,,,391198103.07,,,,391198103.07,0.7895153870913396,0.7895153870913396,252825408.92,452434959.51,0.3377276954191162,0.3377276954191162,252825408.92,452434959.51,,,,252825408.92,,,,252825408.92,,,,252825408.92,,,,452434959.51,,,,452434959.51,0.5473053311417146,0.5473053311417146,252825408.92,391198103.07,0.1565366906419851,0.1565366906419851,391198103.07,452434959.51,,,,391198103.07,,,,391198103.07,0.7895153870913396,0.7895153870913396,252825408.92,452434959.51,0.3377276954191162,0.3377276954191162,252825408.92,452434959.51,,,,252825408.92,,,,252825408.92,,,,252825408.92,,,,452434959.51,,,,452434959.51
688136,科兴制药,688136,2020.0,32.015514809590975,11.128791227563893,1.0986122886681098,-0.4063667536016855,0.053169115564331,0.053169115564331,0.053169115564331,0.053169115564331,0.053169115564331085,0.053169115564331085,1220289989.43,1285171728.9,0.023890862792538835,0.023890862792538835,1285171728.9,1315875590.34,,,,1285171728.9,,,,1285171728.9,0.07833023440161799,0.07833023440161799,1220289989.43,1315875590.34,0.038426807435949284,0.038426807435949284,1220289989.43,1315875590.34,,,,1220289989.43,,,,1220289989.43,,,,1220289989.43,,,,1315875590.34,,,,1315875590.34,0.053169115564331085,0.053169115564331085,1220289989.43,1285171728.9,0.023890862792538835,0.023890862792538835,1285171728.9,1315875590.34,,,,1285171728.9,,,,1285171728.9,0.07833023440161799,0.07833023440161799,1220289989.43,1315875590.34,0.038426807435949284,0.038426807435949284,1220289989.43,1315875590.34,,,,1220289989.43,,,,1220289989.43,,,,1220289989.43,,,,1315875590.34,,,,1315875590.34,0.053169115564331085,0.053169115564331085,1220289989.43,1285171728.9,0.023890862792538835,0.023890862792538835,1285171728.9,1315875590.34,,,,1285171728.9,,,,1285171728.9,0.07833023440161799,0.07833023440161799,1220289989.43,1315875590.34,0.038426807435949284,0.038426807435949284,1220289989.43,1315875590.34,,,,1220289989.43,,,,1220289989.43,,,,1220289989.43,,,,1315875590.34,,,,1315875590.34
688155,先惠技术,688155,2020.0,29.61868300153139,10.968715397184654,1.3862943611198906,0.7805131809880079,1.1936419553533404,1.1936419553533404,1.1936419553533404,1.1936419553533404,1.1936419553533404,1.1936419553533404,502352353.2,1101981198.35,0.6381002075469758,0.6381002075469758,1101981198.35,1805155629.73,,,,1101981198.35,,,,1101981198.35,2.5934053423480607,2.5934053423480607,502352353.2,1805155629.73,0.8956279546229691,0.8956279546229691,502352353.2,1805155629.73,,,,502352353.2,,,,502352353.2,,,,502352353.2,,,,1805155629.73,,,,1805155629.73,1.1936419553533404,1.1936419553533404,502352353.2,1101981198.35,0.6381002075469758,0.6381002075469758,1101981198.35,1805155629.73,,,,1101981198.35,,,,1101981198.35,2.5934053423480607,2.5934053423480607,502352353.2,1805155629.73,0.8956279546229691,0.8956279546229691,502352353.2,1805155629.73,,,,502352353.2,,,,502352353.2,,,,502352353.2,,,,1805155629.73,,,,1805155629.73,1.1936419553533404,1.1936419553533404,502352353.2,1101981198.35,0.6381002075469758,0.6381002075469758,1101981198.35,1805155629.73,,,,1101981198.35,,,,1101981198.35,2.5934053423480607,2.5934053423480607,502352353.2,1805155629.73,0.8956279546229691,0.8956279546229691,502352353.2,1805155629.73,,,,502352353.2,,,,502352353.2,,,,502352353.2,,,,1805155629.73,,,,1805155629.73
688156,路德环境,688156,2020.0,31.61946472019465,11.081850198455246,1.3862943611198906,-0.3267959514995269,0.52556268692486,0.52556268692486,0.52556268692486,0.52556268692486,0.52556268692486,0.52556268692486,250399501.97,382000137.03,-0.1045036657588028,-0.1045036657588028,382000137.03,342079722.39,,,,382000137.03,,,,382000137.03,0.3661357937963633,0.3661357937963633,250399501.97,342079722.39,0.16881811835561633,0.16881811835561633,250399501.97,342079722.39,,,,250399501.97,,,,250399501.97,,,,250399501.97,,,,342079722.39,,,,342079722.39,0.52556268692486,0.52556268692486,250399501.97,382000137.03,-0.1045036657588028,-0.1045036657588028,382000137.03,342079722.39,,,,382000137.03,,,,382000137.03,0.3661357937963633,0.3661357937963633,250399501.97,342079722.39,0.16881811835561633,0.16881811835561633,250399501.97,342079722.39,,,,250399501.97,,,,250399501.97,,,,250399501.97,,,,342079722.39,,,,342079722.39,0.52556268692486,0.52556268692486,250399501.97,382000137.03,-0.1045036657588028,-0.1045036657588028,382000137.03,342079722.39,,,,382000137.03,,,,382000137.03,0.3661357937963633,0.3661357937963633,250399501.97,342079722.39,0.16881811835561633,0.16881811835561633,250399501.97,342079722.39,,,,250399501.97,,,,250399501.97,,,,250399501.97,,,,342079722.39,,,,342079722.39
688157,松井股份,688157,2020.0,27.38246855345912,11.151438964034272,3.044522437723423,0.2930591704045463,0.1685475173813436,0.1685475173813436,0.1685475173813436,0.1685475173813436,0.1685475173813436,0.1685475173813436,434926289.09,508232035.36,-0.017983909954684022,-0.017983909954684022,508232035.36,499092036.2,,,,508232035.36,,,,508232035.36,0.14753246405098794,0.14753246405098794,434926289.09,499092036.2,0.07122941709560426,0.07122941709560426,434926289.09,499092036.2,,,,434926289.09,,,,434926289.09,,,,434926289.09,,,,499092036.2,,,,499092036.2,0.1685475173813436,0.1685475173813436,434926289.09,508232035.36,-0.017983909954684022,-0.017983909954684022,508232035.36,499092036.2,,,,508232035.36,,,,508232035.36,0.14753246405098794,0.14753246405098794,434926289.09,499092036.2,0.07122941709560426,0.07122941709560426,434926289.09,499092036.2,,,,434926289.09,,,,434926289.09,,,,434926289.09,,,,499092036.2,,,,499092036.2,0.1685475173813436,0.1685475173813436,434926289.09,508232035.36,-0.017983909954684022,-0.017983909954684022,508232035.36,499092036.2,,,,508232035.36,,,,508232035.36,0.14753246405098794,0.14753246405098794,434926289.09,499092036.2,0.07122941709560426,0.07122941709560426,434926289.09,499092036.2,,,,434926289.09,,,,434926289.09,,,,434926289.09,,,,499092036.2,,,,499092036.2
