sec_code,sec_name,chunk_n,text_sum,summary_sum,relevant_score_mean,cap_applied_n,red_chunk_mean,candidate,Redundancy_diag,lnN_tech_diag
688220,翱捷科技,17,65842.0,2410.0,2.5108333741600455,3,30.17255836106787,tailmerge1700_score18_cap80,27.320331950207468,11.095013211560307
688221,前沿生物,19,76846.0,2393.0,2.1835558232040033,3,35.19916727073809,tailmerge1700_score18_cap80,32.11282908483076,11.249558698165147
688222,成都先导,14,55842.0,1805.0,2.096347075287626,4,34.50656378365329,tailmerge1700_score18_cap80,30.937396121883655,10.930281553413765
688223,晶科能源,15,60176.0,2185.0,2.207265740967428,3,31.66412682546922,tailmerge1700_score18_cap80,27.54050343249428,11.005028880710118
688225,亚信安全,15,58337.0,2190.0,2.5658929234039554,1,28.35688816375596,tailmerge1700_score18_cap80,26.637899543378996,10.97399181940497
688226,威腾电气,23,86582.0,3086.0,2.6014615161693446,3,29.783517205871497,tailmerge1700_score18_cap80,28.05638366817887,11.36884722075227
688227,品高股份,15,59848.0,2097.0,2.6759443731127783,2,31.600092377414,tailmerge1700_score18_cap80,28.539818788745826,10.99956329355224
688228,开普云,23,91280.0,3183.0,2.457584837246647,3,32.693262133847966,tailmerge1700_score18_cap80,28.677348413446435,11.421686984535958
688229,博睿数据,18,69379.0,2306.0,2.331328005110969,3,32.28674478887865,tailmerge1700_score18_cap80,30.086296617519515,11.147339507044254
688230,芯导科技,11,41758.0,1552.0,2.2759766750373966,2,31.29590118225623,tailmerge1700_score18_cap80,26.905927835051546,10.63964632868932
688231,隆达股份,16,63146.0,2220.0,2.247583797513854,2,30.87595695163501,tailmerge1700_score18_cap80,28.444144144144143,11.053204784521506
688232,新点软件,20,76119.0,2596.0,2.2894354188166615,2,31.035529357186867,tailmerge1700_score18_cap80,29.321648690292758,11.240053184171927
688233,神工股份,9,33064.0,1230.0,2.273230813828438,1,28.393440779508477,tailmerge1700_score18_cap80,26.88130081300813,10.406200356191569
688234,天岳先进,9,34804.0,1121.0,2.0661824931498454,2,32.98429367102002,tailmerge1700_score18_cap80,31.04727921498662,10.457487601685916
688235,百济神州,29,112973.0,4037.0,2.246239630139588,4,29.986679942732643,tailmerge1700_score18_cap80,27.984394352241765,11.634904131091135
688236,春立医疗,23,90980.0,2893.0,2.24216171826429,4,34.052724364926206,tailmerge1700_score18_cap80,31.448323539578293,11.418394981123996
688237,超卓航科,10,38402.0,1323.0,2.2962248220458514,1,30.280592239367273,tailmerge1700_score18_cap80,29.026455026455025,10.555864820552863
688238,和元生物,12,46164.0,1482.0,2.1488260698831545,3,33.27736844419568,tailmerge1700_score18_cap80,31.149797570850204,10.739955552540295
688239,航宇科技,19,73297.0,2503.0,2.1802714877398985,3,30.99952059457605,tailmerge1700_score18_cap80,29.283659608469836,11.202274959342775
688244,永信至诚,18,68151.0,2309.0,2.300233782695742,2,31.304227452899422,tailmerge1700_score18_cap80,29.51537462104807,11.12948111053133
688246,嘉和美康,19,72619.0,2342.0,2.3293897746776424,3,33.28374457375961,tailmerge1700_score18_cap80,31.00725875320239,11.192981874562307
688247,宣泰医药,18,71388.0,2266.0,2.209397403654025,4,34.28416927690523,tailmerge1700_score18_cap80,31.50397175639894,11.175885066975907
688248,南网科技,19,73165.0,2406.0,2.251944139047453,0,31.017919595205164,tailmerge1700_score18_cap80,30.409393183707397,11.200472443526527
688249,晶合集成,9,35930.0,1283.0,2.144925538567972,2,31.221883868319335,tailmerge1700_score18_cap80,28.004676539360872,10.489327880107565
688251,井松智能,10,38913.0,1297.0,2.2611817055747605,1,31.228275156851435,tailmerge1700_score18_cap80,30.00231303006939,10.569083664008783
688252,天德钰,10,38390.0,1262.0,2.3800273734311808,1,31.557893228714875,tailmerge1700_score18_cap80,30.41996830427892,10.555552287994843
688253,英诺特,15,57601.0,1673.0,2.3430179110856453,6,38.52928153009313,tailmerge1700_score18_cap80,34.42976688583383,10.961295207644392
688255,凯尔达,17,69224.0,2387.0,2.309579252445157,3,32.14009324073136,tailmerge1700_score18_cap80,29.000418935902808,11.145102902286574
688256,寒武纪,11,44986.0,1508.0,2.2780055314883714,3,36.2571491890181,tailmerge1700_score18_cap80,29.8315649867374,10.714106609236245
688257,新锐股份,14,56006.0,1920.0,2.5811863227225493,2,31.317111429264155,tailmerge1700_score18_cap80,29.169791666666665,10.933214106835043
688258,卓易信息,18,68451.0,2091.0,2.052594312204582,7,35.7101162593849,tailmerge1700_score18_cap80,32.736011477761835,11.13387343981368
688259,创耀科技,17,66976.0,2598.0,2.3848054263128704,2,28.324378144089003,tailmerge1700_score18_cap80,25.77983063895304,11.112089625245726
688260,昀冢科技,17,64755.0,2368.0,2.127717731731833,3,29.45115441111725,tailmerge1700_score18_cap80,27.345861486486488,11.078366196657688
688261,东微半导,11,42780.0,1328.0,2.1134509993477932,3,36.9474146229317,tailmerge1700_score18_cap80,32.213855421686745,10.663825982636396
688262,国芯科技,20,77906.0,2560.0,2.5348348451871696,3,33.69468969776792,tailmerge1700_score18_cap80,30.43203125,11.263258250715662
688265,南模生物,12,46950.0,1610.0,2.1094153371771283,3,31.744507840621804,tailmerge1700_score18_cap80,29.161490683229815,10.75683848463641
688266,泽璟制药,25,99033.0,3149.0,2.19954806495643,6,35.634495698078055,tailmerge1700_score18_cap80,31.44903143855192,11.503208406906847
688267,中触媒,13,50372.0,1738.0,2.2476678287354606,2,30.869530362603676,tailmerge1700_score18_cap80,28.982738780207136,10.827190744125737
688268,华特气体,20,77316.0,2805.0,2.414863673348852,0,28.851014667262348,tailmerge1700_score18_cap80,27.563636363636363,11.255656198926642
688269,凯立新材,18,68522.0,2407.0,2.3008900195882305,4,31.449163229922842,tailmerge1700_score18_cap80,28.467802243456585,11.134910140570163
688270,臻镭科技,12,46284.0,1420.0,2.1808430722331282,3,34.722219583930716,tailmerge1700_score18_cap80,32.5943661971831,10.742551607996228
688271,联影医疗,21,81111.0,2789.0,2.5039711038761188,4,33.18154095321387,tailmerge1700_score18_cap80,29.08246683399068,11.303573865924402
688272,富吉瑞,21,80806.0,2693.0,2.366800745698477,2,32.109106344170655,tailmerge1700_score18_cap80,30.005941329372448,11.299806499177983
688273,麦澜德,9,33753.0,1137.0,2.173046039307808,2,32.3562597840606,tailmerge1700_score18_cap80,29.686015831134565,10.426824581239181
688275,万润新能,17,64482.0,2055.0,2.395632475795522,4,33.19028364407089,tailmerge1700_score18_cap80,31.37810218978102,11.074141394069208
688276,百克生物,14,52795.0,1634.0,2.1650204076106574,3,35.53494972957826,tailmerge1700_score18_cap80,32.31028151774786,10.874171768240615
688277,天智航,15,59593.0,2085.0,2.2517300104140245,2,30.88247199949783,tailmerge1700_score18_cap80,28.581774580335733,10.99529339649126
688278,特宝生物,33,129427.0,4361.0,2.189998565810546,6,31.87681235088234,tailmerge1700_score18_cap80,29.678284797064894,11.770872294615744
688279,峰岹科技,9,33947.0,1233.0,2.236256370464742,1,29.33892076098662,tailmerge1700_score18_cap80,27.532035685320356,10.4325557638394
688280,精进电动,21,77977.0,2044.0,2.1736014738647578,9,42.160823671848455,tailmerge1700_score18_cap80,38.14921722113503,11.264169190393622
688281,华秦科技,12,48249.0,1582.0,2.248702150724935,2,33.48395913516615,tailmerge1700_score18_cap80,30.49873577749684,10.784130381163758
688282,理工导航,13,51753.0,1926.0,2.182290230782802,3,30.553629862443316,tailmerge1700_score18_cap80,26.870716510903428,10.854237680461853
688283,坤恒顺维,13,50746.0,1889.0,2.6081418609497073,1,28.087638297266103,tailmerge1700_score18_cap80,26.863949179460032,10.834588076063763
688285,高铁电气,15,57206.0,1750.0,2.2766457119093033,1,33.3827539946955,tailmerge1700_score18_cap80,32.689142857142855,10.954414066971678
688286,敏芯股份,12,44794.0,1536.0,2.120973088476019,2,31.032462536392732,tailmerge1700_score18_cap80,29.162760416666668,10.709829480862416
688288,鸿泉物联,19,75718.0,2574.0,2.5598162064566714,1,31.056622397171047,tailmerge1700_score18_cap80,29.416472416472416,11.234771191873529
688289,圣湘生物,18,70206.0,2231.0,2.229237942694571,2,33.345016188125484,tailmerge1700_score18_cap80,31.468399820708203,11.159189056447014
688290,景业智能,13,50362.0,1779.0,2.2297188186872807,2,30.798622033289714,tailmerge1700_score18_cap80,28.309162450815066,10.826992201428478
688291,金橙子,12,45640.0,1676.0,2.252094010012092,2,30.585051876983215,tailmerge1700_score18_cap80,27.231503579952268,10.728539803976012
688292,浩瀚深度,14,54668.0,1936.0,2.4882045074039625,1,29.95056626967973,tailmerge1700_score18_cap80,28.237603305785125,10.909033808084692
688293,奥浦迈,11,42857.0,1250.0,2.012814453374822,4,36.92321249682479,tailmerge1700_score18_cap80,34.2856,10.665624271244136
688295,中复神鹰,13,52750.0,1785.0,2.0775046085994,4,33.82885053235465,tailmerge1700_score18_cap80,29.551820728291318,10.873319051338314
688296,和达科技,16,62807.0,1927.0,2.5211890220038295,1,34.4509223556675,tailmerge1700_score18_cap80,32.593149974052935,11.047821811212685
688297,中无人机,12,45890.0,1386.0,2.38803704076719,3,34.95568291002794,tailmerge1700_score18_cap80,33.10966810966811,10.73400250738888
688298,东方生物,23,88345.0,2736.0,2.6115174957171075,4,33.96607967154764,tailmerge1700_score18_cap80,32.28983918128655,11.38900488305075
688299,长阳科技,17,67914.0,2411.0,2.296571455215972,3,31.94125475729264,tailmerge1700_score18_cap80,28.16839485690585,11.125997477860475
688300,联瑞新材,23,89199.0,2872.0,2.408099443827225,4,32.939734614229174,tailmerge1700_score18_cap80,31.05814763231198,11.398625107742928
688301,奕瑞科技,12,45330.0,1551.0,2.3940084138677276,3,31.87540371999106,tailmerge1700_score18_cap80,29.22630560928433,10.721724343934895
688302,海创药业,19,72453.0,2148.0,1.9127757768624047,8,38.589919840837204,tailmerge1700_score18_cap80,33.7304469273743,11.190693354759041
688303,大全能源,15,57755.0,1791.0,2.389483020314053,3,34.644323898587785,tailmerge1700_score18_cap80,32.24734785036293,10.963965204722781
688305,科德数控,20,76467.0,2506.0,2.386800196027783,2,31.383289329331678,tailmerge1700_score18_cap80,30.513567438148442,11.244614554197703
688306,均普智能,15,59081.0,2116.0,2.2169557058660487,2,30.736115476561032,tailmerge1700_score18_cap80,27.921077504725897,10.98666466270383
688307,中润光学,23,89023.0,3185.0,2.228738389669523,4,30.961016873952115,tailmerge1700_score18_cap80,27.950706436420724,11.396650042294073
688308,欧科亿,13,51879.0,1755.0,2.5206860252983794,2,32.86306355456714,tailmerge1700_score18_cap80,29.560683760683762,10.856669362994031
688309,恒誉环保,25,99301.0,3280.0,2.2834812991449374,4,32.453331318120085,tailmerge1700_score18_cap80,30.27469512195122,11.505910920476012
688310,迈得医疗,11,41283.0,1361.0,2.600327390449919,2,31.539252506954544,tailmerge1700_score18_cap80,30.33284349742836,10.628206071933391
688311,盟升电子,16,63238.0,1964.0,2.335406216927737,3,35.68615995889652,tailmerge1700_score18_cap80,32.19857433808554,11.054660665269862
688312,燕麦科技,12,44998.0,1643.0,2.4395341138472997,2,29.41239850015253,tailmerge1700_score18_cap80,27.38770541692027,10.714373323320329
688313,仕佳光子,16,62999.0,2059.0,2.3101331976672217,2,33.53528820169843,tailmerge1700_score18_cap80,30.59689169499757,11.050874132231819
688314,康拓医疗,11,45003.0,1504.0,2.3516827437220273,3,34.052661500262744,tailmerge1700_score18_cap80,29.92220744680851,10.714484433197
688315,诺禾致源,15,59147.0,2036.0,2.489191505076576,2,34.14584713747961,tailmerge1700_score18_cap80,29.05058939096267,10.987781149608049
688316,青云科技,19,75099.0,2321.0,2.0437448567501733,5,38.027913608654764,tailmerge1700_score18_cap80,32.356311934510984,11.226562522084345
688317,之江生物,26,100907.0,3118.0,2.2629021361846124,4,35.643745253565214,tailmerge1700_score18_cap80,32.3627325208467,11.521954579554748
688318,财富趋势,16,61702.0,2014.0,2.0133442722153405,4,32.8468442363268,tailmerge1700_score18_cap80,30.636544190665344,11.030071624278987
688319,欧林生物,20,77022.0,2382.0,2.2421971088846546,4,34.18261260753341,tailmerge1700_score18_cap80,32.33501259445844,11.251846374312981
688320,禾川科技,13,52115.0,1985.0,2.3881068416519873,1,29.578836663350724,tailmerge1700_score18_cap80,26.2544080604534,10.861208094173422
688321,微芯生物,19,74712.0,2465.0,2.1538698326581662,5,34.52585100061668,tailmerge1700_score18_cap80,30.309127789046652,11.221396000789554
688322,奥比中光,3,12238.0,594.0,2.325581565018185,0,20.980615393279674,tailmerge1700_score18_cap80,20.602693602693602,9.412301144022486
688323,瑞华泰,9,36121.0,1210.0,2.262353387332245,2,32.30730449738525,tailmerge1700_score18_cap80,29.852066115702478,10.494629692640487
688325,赛微微电,8,30886.0,1082.0,2.4483169813594063,1,29.87572375231456,tailmerge1700_score18_cap80,28.545286506469502,10.338058285782946
688326,经纬恒润,13,48913.0,2032.0,2.2802081653702855,2,26.369087478858376,tailmerge1700_score18_cap80,24.071358267716537,10.797798488802224
688327,云从科技,18,69829.0,2435.0,2.4631419874593643,1,30.497997901636015,tailmerge1700_score18_cap80,28.677207392197126,11.153804675244917
688328,深科达,15,59532.0,2037.0,2.4924777441564525,3,33.09379713767499,tailmerge1700_score18_cap80,29.225331369661266,10.99426926208905
688329,艾隆科技,9,33694.0,1058.0,2.2109758488453166,2,34.7849189716072,tailmerge1700_score18_cap80,31.8468809073724,10.425075058946149
688330,宏力达,18,69208.0,2452.0,2.440281850018706,2,30.29294978010723,tailmerge1700_score18_cap80,28.225122349102772,11.14487174186021
688331,荣昌生物,24,96078.0,2860.0,2.006407957366596,10,38.17414150979155,tailmerge1700_score18_cap80,33.59370629370629,11.472915640550532
688332,中科蓝讯,12,46125.0,1424.0,2.1712445977040367,3,35.516982700572186,tailmerge1700_score18_cap80,32.39115168539326,10.739110381342828
688333,铂力特,24,93830.0,2919.0,2.316551713249733,4,33.9664438538102,tailmerge1700_score18_cap80,32.144570058239125,11.449239913284096
688334,西高院,21,82009.0,2684.0,2.2583368700570836,4,32.92822326227288,tailmerge1700_score18_cap80,30.554769001490314,11.314584276321192
688335,复洁环保,16,61206.0,2071.0,2.200993193657726,4,32.186300313255586,tailmerge1700_score18_cap80,29.553838725253502,11.022000502910574
688336,三生国健,35,138081.0,4350.0,2.0383075389807193,8,34.603909696513185,tailmerge1700_score18_cap80,31.742758620689656,11.835595748469478
688337,普源精电,14,55704.0,1977.0,2.321661697255475,3,30.912658436268455,tailmerge1700_score18_cap80,28.176024279210925,10.927807236622384
688338,赛科希德,18,67794.0,1946.0,2.2247494848777793,6,36.97811607922528,tailmerge1700_score18_cap80,34.83761562178828,11.124228974437301
688339,亿华通,19,74275.0,2208.0,2.102904730168065,5,36.41967310642915,tailmerge1700_score18_cap80,33.63903985507246,11.215529700330809
688343,云天励飞,25,96271.0,2769.0,2.30192235826634,3,42.476087216190756,tailmerge1700_score18_cap80,34.76742506319971,11.474922410170022
688345,博力威,17,64869.0,2171.0,2.245668117606349,3,33.59423679422726,tailmerge1700_score18_cap80,29.879778903731,11.080125130642005
688347,华虹公司,6,22169.0,750.0,1.989929180110023,2,32.370588373172886,tailmerge1700_score18_cap80,29.558666666666667,10.006450195593953
688348,昱能科技,11,44479.0,1402.0,2.0144021801830223,4,36.48871720516912,tailmerge1700_score18_cap80,31.725392296718972,10.70277244665735
688349,三一重能,34,129834.0,4079.0,2.720425771689326,3,35.51805096922488,tailmerge1700_score18_cap80,31.829860259867615,11.774011990399837
688350,富淼科技,17,64830.0,1927.0,2.0928690595661825,4,35.87100737767153,tailmerge1700_score18_cap80,33.64296834457706,11.07952373816904
688351,微电生理,13,49254.0,1815.0,2.035595447843739,3,30.233938275824485,tailmerge1700_score18_cap80,27.13719008264463,10.804745861576322
688352,颀中科技,14,56964.0,1852.0,2.100231854050481,3,34.3918940617962,tailmerge1700_score18_cap80,30.758099352051836,10.950174768339318
688353,华盛锂电,11,42979.0,1479.0,2.0939954158554026,3,32.763420888651694,tailmerge1700_score18_cap80,29.05949966193374,10.668466903290184
688355,明志科技,17,68013.0,2133.0,2.394354585311222,2,33.9277076293431,tailmerge1700_score18_cap80,31.88607594936709,11.127454142356939
688356,键凯科技,14,54520.0,1806.0,2.11196901577133,4,32.72891236232719,tailmerge1700_score18_cap80,30.18826135105205,10.90632288581047
688357,建龙微纳,17,65810.0,2433.0,2.483296328200823,1,28.12563024811773,tailmerge1700_score18_cap80,27.048910809699958,11.094527081450165
688358,祥生医疗,16,61669.0,2162.0,2.6796695229550114,1,31.42193119185532,tailmerge1700_score18_cap80,28.524051803885293,11.029536652514357
688359,三孚新科,14,55970.0,1937.0,2.233792257912003,1,31.211735489624914,tailmerge1700_score18_cap80,28.895198760970572,10.932571111885405
688360,德马科技,22,85035.0,3090.0,2.4758824191521076,2,29.632879460101254,tailmerge1700_score18_cap80,27.519417475728154,11.350818215426514
688361,中科飞测,8,31037.0,998.0,2.136474617702475,2,33.545755574827986,tailmerge1700_score18_cap80,31.099198396793586,10.342935320141757
688362,甬矽电子,12,45480.0,1732.0,2.643230551225138,2,28.55839913336614,tailmerge1700_score18_cap80,26.258660508083143,10.725027947864472
688363,华熙生物,23,92253.0,3221.0,2.2968898963375435,4,31.40519663318345,tailmerge1700_score18_cap80,28.64110524681776,11.432290081699202
688365,光云科技,13,49213.0,1720.0,2.049552522325823,4,33.259504059750384,tailmerge1700_score18_cap80,28.61220930232558,10.8039130952207
688366,昊海生科,28,108331.0,3521.0,2.281842050498619,7,34.56754185270939,tailmerge1700_score18_cap80,30.767111616018177,11.59294663395027
688367,工大高科,16,60168.0,2207.0,2.683776867876934,2,29.279844907452492,tailmerge1700_score18_cap80,27.262347077480744,11.004895928506238
688368,晶丰明源,16,62901.0,1978.0,2.351288230580657,1,33.129649509140364,tailmerge1700_score18_cap80,31.80030333670374,11.049317340813348
688369,致远互联,14,54337.0,1830.0,2.222405575266754,2,31.656941918126943,tailmerge1700_score18_cap80,29.692349726775955,10.90296067350638
688370,丛麟科技,17,65835.0,1897.0,2.307016612220769,4,37.649817301543656,tailmerge1700_score18_cap80,34.70479704797048,11.094906890790444
688371,菲沃泰,13,52124.0,1652.0,2.133234974149547,2,33.59588712815953,tailmerge1700_score18_cap80,31.552058111380145,10.861380774264797
688372,伟测科技,11,40436.0,1354.0,2.2619656822057728,2,32.227173250000966,tailmerge1700_score18_cap80,29.86410635155096,10.607475756273947
688373,盟科药业,16,63158.0,1698.0,2.007855328585271,5,40.39853291756171,tailmerge1700_score18_cap80,37.19552414605418,11.053394802257065
688375,国博电子,12,46574.0,1459.0,2.2943443706665927,3,34.86207093185327,tailmerge1700_score18_cap80,31.921864290610007,10.748797724493182
688376,美埃科技,2,6622.0,267.0,2.1294117647058823,0,24.716603053435115,tailmerge1700_score18_cap80,24.801498127340825,8.798152718107191
688377,迪威尔,21,79213.0,2688.0,2.239283124636337,2,30.77952111162912,tailmerge1700_score18_cap80,29.469122023809526,11.279895705746931
688378,奥来德,13,48075.0,1707.0,2.285971852558979,1,29.4703702025104,tailmerge1700_score18_cap80,28.163444639718804,10.780517570456981
688379,华光新材,15,60103.0,1912.0,2.3024618621246074,3,33.77583874843837,tailmerge1700_score18_cap80,31.434623430962343,11.003815036082822
688380,中微半导,9,34489.0,1063.0,2.26023927481023,2,34.318368147255164,tailmerge1700_score18_cap80,32.444967074317965,10.448395711599277
688381,帝奥微,12,48043.0,1715.0,2.321377120133835,2,30.3990198155653,tailmerge1700_score18_cap80,28.0134110787172,10.77985172220416
688382,益方生物,21,83860.0,2534.0,2.0071987966924394,8,37.62682163992893,tailmerge1700_score18_cap80,33.0939226519337,11.336904020724754
688383,新益昌,15,56674.0,1818.0,2.528394616847717,3,33.12463190260333,tailmerge1700_score18_cap80,31.173817381738175,10.945070830756015
688385,复旦微电,19,74043.0,2364.0,1.9781487912165643,7,34.502276227333454,tailmerge1700_score18_cap80,31.321065989847718,11.21240128450515
688386,泛亚微透,15,58122.0,2027.0,2.521595740855993,2,30.920168121942986,tailmerge1700_score18_cap80,28.673902318697582,10.97029952865444
688387,信科移动,21,81935.0,2498.0,2.3353574850079033,4,36.35219651653501,tailmerge1700_score18_cap80,32.80024019215372,11.313681528980325
688388,嘉元科技,18,71419.0,2569.0,2.3968216815691985,2,30.299548880848576,tailmerge1700_score18_cap80,27.800311405216036,11.176319219370214
688389,普门科技,18,67824.0,2183.0,2.464706478733608,2,32.27603104586276,tailmerge1700_score18_cap80,31.069170865781036,11.124671393592418
688390,固德威,17,65190.0,2275.0,2.784499734851825,3,31.165074744115064,tailmerge1700_score18_cap80,28.654945054945056,11.085061361918585
688391,钜泉科技,16,63337.0,2213.0,2.4034158225999,2,30.48834493413942,tailmerge1700_score18_cap80,28.620424762765477,11.05622495553552
688392,骄成超声,14,56665.0,1711.0,2.1803710621317065,3,35.707114498616995,tailmerge1700_score18_cap80,33.118059614260666,10.944912015167048
688393,安必平,20,78687.0,2647.0,2.196159156843045,5,32.47194054635681,tailmerge1700_score18_cap80,29.726860596902153,11.273233236517111
688395,正弦电气,10,38993.0,1221.0,2.3322721837585716,2,34.18094580753636,tailmerge1700_score18_cap80,31.935298935298935,10.571137421822545
688396,华润微,14,54270.0,1798.0,2.364976607312115,2,32.85413216241186,tailmerge1700_score18_cap80,30.183537263626253,10.90172686705745
688398,赛特新材,15,58370.0,1790.0,2.281733992212615,3,34.82480826113008,tailmerge1700_score18_cap80,32.608938547486034,10.974557338197837
688399,硕世生物,22,87768.0,2734.0,2.483779216481175,3,34.9345170672292,tailmerge1700_score18_cap80,32.10241404535479,11.382452248497327
688400,凌云光,16,62854.0,2303.0,2.3661104304236575,2,29.416309196024898,tailmerge1700_score18_cap80,27.292227529309596,11.048569855589088
688401,路维光电,12,47375.0,1571.0,2.45753721734536,2,32.12360063259742,tailmerge1700_score18_cap80,30.155951623169955,10.765849942384728
688403,汇成股份,10,38785.0,1257.0,2.1272875063850463,2,32.71239429813237,tailmerge1700_score18_cap80,30.855210819411298,10.565788852924973
688408,中信博,14,54413.0,1929.0,2.228751396639503,3,31.570558594266753,tailmerge1700_score18_cap80,28.207879730430275,10.904358374883346
688409,富创精密,8,29512.0,1025.0,2.432124680271014,0,28.959627212855196,tailmerge1700_score18_cap80,28.79219512195122,10.292552239276512
688410,山外山,13,48710.0,1589.0,2.316547093530166,2,32.239177473801405,tailmerge1700_score18_cap80,30.65449968533669,10.793639626800589
688416,恒烁股份,14,53838.0,1791.0,2.3225646026999835,4,33.506833228506224,tailmerge1700_score18_cap80,30.060301507537687,10.893734816526113
688418,震有科技,18,70296.0,2630.0,2.369642030910137,3,29.08008695760285,tailmerge1700_score18_cap80,26.72851711026616,11.160470177175679
688419,耐科装备,15,56928.0,1750.0,2.4600409769408365,3,34.228875264925406,tailmerge1700_score18_cap80,32.53028571428572,10.949542590465562
688420,美腾科技,15,57211.0,1962.0,2.292582456520516,2,31.05448178287003,tailmerge1700_score18_cap80,29.15953109072375,10.954501466571443
688425,铁建重工,26,99614.0,3209.0,2.291615921627467,4,33.083204544770474,tailmerge1700_score18_cap80,31.04206918043004,11.509057995943738
688426,康为世纪,15,57963.0,1850.0,2.1070760402876387,4,34.39896747085944,tailmerge1700_score18_cap80,31.33135135135135,10.967560154929494
688428,诺诚健华,19,76244.0,2571.0,2.1993710403679185,5,34.2075805338481,tailmerge1700_score18_cap80,29.655387008945937,11.241694002848963
688429,时创能源,9,33624.0,1204.0,2.541719366761476,2,30.282359812965385,tailmerge1700_score18_cap80,27.92691029900332,10.422995376684952
688432,有研硅,11,43410.0,1480.0,2.0851369538615128,3,33.62554234755048,tailmerge1700_score18_cap80,29.33108108108108,10.678445108293639
688433,华曙高科,12,45357.0,1592.0,2.2147530673391285,2,30.095284306361304,tailmerge1700_score18_cap80,28.490577889447238,10.72231979864831
688435,英方软件,16,63143.0,2404.0,2.281733653221987,3,29.700592883069394,tailmerge1700_score18_cap80,26.265806988352747,11.053157274445402
688439,振华风光,8,31418.0,1027.0,2.2662636465725385,1,32.041289284550096,tailmerge1700_score18_cap80,30.59201557935735,10.355136256059884
688443,智翔金泰,16,62235.0,1959.0,2.180348549216976,2,33.639802295840106,tailmerge1700_score18_cap80,31.768759571209802,11.038672821435078
688448,磁谷科技,10,41047.0,1321.0,1.9050110485839256,3,34.53961944322697,tailmerge1700_score18_cap80,31.072672218016653,10.622473030602189
688450,光格科技,2,8987.0,455.0,2.492001361470388,0,20.990959119496857,tailmerge1700_score18_cap80,19.751648351648353,9.103534367658373
688455,科捷智能,17,68081.0,2301.0,2.744181949617487,2,32.31320056646763,tailmerge1700_score18_cap80,29.587570621468927,11.128453451741024
688456,有研粉材,15,57539.0,1873.0,2.344790533481782,3,33.08311192055733,tailmerge1700_score18_cap80,30.72023491724506,10.96021825774006
688458,美芯晟,13,50028.0,1697.0,2.2467792103283504,3,32.17788631553605,tailmerge1700_score18_cap80,29.480259281084265,10.820338127668798
688459,哈铁科技,17,67445.0,2283.0,2.701831715235503,1,31.33807753415002,tailmerge1700_score18_cap80,29.54226894437144,11.11906772990378
688466,金科环境,15,58052.0,1970.0,2.3689990556367406,1,31.068966389100908,tailmerge1700_score18_cap80,29.46802030456853,10.969094439590254
688468,科美诊断,17,64071.0,2079.0,2.3617072500685707,2,33.36879527042305,tailmerge1700_score18_cap80,30.818181818181817,11.067747122440093
688469,中芯集成,10,40753.0,1295.0,2.277167088302453,2,34.1484222651129,tailmerge1700_score18_cap80,31.46949806949807,10.615284735591118
688472,阿特斯,14,53999.0,2064.0,2.0681422945900683,3,30.310735675240235,tailmerge1700_score18_cap80,26.162306201550386,10.896720806856424
688475,萤石网络,15,58878.0,1902.0,2.353326441267958,2,33.16061041816771,tailmerge1700_score18_cap80,30.95583596214511,10.983222785434549
688478,晶升股份,15,60332.0,1872.0,2.1980882108966995,3,34.6171516505654,tailmerge1700_score18_cap80,32.22863247863248,11.007617921888142
688479,友车科技,8,31233.0,1079.0,2.3036569278482757,0,29.709364168071556,tailmerge1700_score18_cap80,28.94624652455978,10.349230507142863
688480,赛恩斯,17,64531.0,2100.0,2.3524850427680195,3,32.47825797968278,tailmerge1700_score18_cap80,30.72904761904762,11.07490100747803
688484,南芯科技,8,31989.0,920.0,2.1133972910874266,3,37.947675883799995,tailmerge1700_score18_cap80,34.77065217391304,10.373147372686288
688485,九州一轨,15,58468.0,1817.0,2.3077568152745993,3,34.07365821200973,tailmerge1700_score18_cap80,32.17831590533847,10.976234875009183
688486,龙迅股份,17,65780.0,2165.0,2.4120482974962765,4,33.95561342301861,tailmerge1700_score18_cap80,30.38337182448037,11.094071119743049
688488,艾迪药业,16,63783.0,2206.0,2.221336007397516,3,32.22078926270956,tailmerge1700_score18_cap80,28.91341795104261,11.063241976146475
688489,三未信安,12,44627.0,1715.0,2.3563027953446745,2,28.20529487583344,tailmerge1700_score18_cap80,26.021574344023325,10.706094336004817
688496,清越科技,11,43846.0,1595.0,2.403076445267215,3,31.74846240920075,tailmerge1700_score18_cap80,27.489655172413794,10.68843877357111
688498,源杰科技,11,42456.0,1420.0,2.082216919778449,2,32.34172394317442,tailmerge1700_score18_cap80,29.898591549295773,10.65622352450773
688499,利元亨,13,48963.0,1597.0,2.3690828270511135,2,32.63751705151921,tailmerge1700_score18_cap80,30.65936130244208,10.798820189818805
688500,慧辰资讯,16,61305.0,2126.0,2.226567390370099,2,31.098002540993,tailmerge1700_score18_cap80,28.835841956726245,11.023616684666488
688501,青达环保,17,66829.0,2094.0,2.434470718714611,4,34.849006399799485,tailmerge1700_score18_cap80,31.914517669531996,11.109892397053347
688502,茂莱光学,17,65707.0,2293.0,2.386793585267467,2,30.05352692431464,tailmerge1700_score18_cap80,28.65547317924117,11.092960743698262
688503,聚和材料,8,33329.0,1170.0,2.1346603421678423,2,31.84440646222981,tailmerge1700_score18_cap80,28.486324786324786,10.414183167851386
