sec_code,sec_name,chunk_n,text_sum,summary_sum,relevant_score_mean,cap_applied_n,red_chunk_mean,candidate,Redundancy_diag,lnN_tech_diag
688381,帝奥微,12,48043.0,1811.0,2.321377120133835,1,28.13765617920166,tailmerge1700_highshare10_cap80,26.528437327443402,10.77985172220416
688382,益方生物,21,83860.0,2752.0,2.0071987966924394,3,33.49142373243215,tailmerge1700_highshare10_cap80,30.47238372093023,11.336904020724754
688383,新益昌,15,56674.0,1818.0,2.528394616847717,3,33.12463190260333,tailmerge1700_highshare10_cap80,31.173817381738175,10.945070830756015
688385,复旦微电,19,74043.0,2465.0,1.9781487912165643,5,32.48273539334057,tailmerge1700_highshare10_cap80,30.037728194726167,11.21240128450515
688386,泛亚微透,15,58122.0,2027.0,2.521595740855993,2,30.920168121942986,tailmerge1700_highshare10_cap80,28.673902318697582,10.97029952865444
688387,信科移动,21,81935.0,2567.0,2.3353574850079033,3,35.249883477225325,tailmerge1700_highshare10_cap80,31.91858200233736,11.313681528980325
688388,嘉元科技,18,71419.0,2569.0,2.3968216815691985,2,30.299548880848576,tailmerge1700_highshare10_cap80,27.800311405216036,11.176319219370214
688389,普门科技,18,67824.0,2132.0,2.464706478733608,3,33.274186262147744,tailmerge1700_highshare10_cap80,31.81238273921201,11.124671393592418
688390,固德威,17,65190.0,2334.0,2.784499734851825,2,29.92321587826657,tailmerge1700_highshare10_cap80,27.930591259640103,11.085061361918585
688391,钜泉科技,16,63337.0,2213.0,2.4034158225999,2,30.48834493413942,tailmerge1700_highshare10_cap80,28.620424762765477,11.05622495553552
688392,骄成超声,14,56665.0,1767.0,2.1803710621317065,2,34.27954096920523,tailmerge1700_highshare10_cap80,32.06847764572722,10.944912015167048
688393,安必平,20,78687.0,2709.0,2.196159156843045,4,31.307712508717998,tailmerge1700_highshare10_cap80,29.046511627906977,11.273233236517111
688395,正弦电气,10,38993.0,1195.0,2.3322721837585716,3,35.400002411309956,tailmerge1700_highshare10_cap80,32.63012552301255,10.571137421822545
688396,华润微,14,54270.0,1798.0,2.364976607312115,2,32.85413216241186,tailmerge1700_highshare10_cap80,30.183537263626253,10.90172686705745
688398,赛特新材,15,58370.0,1822.0,2.281733992212615,2,33.875760642082454,tailmerge1700_highshare10_cap80,32.03622392974753,10.974557338197837
688399,硕世生物,22,87768.0,2804.0,2.483779216481175,1,33.55694580374691,tailmerge1700_highshare10_cap80,31.300998573466476,11.382452248497327
688400,凌云光,16,62854.0,2254.0,2.3661104304236575,3,30.5991701456373,tailmerge1700_highshare10_cap80,27.88553682342502,11.048569855589088
688401,路维光电,12,47375.0,1571.0,2.45753721734536,2,32.12360063259742,tailmerge1700_highshare10_cap80,30.155951623169955,10.765849942384728
688403,汇成股份,10,38785.0,1257.0,2.1272875063850463,2,32.71239429813237,tailmerge1700_highshare10_cap80,30.855210819411298,10.565788852924973
688408,中信博,14,54413.0,1902.0,2.228751396639503,4,32.46004457557517,tailmerge1700_highshare10_cap80,28.60830704521556,10.904358374883346
688409,富创精密,8,29512.0,1025.0,2.432124680271014,0,28.959627212855196,tailmerge1700_highshare10_cap80,28.79219512195122,10.292552239276512
688410,山外山,13,48710.0,1589.0,2.316547093530166,2,32.239177473801405,tailmerge1700_highshare10_cap80,30.65449968533669,10.793639626800589
688416,恒烁股份,14,53838.0,1845.0,2.3225646026999835,3,32.08091371891134,tailmerge1700_highshare10_cap80,29.180487804878048,10.893734816526113
688418,震有科技,18,70296.0,2624.0,2.369642030910137,3,29.161864268527218,tailmerge1700_highshare10_cap80,26.789634146341463,11.160470177175679
688419,耐科装备,15,56928.0,1889.0,2.4600409769408365,0,30.614604228404364,tailmerge1700_highshare10_cap80,30.136580201164637,10.949542590465562
688420,美腾科技,15,57211.0,1998.0,2.292582456520516,1,30.02155074838727,tailmerge1700_highshare10_cap80,28.634134134134133,10.954501466571443
688425,铁建重工,26,99614.0,3212.0,2.291615921627467,3,32.97658912541422,tailmerge1700_highshare10_cap80,31.01307596513076,11.509057995943738
688426,康为世纪,15,57963.0,1956.0,2.1070760402876387,2,31.758055635110644,tailmerge1700_highshare10_cap80,29.633435582822084,10.967560154929494
688428,诺诚健华,19,76244.0,2628.0,2.1993710403679185,4,33.12610243165832,tailmerge1700_highshare10_cap80,29.012176560121766,11.241694002848963
688429,时创能源,9,33624.0,1272.0,2.541719366761476,1,27.736826779932354,tailmerge1700_highshare10_cap80,26.433962264150942,10.422995376684952
688432,有研硅,11,43410.0,1480.0,2.0851369538615128,4,33.62554234755048,tailmerge1700_highshare10_cap80,29.33108108108108,10.678445108293639
688433,华曙高科,12,45357.0,1560.0,2.2147530673391285,3,30.715820020647016,tailmerge1700_highshare10_cap80,29.075,10.72231979864831
688435,英方软件,16,63143.0,2447.0,2.281733653221987,3,28.985983385424184,tailmerge1700_highshare10_cap80,25.804250102165916,11.053157274445402
688439,振华风光,8,31418.0,978.0,2.2662636465725385,2,34.402856629511334,tailmerge1700_highshare10_cap80,32.124744376278116,10.355136256059884
688443,智翔金泰,16,62235.0,1959.0,2.180348549216976,2,33.639802295840106,tailmerge1700_highshare10_cap80,31.768759571209802,11.038672821435078
688448,磁谷科技,10,41047.0,1436.0,1.9050110485839256,2,31.59385021245774,tailmerge1700_highshare10_cap80,28.58426183844011,10.622473030602189
688450,光格科技,2,8987.0,455.0,2.492001361470388,0,20.990959119496857,tailmerge1700_highshare10_cap80,19.751648351648353,9.103534367658373
688455,科捷智能,17,68081.0,2337.0,2.744181949617487,1,31.40932125612281,tailmerge1700_highshare10_cap80,29.131792896876338,11.128453451741024
688456,有研粉材,15,57539.0,1945.0,2.344790533481782,1,31.047738789003823,tailmerge1700_highshare10_cap80,29.583033419023135,10.96021825774006
688458,美芯晟,13,50028.0,1722.0,2.2467792103283504,3,31.377249673417108,tailmerge1700_highshare10_cap80,29.05226480836237,10.820338127668798
688459,哈铁科技,17,67445.0,2283.0,2.701831715235503,1,31.33807753415002,tailmerge1700_highshare10_cap80,29.54226894437144,11.11906772990378
688466,金科环境,15,58052.0,1970.0,2.3689990556367406,1,31.068966389100908,tailmerge1700_highshare10_cap80,29.46802030456853,10.969094439590254
688468,科美诊断,17,64071.0,2118.0,2.3617072500685707,1,32.42126684728909,tailmerge1700_highshare10_cap80,30.25070821529745,11.067747122440093
688469,中芯集成,10,40753.0,1250.0,2.277167088302453,4,36.27677940797005,tailmerge1700_highshare10_cap80,32.6024,10.615284735591118
