sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir
688281,华秦科技,1212482414,华秦科技首次公开发行股票并在科创板上市招股说明书,2022-03-02,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-02/1212482414.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-02_688281_华秦科技_1212482414_华秦科技首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-02_688281_华秦科技_1212482414_华秦科技首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688281_1212482414_business_technology.txt,93602.0,184404.0,620402,83349,78445,13,star_late2022_batch006_20260702,,,,,24.0,glm4_dewrap_join,4000.0,48252,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688281_1212482414_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,48252,10.784192556685277,2022.0,glm4_dewrap_join_full543_20260705
688115,思林杰,1212528996,思林杰首次公开发行股票并在科创板上市招股说明书,2022-03-09,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-09/1212528996.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-09_688115_思林杰_1212528996_思林杰首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-09_688115_思林杰_1212528996_思林杰首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688115_1212528996_business_technology.txt,82920.0,179137.0,641833,87410,82177,13,star_late2022_batch006_20260702,,,,,26.0,glm4_dewrap_join,4000.0,51376,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688115_1212528996_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,51376,10.846926416329294,2022.0,glm4_dewrap_join_full543_20260705
688175,高凌信息,1212535107,高凌信息首次公开发行股票并在科创板上市招股说明书,2022-03-10,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-10/1212535107.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-10_688175_高凌信息_1212535107_高凌信息首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-10_688175_高凌信息_1212535107_高凌信息首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688175_1212535107_business_technology.txt,119103.0,254999.0,801138,123308,114620,19,star_late2022_batch006_20260702,,,,,35.0,glm4_dewrap_join,4000.0,71712,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688175_1212535107_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,71712,11.180413376600654,2022.0,glm4_dewrap_join_full543_20260705
688102,斯瑞新材,1212541085,斯瑞新材首次公开发行股票并在科创板上市招股说明书,2022-03-11,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-11/1212541085.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-11_688102_斯瑞新材_1212541085_斯瑞新材首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-11_688102_斯瑞新材_1212541085_斯瑞新材首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688102_1212541085_business_technology.txt,103137.0,208484.0,698132,96115,87808,16,star_late2022_batch006_20260702,,,,,28.0,glm4_dewrap_join,4000.0,60641,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688102_1212541085_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,60641,11.012726510945454,2022.0,glm4_dewrap_join_full543_20260705
688207,格灵深瞳,1212541092,格灵深瞳首次公开发行股票并在科创板上市招股说明书,2022-03-11,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-11/1212541092.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-11_688207_格灵深瞳_1212541092_格灵深瞳首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-11_688207_格灵深瞳_1212541092_格灵深瞳首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688207_1212541092_business_technology.txt,111473.0,177788.0,601879,60212,56549,9,star_late2022_batch006_20260702,,,,,18.0,glm4_dewrap_join,4000.0,34328,8.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688207_1212541092_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,34328,10.44371662667136,2022.0,glm4_dewrap_join_full543_20260705
688282,理工导航,1212557859,理工导航首次公开发行股票并在科创板上市招股说明书,2022-03-14,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-14/1212557859.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-14_688282_理工导航_1212557859_理工导航首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-14_688282_理工导航_1212557859_理工导航首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688282_1212557859_business_technology.txt,85212.0,181510.0,533084,87281,81228,14,star_late2022_batch006_20260702,,,,,26.0,glm4_dewrap_join,4000.0,51761,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688282_1212557859_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,51761,10.854392248926333,2022.0,glm4_dewrap_join_full543_20260705
688238,和元生物,1212593721,和元生物首次公开发行股票并在科创板上市招股说明书,2022-03-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-17/1212593721.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-17_688238_和元生物_1212593721_和元生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-17_688238_和元生物_1212593721_和元生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688238_1212593721_business_technology.txt,165217.0,252975.0,739322,79794,72972,12,star_late2022_batch006_20260702,,,,,23.0,glm4_dewrap_join,4000.0,46166,10.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688238_1212593721_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,46166,10.739998875403945,2022.0,glm4_dewrap_join_full543_20260705
688306,均普智能,1212593749,均普智能首次公开发行股票并在科创板上市招股说明书,2022-03-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-17/1212593749.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-17_688306_均普智能_1212593749_均普智能首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-17_688306_均普智能_1212593749_均普智能首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688306_1212593749_business_technology.txt,156573.0,268376.0,854790,102763,95996,16,star_late2022_batch006_20260702,,,,,30.0,glm4_dewrap_join,4000.0,59086,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688306_1212593749_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,59086,10.986749288699292,2022.0,glm4_dewrap_join_full543_20260705
688197,首药控股,1212608677,首药控股首次公开发行股票并在科创板上市招股说明书,2022-03-18,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-18/1212608677.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-18_688197_首药控股_1212608677_首药控股首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-18_688197_首药控股_1212608677_首药控股首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688197_1212608677_business_technology.txt,86162.0,176356.0,473616,80738,74707,13,star_late2022_batch006_20260702,,,,,25.0,glm4_dewrap_join,4000.0,48913,11.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688197_1212608677_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,48913,10.797798488802224,2022.0,glm4_dewrap_join_full543_20260705
688193,仁度生物,1212670339,仁度生物首次公开发行股票并在科创板上市招股说明书,2022-03-25,final_prospectus,https://static.cninfo.com.cn/finalpage/2022-03-25/1212670339.PDF,ok,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/raw_pdf/2022-03-25_688193_仁度生物_1212670339_仁度生物首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_late2022_batch006_20260702/text/2022-03-25_688193_仁度生物_1212670339_仁度生物首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688193_1212670339_business_technology.txt,107083.0,240703.0,785446,122058,111951,18,star_late2022_batch006_20260702,,,,,36.0,glm4_dewrap_join,4000.0,70114,15.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688193_1212670339_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,70114,11.157877767775652,2022.0,glm4_dewrap_join_full543_20260705
